ticker,open,high,low,close,volume
agf,21.41,21.41,21.26,21.4,1120
bbc,18.49,18.49,17.91,17.9,28160
bbs,4.61,4.64,4.58,4.61,6300
bpc,7.27,7.27,7.15,7.15,5360
can,14.51,14.51,14.31,14.31,1000
cii,7.64,7.87,7.58,7.86,142240
dha,9.49,9.49,9.42,9.42,18660
dpc,9.52,9.52,9.52,9.52,5740
dxp,1.74,1.74,1.74,1.74,500
gil,4.43,4.43,4.41,4.41,6920
gmd,18.75,18.75,18.62,18.75,25180
hap,6.72,6.98,6.72,6.99,28970
has,11.28,11.28,11.18,11.28,6070
htv,5.6,5.64,5.6,5.6,23230
kdc,7.76,7.76,7.76,7.76,17150
khp,4.21,4.31,4.17,4.23,7000
laf,9.43,9.43,9.43,9.42,15740
mhc,7.39,7.51,7.39,7.52,44030
nhc,4.39,4.39,4.33,4.33,100
nkd,37.05,37.05,37.05,37.05,4720
pms,7.44,7.47,7.44,7.47,3000
pnc,12.16,12.75,12.16,12.75,7790
ppc,10.72,10.84,10.68,10.72,53500
ree,7.9,8.0,7.9,7.99,46520
rhc,13.57,14.22,13.57,14.22,210
sam,9.02,9.12,9.02,9.12,16770
sav,16.19,16.3,16.11,16.11,29870
sfc,2.81,2.84,2.81,2.83,1200
sgh,6.32,6.58,6.32,6.57,6740
sjs,4.2,4.37,4.2,4.37,161010
ssc,14.28,14.28,14.16,14.16,5190
tku,12.75,12.75,11.46,11.58,14400
tms,10.35,10.35,10.3,10.3,4850
tna,2.77,2.83,2.77,2.83,1000
tri,27.47,27.47,27.3,27.3,50400
ts4,8.64,8.64,8.41,8.41,350
tya,20.36,20.36,20.31,20.36,73240
uni,3.57,3.57,3.57,3.57,13600
vnm,5.4,5.4,5.4,5.4,61580
vtc,26.83,27.36,26.83,27.35,6290
vtl,7.64,7.64,7.64,7.64,500
