ticker,open,high,low,close,volume
agf,20.52,21.4,20.52,21.4,18860
bbc,19.35,19.35,19.11,19.11,90400
bbs,6.12,6.14,5.7,5.86,14700
bpc,8.42,8.42,8.42,8.42,12440
can,16.23,16.23,16.23,16.23,10070
cii,10.67,10.67,10.67,10.67,443520
dha,12.0,12.37,12.0,12.37,31770
dpc,12.09,12.09,12.09,12.09,14200
dxp,1.85,1.85,1.79,1.84,2400
gil,5.15,5.2,5.15,5.2,26720
gmd,20.57,20.83,20.57,20.83,108140
hap,10.14,10.31,10.14,10.31,38530
has,12.94,12.94,12.85,12.85,22180
htv,7.0,7.0,6.78,6.79,21410
kdc,7.38,7.38,7.38,7.38,26530
khp,5.46,5.56,5.3,5.36,30400
laf,10.76,10.84,10.76,10.84,56500
mhc,8.94,8.97,8.94,8.97,53990
nhc,4.58,4.59,4.58,4.6,7270
nkd,39.15,39.15,39.15,39.15,11530
pms,9.33,9.33,9.33,9.34,22980
pnc,14.81,14.81,14.81,14.8,8230
ppc,14.32,14.51,13.36,13.86,221300
ree,8.6,8.6,8.6,8.6,161010
sam,9.14,9.39,9.14,9.39,49000
sav,18.74,18.74,18.74,18.73,24960
sfc,3.27,3.27,3.24,3.24,10200
sgh,6.84,6.84,6.84,6.85,1180
ssc,15.34,15.34,15.34,15.35,9800
tms,10.51,10.51,10.41,10.42,7550
tna,2.99,2.99,2.99,2.98,450
tri,34.13,34.13,34.13,34.13,21100
ts4,10.81,11.0,10.81,11.0,1740
tya,22.39,22.79,22.39,22.8,56520
vnm,5.83,5.9,5.83,5.89,137010
vnr,7.43,7.43,7.15,7.26,1500
vsh,11.86,11.95,11.37,11.51,195700
vtc,28.01,28.01,27.62,27.61,9940
vtl,10.06,10.06,9.95,10.0,200
