ticker,open,high,low,close,volume
agf,11.35,11.44,11.35,11.44,100
bbc,8.13,8.13,8.13,8.13,5340
bpc,6.23,6.23,6.12,6.12,650
can,8.26,8.26,8.21,8.21,5750
dha,4.7,4.77,4.7,4.76,810
gil,3.24,3.27,3.24,3.27,4150
gmd,9.37,9.45,9.37,9.45,16870
hap,5.97,5.99,5.97,5.99,3310
has,5.3,5.32,5.3,5.32,1750
laf,9.19,9.19,9.19,9.19,2620
pms,4.46,4.46,4.43,4.43,3640
ree,2.32,2.32,2.31,2.31,39820
sam,3.29,3.3,3.29,3.3,17050
sav,11.88,11.88,11.88,11.88,4750
sgh,2.4,2.4,2.36,2.36,200
tms,10.43,10.43,10.39,10.39,1600
tri,25.38,25.38,25.22,25.22,8750
ts4,3.11,3.11,3.11,3.11,560
vtc,14.61,14.65,14.61,14.65,810
