symbol,open,high,low,close,volume
^aex,494.46,497.78,493.47,497.78,48959200
^aord,5577.1,5616.3,5576.5,5616.3,98556200
^atx,4414.76,4455.6,4402.34,4455.6,1890800
^bfx,4347.1,4366.33,4336.34,4362.85,3562400
^bsesn,13734.01,13911.59,13734.01,13859.69,11400
^dji,12408.43,12519.22,12407.79,12510.57,143650000
^fchi,5482.68,5540.01,5478.85,5540.01,55541200
^ftse,6190.0,6248.1,6190.0,6245.2,606891500
^gspc,1416.63,1427.72,1416.63,1426.84,1667370000
^hastc,241.5,241.5,241.5,241.5,1439000
^ixic,2418.78,2432.73,2418.78,2431.22,1216260000
^jkse,1788.65,1803.26,1788.65,1803.26,182948100
^klse,1078.2,1083.75,1077.26,1083.22,89966400
^ks11,1426.8,1427.72,1418.77,1425.1,176000
^n225,17207.12,17260.57,17207.12,17248.63,69200
^nya,9102.55,9182.31,9102.55,9179.4,1667370000
^nz50,4019.2,4034.23,4016.94,4032.07,6510000
^smsi,1550.79,1560.62,1547.42,1560.62,355205600
^ssmi,8756.3,8822.2,8751.7,8822.2,24141400
^sti,2953.0,2961.25,2952.37,2961.25,63794400
^twii,7761.09,7790.31,7733.18,7733.18,5135000
^vnindex,754.63,754.63,754.63,754.63,9367580
abt,15.84,15.84,15.84,15.84,1000
acb,26.64,27.23,26.64,27.07,63900
agf,0.0,35.13,33.06,35.13,51310
alt,0.0,20.02,19.04,19.04,5010
bbc,0.0,25.04,24.12,24.12,60350
bbs,4.59,4.59,4.39,4.39,12900
bcc,13.86,14.17,13.54,13.54,130200
bhs,0.0,9.28,9.19,9.18,294090
bmi,30.0,30.0,28.23,29.68,12500
bmp,0.0,17.59,17.25,17.48,56650
bpc,8.43,8.43,8.43,8.43,1300
bt6,0.0,13.14,12.91,12.91,14460
btc,0.0,7.54,7.42,7.42,2000
bts,16.94,17.55,16.79,17.55,10700
bvs,53.45,53.45,48.9,48.9,120200
can,0.0,13.54,13.27,13.27,12390
cid,5.72,5.72,5.72,5.72,100
cii,0.0,11.3,10.24,11.29,418430
cjc,18.41,18.41,16.41,16.41,600
clc,13.64,13.64,13.64,13.64,250
cmc,10.95,10.95,10.95,10.95,1200
com,9.64,9.64,9.64,9.65,2150
ctn,14.86,14.86,14.78,14.78,3100
cyc,15.0,15.0,15.0,15.0,9260
dct,16.27,16.27,16.27,16.27,42640
dha,0.0,13.64,13.54,13.64,21000
dhg,0.0,14.53,14.27,14.26,61000
dmc,0.0,29.64,28.15,28.15,23300
dnp,0.0,3.79,3.68,3.68,28550
