symbol,open,high,low,close,volume
^dji,8571.52,8625.89,8487.53,8589.14,219990000
^ftse,3925.0,3995.0,3919.9,3974.9,1899481000
^gspc,904.45,909.94,896.48,904.96,1285100000
^hsi,9874.93,9884.16,9742.0,9784.57,304184600
^ixic,1382.1,1407.15,1377.71,1396.59,1423880000
^jkse,396.89,396.89,390.09,391.74,126060500
^klse,633.64,636.56,632.81,635.17,21787800
^ks11,705.26,707.53,695.86,698.61,816200
^n225,8855.87,8876.03,8725.32,8727.66,470391200
^nya,5105.21,5105.21,5105.21,5105.21,1285100000
^ssmi,4926.3,4967.0,4879.5,4905.8,46531600
^sti,1373.65,1381.47,1369.31,1374.38,111897200
^vnindex,184.34,184.34,184.34,184.34,102900
agf,8.5,8.5,8.5,8.5,8200
bbc,7.66,7.66,7.66,7.66,3000
bt6,3.84,3.84,3.84,3.84,8700
can,8.78,8.78,8.78,8.78,1200
dpc,7.97,7.97,7.97,7.98,100
gil,7.29,7.29,7.29,7.29,3400
gmd,7.59,7.59,7.59,7.59,1200
hap,7.07,7.07,7.07,7.07,1800
kha,4.78,4.78,4.78,4.78,900
laf,10.06,10.06,10.06,10.06,1500
ree,2.06,2.06,2.06,2.06,55800
sam,3.7,3.7,3.7,3.7,7800
sav,7.74,7.74,7.74,7.74,8700
