symbol,open,high,low,close,volume
aaa,25.1,26.2,25.1,25.7,881200
abt,48.0,48.4,47.5,48.4,4050
acb,17.4,17.5,17.1,17.5,565578
acc,32.0,32.2,31.2,32.2,15300
acl,11.2,11.9,11.1,11.8,17600
adc,21.2,21.2,21.2,21.2,6600
agm,14.3,14.8,14.3,14.7,26290
agr,8.8,8.8,8.7,8.8,1714540
alv,6.3,6.8,6.2,6.8,68100
amc,28.0,28.0,28.0,28.0,100
amv,6.2,6.8,6.2,6.8,36000
anv,10.5,10.7,10.5,10.7,210180
apc,14.0,14.3,13.9,14.3,35560
apg,6.5,7.1,6.5,7.1,643800
api,12.6,13.1,12.3,13.1,33300
aps,7.4,7.9,7.4,7.9,1788795
asa,17.2,17.2,17.2,17.2,0
asm,11.9,12.0,11.6,11.8,717850
asp,9.7,10.0,9.6,9.9,887630
bbs,14.0,15.1,13.8,15.0,20471
bcc,8.9,9.0,8.8,8.9,590795
bce,15.0,15.3,14.9,15.2,536980
bci,26.8,27.0,26.8,27.0,203030
bhs,12.6,12.7,12.4,12.6,164440
bic,13.8,13.8,13.5,13.7,277440
bid,17.7,18.0,17.6,17.6,2498010
bmc,41.9,42.8,41.9,42.4,62420
bmi,19.6,20.4,19.4,19.9,1009740
bmp,84.5,84.5,82.5,83.0,36580
bpc,12.1,12.4,12.1,12.4,9500
bsi,9.0,9.4,9.0,9.4,633890
btp,16.2,16.4,16.0,16.3,510790
btt,34.5,34.5,34.0,34.5,1590
bvh,48.6,49.0,48.2,48.4,367970
bvs,16.3,16.9,16.2,16.9,1898746
c32,32.2,32.2,31.3,31.6,97320
c47,20.5,22.0,20.5,22.0,110
cap,32.5,32.5,30.4,30.8,16210
ccl,8.0,8.0,7.9,8.0,558340
cdc,10.0,10.1,9.9,10.1,193970
chp,11.6,11.8,11.5,11.8,81400
cig,5.4,5.4,5.4,5.4,43820
cii,27.5,27.7,27.2,27.4,929900
clc,28.9,29.0,28.8,28.8,10660
clg,12.6,12.7,12.5,12.5,343580
cmc,7.2,7.2,6.9,7.2,15600
cmg,7.3,7.4,7.1,7.4,275450
cmi,22.0,22.0,20.6,21.1,54300
cms,15.8,15.8,15.5,15.6,131300
cmt,10.5,10.6,10.2,10.6,11570
cmx,5.8,6.0,5.8,6.0,461320
cng,44.6,46.0,44.6,45.6,94800
cpc,18.6,19.8,18.6,19.7,3400
csc,22.0,23.4,22.0,22.3,35900
csm,44.2,44.6,44.1,44.5,1019790
cta,5.8,6.1,5.8,6.0,122450
ctd,65.5,67.0,65.5,66.0,100320
ctg,17.4,17.7,17.4,17.7,2435290
cti,14.5,14.5,13.5,13.5,960
cts,11.7,12.4,11.6,12.4,851077
cvn,5.0,5.3,5.0,5.3,175400
cvt,17.8,18.2,17.7,18.2,68220
d2d,25.5,26.6,25.2,26.0,3230
dad,17.1,17.7,17.0,17.7,1500
dag,15.2,16.1,15.2,16.1,2730
dbc,24.5,24.7,24.3,24.5,285758
dbt,29.7,29.7,29.7,29.7,3000
dc2,5.7,6.0,5.7,5.9,13700
dc4,10.1,10.5,10.1,10.4,14100
dcl,33.1,33.7,33.0,33.0,105930
dcs,8.0,8.7,8.0,8.5,1872430
dha,11.2,11.2,10.7,11.0,273520
dhc,14.2,15.1,14.2,14.8,66710
dhg,144.0,146.0,142.0,143.0,46400
dhm,10.6,11.0,10.5,10.7,1663940
dhp,9.9,10.4,9.9,10.1,91300
dht,35.5,35.5,33.7,33.7,13900
dic,10.9,10.9,10.5,10.9,1416160
dig,18.8,19.4,18.2,19.4,1711980
dl1,8.1,8.6,8.1,8.1,24300
dlg,9.4,9.8,9.3,9.8,2977900
dmc,45.8,45.8,44.1,44.1,36580
dnp,22.3,22.3,22.3,22.3,1000
dny,8.1,8.9,7.9,8.8,61900
dpc,14.2,14.2,14.0,14.0,1510
dpm,44.2,44.4,43.9,44.1,568940
dpr,44.5,44.6,44.4,44.5,1142860
dqc,41.0,42.0,41.0,41.0,48230
drc,44.3,45.9,44.1,45.4,439630
drh,5.4,5.4,5.3,5.4,349800
drl,30.2,30.2,30.2,30.2,10
dsn,62.5,62.5,62.0,62.5,4260
dst,5.6,6.1,5.6,6.0,2500
dta,5.0,5.3,5.0,5.3,72300
dtl,10.0,10.2,10.0,10.0,30360
dvp,49.0,49.0,48.5,49.0,11280
dxg,17.4,17.7,17.3,17.5,1066600
dxp,52.3,53.0,52.3,53.0,11200
dzm,6.3,6.9,6.3,6.8,26018
eib,14.6,14.9,14.5,14.9,2661410
elc,18.5,18.5,18.2,18.3,2740
eve,29.0,30.4,29.0,29.9,7100
fcm,18.0,18.5,17.6,18.5,1562320
fcn,28.2,28.7,27.9,28.7,1186180
fit,19.0,19.4,19.0,19.3,1718070
flc,14.8,15.7,14.8,15.7,7412120
fmc,18.0,18.2,17.6,18.0,117520
fpt,71.0,72.0,71.0,71.0,719940
gas,83.5,84.0,83.5,84.0,355100
gdt,26.7,26.7,26.7,26.7,100
gil,27.8,28.4,27.8,28.4,1770
gmd,36.0,36.1,35.6,35.7,390950
gsp,14.8,15.3,14.6,15.2,348950
gta,11.9,11.9,11.1,11.7,4140
had,46.6,46.6,46.6,46.6,0
hag,29.5,29.7,29.2,29.6,4403780
hai,23.0,23.0,21.7,23.0,6320
hap,10.1,10.5,10.1,10.3,967900
har,11.3,11.7,11.3,11.7,2089050
has,6.9,7.4,6.9,7.4,201340
hat,47.6,51.9,47.6,51.9,5100
hax,6.7,6.8,6.4,6.8,1290
hbc,22.9,23.5,22.7,23.1,836160
hcc,10.9,11.5,10.9,11.5,4100
hcm,43.0,43.5,42.4,42.4,864750
hda,13.6,13.8,13.4,13.7,4800
hdc,21.7,21.7,21.6,21.6,1300
hdg,26.0,26.5,25.8,26.4,278940
hhg,5.2,5.4,5.2,5.4,51100
hhs,32.0,32.5,32.0,32.5,115340
hjs,12.4,12.4,12.2,12.2,104500
hmc,10.0,10.3,10.0,10.3,35050
hom,9.1,9.3,9.0,9.2,71500
hpg,53.0,53.5,52.5,53.0,1574040
hqc,9.5,10.0,9.4,10.0,9459270
hsg,56.5,57.0,55.0,55.0,402910
ht1,11.7,11.9,11.2,11.8,2200660
hti,10.5,10.9,10.5,10.6,29980
htp,7.7,7.7,6.6,6.6,500
hu3,10.6,11.2,10.6,11.2,125090
hut,12.4,13.2,12.4,13.0,2696110
hvg,27.2,27.4,27.2,27.2,1114280
hvt,18.0,18.3,18.0,18.3,12000
idi,13.9,14.8,13.9,14.5,777160
idj,6.2,6.5,6.2,6.3,328600
idv,27.0,27.0,27.0,27.0,400
ijc,14.8,15.6,14.8,15.6,5367840
imp,67.0,68.5,67.0,68.0,37250
inn,31.0,32.9,31.0,32.9,4500
ita,9.9,10.2,9.6,10.0,13926610
itc,9.9,10.1,9.7,10.0,1607220
itd,8.5,8.7,8.4,8.6,472960
itq,7.5,8.0,7.3,7.9,654700
ivs,11.6,11.8,11.5,11.6,906000
jvc,18.1,18.6,18.0,18.4,733100
kbc,13.7,14.4,13.6,14.2,2112050
kdh,15.6,16.2,15.6,15.8,93540
khb,6.0,6.1,5.6,6.1,433100
khp,13.9,14.0,13.6,13.9,285170
kkc,15.1,15.4,15.0,15.1,36900
klf,15.8,16.0,15.2,15.8,1682940
kmr,9.2,9.6,9.1,9.6,2177120
ksa,12.6,12.8,12.3,12.7,1499040
ksb,29.3,29.5,29.1,29.1,27440
ksh,7.3,7.8,7.3,7.8,74560
ksk,16.1,16.3,15.2,16.1,507100
ksq,5.6,6.0,5.6,6.0,289900
ktt,4.7,4.8,4.7,4.8,2500
l14,8.7,9.5,8.3,9.4,16400
las,47.4,47.9,47.4,47.7,106144
lbm,15.2,15.2,15.1,15.2,10550
lcm,9.6,10.0,9.6,9.7,1489780
lgc,16.5,16.9,16.5,16.9,20
lgl,5.7,5.7,5.6,5.7,54540
lhg,12.6,13.0,12.3,12.9,13160
lig,7.7,8.3,7.7,8.3,152700
lix,32.3,32.3,31.9,32.2,9670
lss,12.3,12.4,12.1,12.3,317650
lut,7.5,7.8,7.4,7.8,78830
mac,7.4,7.8,7.3,7.8,14600
mas,50.3,50.3,50.3,50.3,0
mbb,16.5,16.9,16.5,16.8,5382190
mcg,9.0,9.5,8.8,9.2,2201760
mco,4.9,5.3,4.9,5.3,28400
mec,8.0,8.8,8.0,8.7,51515
mhc,10.4,10.5,10.4,10.5,64340
mhl,7.4,7.4,7.4,7.4,0
msn,102.0,103.0,99.0,100.0,370320
nag,7.3,7.4,7.0,7.0,70900
nbb,25.2,26.3,25.2,26.2,178160
nbc,13.9,14.0,13.8,14.0,81300
ndn,12.5,13.0,12.5,13.0,304600
ndx,7.8,7.8,7.8,7.8,3500
net,60.0,60.0,57.5,59.9,1600
nha,6.4,6.9,6.4,6.9,6900
nkg,14.7,14.8,14.5,14.8,134920
nlg,19.0,19.2,18.9,19.1,288490
nnc,59.5,60.5,59.5,60.5,2170
nsc,83.5,84.0,83.0,84.0,2200
nst,11.9,11.9,11.1,11.5,22650
nt2,7.5,7.5,7.5,7.5,100
ntl,18.8,19.5,18.8,19.1,2349770
ntp,72.0,72.3,71.8,72.0,16000
nvb,7.0,7.0,7.0,7.0,0
nvt,8.5,8.9,8.5,8.8,645700
och,34.3,34.5,34.1,34.4,85200
ogc,14.3,14.5,14.2,14.5,5494320
one,8.6,9.0,8.6,8.6,82555
opc,64.0,64.5,64.0,64.5,16400
ors,5.4,5.5,5.0,5.5,550350
pac,23.5,24.2,23.5,23.9,76020
pan,46.0,47.0,44.0,45.0,40570
