symbol,open,high,low,close,volume
aaa,15.4,15.6,15.3,15.3,116800
abt,39.9,39.9,39.9,39.9,90
acb,21.3,21.5,21.3,21.3,478200
acc,17.0,17.0,16.2,16.2,34660
acl,17.4,17.5,17.0,17.1,13120
adc,6.9,6.9,6.9,6.9,4400
agr,7.5,7.6,7.5,7.6,7080
alv,5.4,5.4,5.0,5.0,2200
amv,6.1,6.2,6.0,6.0,500
anv,8.2,8.6,8.2,8.2,431650
apc,13.9,13.9,13.7,13.7,14500
apg,5.5,5.6,5.0,5.0,22700
api,4.6,4.7,4.5,4.6,26400
aps,4.7,4.7,4.3,4.3,19600
asm,26.0,26.0,24.6,24.6,52860
asp,5.0,5.2,5.0,5.1,3920
bbs,7.6,7.6,7.6,7.6,0
bcc,4.0,4.0,3.9,4.0,31300
bce,8.1,8.1,8.0,8.1,10400
bci,16.0,16.2,15.4,15.4,49580
bhs,32.0,32.0,31.5,31.9,4150
bic,6.6,6.8,6.6,6.6,25240
bmc,31.0,31.0,30.7,31.0,253030
bmi,10.0,10.3,10.0,10.3,1100
bmp,34.5,34.5,34.5,34.5,0
bpc,7.3,7.3,7.3,7.3,500
bsi,7.5,7.5,7.3,7.5,64000
btp,4.0,4.0,3.9,4.0,16110
btt,18.2,19.8,18.2,19.8,300
bvh,65.0,65.5,62.5,62.5,60230
bvs,14.6,14.6,14.0,14.0,393800
c32,3.1,3.1,3.1,3.1,0
c47,10.1,10.1,10.1,10.1,10
cap,15.6,15.6,15.4,15.4,2000
ccl,12.2,12.7,11.6,12.7,120
cdc,9.1,9.1,8.8,8.8,5110
chp,5.2,5.2,5.2,5.2,0
cig,5.3,5.3,5.3,5.3,90
cii,22.2,22.7,22.2,22.3,217570
clc,12.9,13.1,12.8,13.0,4230
clg,8.9,9.3,8.9,9.1,52550
cmc,10.2,10.2,10.2,10.2,0
cmg,8.0,8.0,7.9,8.0,1950
cmi,5.8,6.0,5.4,5.4,75400
cms,12.9,12.9,12.5,12.5,16200
cmt,6.9,7.0,6.9,6.9,4310
cmx,6.0,6.0,6.0,6.0,10
cpc,10.3,10.3,10.2,10.2,800
csc,13.8,13.8,12.4,12.4,200
csm,11.9,12.0,11.5,11.5,118500
cta,4.7,4.7,4.7,4.7,15000
ctd,28.3,29.0,28.1,28.6,33250
ctg,23.1,23.5,23.0,23.1,266000
cti,19.0,20.1,18.8,19.7,30000
cts,6.7,6.7,6.4,6.5,61500
cvn,26.5,28.4,26.5,28.4,20000
cvt,9.7,9.7,9.4,9.5,12700
d2d,19.0,19.4,19.0,19.2,120
dad,7.0,7.0,7.0,7.0,6000
dag,6.7,6.7,6.4,6.4,410
dbc,16.0,16.2,15.5,15.6,107400
dbt,16.0,16.0,16.0,16.0,0
dc2,7.0,7.0,7.0,7.0,0
dc4,7.9,7.9,7.9,7.9,0
dcl,16.0,16.0,16.0,16.0,5630
dcs,6.6,6.8,6.4,6.6,198000
dha,12.7,12.7,12.6,12.6,10500
dhc,6.1,6.1,5.8,5.8,35520
dhg,65.0,65.5,65.0,65.0,27820
dht,39.0,39.0,37.2,37.3,7900
dic,9.0,9.2,9.0,9.0,23560
dig,16.0,16.2,15.8,16.0,163150
dl1,14.5,14.5,14.5,14.5,0
dlg,20.1,20.2,20.0,20.2,5080
dmc,24.4,24.4,23.5,23.5,3900
dnp,14.1,14.5,13.0,13.5,77600
dny,16.4,16.4,16.4,16.4,0
dpc,10.6,10.6,10.5,10.6,3200
dpm,32.1,32.1,32.0,32.0,170870
dpr,48.5,49.7,48.5,49.7,910
dqc,16.2,16.3,16.0,16.0,104430
drc,18.9,19.2,18.8,18.8,40790
drh,4.9,4.9,4.8,4.8,33020
dsn,22.5,22.6,22.5,22.6,20
dst,4.6,4.6,4.6,4.6,0
dta,5.8,6.0,5.8,6.0,2020
dtl,17.0,17.2,17.0,17.2,10190
dvp,37.5,37.5,37.5,37.5,10
dxg,14.9,14.9,14.7,14.7,4950
