symbol,open,high,low,close,volume
^aex,434.23,435.61,433.27,435.46,88606400
^aord,4603.0,4620.1,4583.9,4616.7,462029600
^atx,3572.94,3588.15,3561.46,3586.83,2758800
^bfx,3495.41,3509.11,3489.68,3509.11,7968400
^bsesn,9400.25,9427.57,9310.63,9346.24,22000
^dji,10836.93,10860.14,10789.62,10805.55,254440000
^fchi,4676.21,4709.84,4674.18,4703.48,109042200
^ftse,5539.8,5552.2,5524.7,5547.9,1606969500
^gspc,1259.92,1263.86,1257.21,1259.62,1996690000
^hsi,15172.13,15200.7,15128.59,15169.17,250971000
^ixic,2223.56,2231.02,2213.52,2222.42,1702920000
^jkse,1169.4,1171.37,1155.5,1163.03,67344200
^klse,895.15,897.03,893.42,896.08,56106000
^ks11,1333.07,1344.31,1331.56,1341.0,523400
^n225,15388.71,15647.69,15365.39,15641.26,122200
^nya,7778.59,7796.22,7765.69,7777.27,1996690000
^nz50,3317.04,3320.39,3292.24,3319.32,24155800
^smsi,1134.85,1141.73,1134.85,1140.88,196310400
^ssmi,7511.1,7526.3,7488.9,7516.7,46153400
^sti,2332.87,2333.25,2319.81,2328.72,109124800
^twii,6428.25,6443.89,6413.46,6427.84,3875800
^vnindex,313.7,314.22,313.66,311.83,1086280
agf,12.46,12.49,12.46,12.49,22520
bbc,10.43,10.43,10.43,10.43,9300
bpc,5.26,5.26,5.2,5.2,210
bt6,6.73,6.73,6.54,6.54,2010
btc,4.92,4.92,4.63,4.64,5020
can,8.58,8.68,8.58,8.68,220
dha,7.52,7.53,7.52,7.53,5940
dpc,6.62,6.62,6.57,6.57,2920
gil,5.68,5.68,5.68,5.68,14960
gmd,15.0,15.0,15.0,15.0,45700
hap,4.62,4.62,4.62,4.62,4280
has,7.4,7.4,7.4,7.4,1700
kdc,4.86,4.86,4.78,4.78,9640
kha,4.7,4.7,4.68,4.68,13480
laf,17.06,17.06,16.9,16.9,11090
mhc,7.8,7.8,7.77,7.77,43750
nhc,2.93,2.93,2.93,2.93,4550
pms,5.36,5.36,5.29,5.29,4810
pnc,8.23,8.23,8.18,8.18,2350
ree,3.61,3.61,3.61,3.61,15770
sam,5.73,5.73,5.69,5.69,23690
sav,13.17,13.17,13.17,13.17,8250
sfc,2.63,2.63,2.63,2.63,20
sgh,3.26,3.26,3.26,3.26,20
ssc,11.59,11.59,11.59,11.59,2640
tms,13.53,13.53,13.53,13.53,1270
tna,5.43,5.43,5.43,5.43,20
ts4,4.48,4.48,4.45,4.45,3020
vtc,14.07,14.07,13.86,13.86,30
