symbol,open,high,low,close,volume
abt,19.75,19.75,19.56,19.56,10160
acb,28.58,28.7,28.58,28.65,86300
acl,22.95,22.95,22.81,22.95,46950
agf,33.99,34.34,33.99,34.16,10330
alt,37.66,39.02,37.21,39.02,36760
bbc,52.91,53.23,52.91,53.23,86370
bbs,7.34,7.38,7.34,7.38,5300
bcc,22.66,22.85,22.53,22.85,17800
bhs,8.62,8.7,8.62,8.7,46160
bhv,14.74,15.89,14.74,15.89,1800
bmc,70.07,70.36,68.08,68.07,73500
bmi,39.1,39.66,38.88,39.31,48200
bmp,20.47,20.59,20.47,20.59,4240
bpc,12.4,12.4,12.22,12.22,1500
bt6,15.39,15.5,15.27,15.38,38760
btc,18.55,18.55,18.49,18.49,300
bts,31.82,31.82,31.82,31.82,100
bvs,89.13,89.36,88.49,88.52,3100
can,15.68,15.68,15.3,15.36,12720
cid,11.14,11.14,11.14,11.14,300
cii,16.76,16.76,16.24,16.24,150830
cjc,11.61,11.61,11.61,11.61,400
clc,14.09,14.09,13.8,13.8,10900
cmc,19.92,19.92,19.65,19.88,1600
com,16.88,17.24,16.88,17.24,18150
ctb,6.93,6.93,6.93,6.93,4000
ctn,21.65,21.65,17.94,18.82,7600
cyc,15.5,15.6,15.3,15.3,8760
dac,10.52,10.52,10.26,10.25,5900
dae,6.16,6.16,6.16,6.16,500
dct,17.65,17.77,17.65,17.72,44290
dha,16.69,16.98,16.49,16.98,61030
dhg,21.9,21.9,21.9,21.9,1850
dic,9.52,9.52,9.4,9.4,5990
dmc,36.25,36.25,35.52,35.77,10440
dnp,5.43,5.47,5.39,5.39,9100
dpc,19.4,19.4,19.34,19.34,4950
drc,8.89,8.89,8.82,8.82,5980
dtt,20.81,20.81,20.52,20.53,3630
dxp,2.77,2.84,2.77,2.84,12890
ebs,9.92,10.06,9.6,9.78,23700
fmc,7.46,7.53,7.39,7.47,14040
fpt,31.97,31.97,31.68,31.97,187850
gil,12.8,13.03,12.8,13.04,34990
gmc,7.33,7.33,7.19,7.18,22090
gmd,50.17,50.17,50.17,50.17,19260
gta,19.06,19.1,18.97,19.02,26660
hac,49.62,49.62,48.2,48.2,29400
hai,11.21,11.21,11.01,11.07,4200
hap,18.47,18.68,18.36,18.47,117100
has,32.47,32.8,32.14,32.8,83150
hax,10.36,10.43,10.29,10.42,37690
hbc,10.55,10.55,10.46,10.54,22460
hbd,9.14,9.19,9.14,9.14,10630
hjs,6.92,7.04,6.89,7.04,6400
hly,8.39,8.39,8.39,8.38,200
hmc,15.97,15.97,15.79,15.79,5640
hnm,30.11,30.52,29.45,29.53,16500
hrc,60.55,60.93,60.55,60.55,11300
htp,7.81,8.12,7.81,8.12,1200
htv,15.3,15.58,15.3,15.3,40170
icf,15.36,15.53,15.36,15.41,12400
ifs,41.0,41.0,39.5,39.5,8800
imp,45.99,45.99,45.43,45.43,16000
ita,29.74,29.74,29.52,29.52,32470
kdc,29.65,29.77,29.52,29.52,24480
kha,9.85,10.06,9.85,10.06,56980
khp,8.49,8.61,8.49,8.49,48960
laf,8.91,9.0,8.91,9.0,33290
lbm,23.64,23.64,23.64,23.64,10600
lgc,11.07,11.07,11.07,11.07,610
ltc,12.23,12.26,12.23,12.26,1100
mco,20.4,20.45,20.4,20.45,2200
mcp,9.19,9.46,9.19,9.46,7250
mec,12.41,12.88,11.73,11.93,6700
mhc,18.64,20.16,18.64,19.92,541620
nav,29.26,29.26,28.98,28.99,28680
nbc,5.23,5.23,5.18,5.18,6300
nhc,7.48,7.57,7.34,7.34,3680
nps,9.41,9.41,9.41,9.41,1000
nsc,13.98,14.11,13.98,14.11,15230
nst,8.02,8.31,7.75,7.75,2400
ntp,15.83,16.1,15.69,15.9,40900
pac,6.16,6.2,6.16,6.2,9300
pan,15.82,15.82,15.58,15.7,13500
pet,12.25,12.25,12.25,12.24,132500
pgc,10.41,10.52,10.41,10.41,10690
pjc,4.73,4.81,4.59,4.73,3800
pjt,9.71,9.79,9.62,9.62,20520
plc,6.27,6.45,6.27,6.33,2400
pms,12.52,12.61,12.43,12.43,15110
pnc,16.95,17.32,16.95,17.26,32960
pot,24.26,24.77,24.26,24.6,27100
ppc,34.02,34.87,33.74,34.86,363740
ppg,12.44,12.44,11.81,11.81,5200
psc,7.62,7.62,7.38,7.63,2100
ptc,25.09,25.35,24.77,24.82,9800
pts,7.01,7.1,7.01,7.03,1900
pvd,51.66,51.66,50.99,50.99,106870
pvi,35.82,37.44,35.59,36.97,30600
ral,43.73,43.73,43.73,43.73,8350
rcl,36.69,36.79,35.74,35.77,14600
ree,22.37,22.54,22.37,22.37,71480
ric,68.22,69.44,68.22,68.83,29010
s55,7.43,7.43,6.82,6.83,8100
s99,31.81,31.81,31.81,31.81,1700
saf,7.99,8.01,7.9,8.0,20840
sam,32.55,32.55,32.32,32.55,42550
sap,18.04,18.33,16.61,18.04,5000
sav,33.92,33.92,33.63,33.92,9650
scc,22.3,22.3,20.49,21.02,16200
scd,20.0,20.48,20.0,20.48,2200
sd3,12.88,12.88,10.66,10.66,12000
sd5,8.65,8.74,8.18,8.17,4500
sd6,7.81,7.81,7.03,7.03,10900
sd7,40.18,41.63,37.85,38.11,18900
sd9,10.56,10.56,9.95,9.98,33900
sda,31.73,31.73,29.91,30.4,17000
sdc,21.79,22.25,20.24,21.32,28200
sdn,11.76,11.98,11.7,11.98,7120
sdt,15.54,15.65,15.48,15.54,13900
sdy,10.15,10.15,9.97,10.15,1200
sfc,10.62,10.8,10.62,10.79,7300
sfi,17.28,17.37,17.28,17.28,6090
sfn,10.67,10.67,10.33,10.33,10370
sgc,10.13,10.13,9.68,9.93,5050
sgd,13.28,13.44,13.28,13.29,1900
sgh,28.63,28.82,28.63,28.62,7310
sic,7.54,7.64,7.35,7.64,10900
sj1,7.79,8.04,7.79,7.94,14410
sjd,10.64,10.66,10.64,10.64,11900
sje,12.32,12.63,11.7,11.7,13900
sjs,93.28,94.06,93.28,93.28,58210
smc,13.9,14.16,13.9,14.16,45060
ssc,25.51,25.73,25.3,25.73,9550
ssi,29.78,29.98,29.62,29.66,173600
stb,18.5,18.67,18.5,18.5,600640
stp,9.61,9.72,8.73,8.73,40000
svc,58.02,58.2,55.6,56.2,7900
tac,47.08,47.08,46.71,46.71,9140
tbc,12.0,12.0,11.83,11.87,68600
tcr,14.47,14.72,13.98,14.71,28670
tct,28.12,28.51,28.12,28.12,15510
tdh,37.98,37.98,37.76,37.76,8720
tku,13.19,13.98,13.19,13.46,2700
tlt,23.8,23.8,23.64,23.64,2100
tmc,11.96,11.96,11.84,11.84,1710
tms,23.22,23.4,23.03,23.4,3120
tna,11.65,11.65,11.54,11.54,5850
tnc,21.34,21.66,21.34,21.34,35940
tph,14.79,15.08,14.09,14.09,2500
trc,54.37,54.87,54.37,54.87,43800
ts4,14.47,14.5,14.47,14.5,13870
ttc,13.81,14.06,13.81,13.81,54450
ttp,54.38,54.38,53.85,53.85,9850
txm,15.16,15.74,15.16,15.74,1100
tya,26.14,26.14,25.57,25.93,6000
uni,12.84,13.15,12.84,13.15,27400
vbh,18.44,18.81,18.44,18.81,400
vc2,15.5,15.5,15.22,15.5,51900
vfc,22.98,23.19,22.93,23.19,93150
