symbol,open,high,low,close,volume
^aord,3399.3,3425.7,3398.9,3422.3,694685600
^bsesn,5116.58,5163.61,5049.21,5081.95,31400
^dji,10116.84,10128.84,10077.81,10109.89,171700000
^ftse,4418.0,4460.6,4415.3,4438.3,1702956400
^gspc,1113.05,1116.71,1109.91,1114.94,1369400000
^ixic,1961.16,1976.16,1957.58,1976.15,1591030000
^jkse,724.93,725.77,716.33,718.01,84480100
^klse,797.8,803.15,797.8,799.25,74872800
^n225,11095.37,11213.79,11093.83,11152.09,71600
^nya,6429.32,6444.91,6408.39,6435.14,1369400000
^ssmi,5721.3,5723.7,5648.9,5671.7,37325400
^sti,1787.73,1791.96,1772.76,1776.7,92723000
^twii,6098.53,6116.45,6026.9,6027.27,4661200
^vnindex,254.94,254.94,253.98,253.98,178800
agf,11.64,11.64,11.43,11.44,810
bbc,7.19,7.19,7.1,7.1,40940
bpc,7.0,7.0,6.94,6.94,810
bt6,6.97,7.05,6.97,7.05,7000
btc,8.69,8.98,8.69,8.99,6520
can,8.28,8.28,8.23,8.23,790
dha,5.48,5.48,5.48,5.48,1290
dpc,5.42,5.42,5.37,5.37,1210
gil,5.49,5.49,5.49,5.49,1000
gmd,11.65,11.65,11.65,11.65,2550
hap,7.07,7.07,6.97,6.97,2000
has,6.62,6.62,6.53,6.53,980
kha,4.66,4.68,4.66,4.68,4060
laf,9.03,9.07,9.03,9.07,110
pms,5.7,5.7,5.7,5.7,500
ree,2.63,2.63,2.61,2.6,21810
sam,4.72,4.72,4.68,4.68,3950
sav,14.2,14.2,14.16,14.16,6370
sgh,2.44,2.44,2.44,2.44,1300
tms,15.33,15.33,15.33,15.33,150
ts4,3.04,3.04,2.99,2.99,80
vtc,16.13,16.13,16.09,16.09,310
