symbol,open,high,low,close,volume
aaa,13.8,13.8,13.6,13.7,178000
abt,40.5,40.8,40.0,40.5,21290
acb,16.5,16.6,16.3,16.3,63700
acc,30.8,31.9,30.8,31.9,9210
acl,11.4,11.7,11.4,11.5,3740
adc,13.1,14.8,13.1,14.8,600
agm,18.8,18.8,18.8,18.8,0
agr,5.5,5.5,5.4,5.5,4990
alv,3.7,3.8,3.7,3.8,1100
amc,15.2,15.2,15.2,15.2,0
amv,3.3,3.5,3.3,3.4,1400
anv,7.8,7.8,7.6,7.7,16100
apc,9.8,10.0,9.8,10.0,70
apg,2.4,2.4,2.4,2.4,5600
api,3.1,3.1,3.0,3.1,57200
aps,3.6,3.7,3.6,3.7,216800
asa,16.0,16.2,15.5,15.6,68000
asm,7.2,7.2,7.1,7.1,310470
asp,4.5,4.5,4.4,4.5,25160
bbs,8.0,8.0,8.0,8.0,31000
bcc,5.3,5.4,5.2,5.4,111500
bce,8.6,8.7,8.3,8.4,8240
bci,15.9,16.1,15.3,16.0,40000
bhs,16.2,16.7,16.2,16.5,63880
bic,8.9,9.3,8.9,9.3,152390
bmc,60.0,61.5,60.0,60.5,222380
bmi,10.9,11.2,10.9,11.1,27790
bmp,63.5,66.0,63.5,66.0,275560
bpc,8.4,8.5,8.3,8.5,7500
bsi,3.8,3.8,3.7,3.8,4390
btp,10.6,10.7,10.5,10.7,347340
btt,25.6,26.0,25.6,26.0,5570
bvh,52.0,52.0,51.0,51.0,217750
bvs,12.3,12.5,12.2,12.3,378700
c32,12.7,12.9,12.7,12.7,121420
c47,14.0,14.4,14.0,14.4,2840
cap,62.0,62.0,60.0,60.5,8100
ccl,3.9,3.9,3.8,3.9,6970
cdc,5.0,5.0,4.9,4.9,1620
chp,7.0,7.0,7.0,7.0,1000
cig,2.6,2.6,2.6,2.6,13110
cii,24.8,24.9,24.3,24.4,98170
clc,15.4,15.4,15.3,15.3,100
clg,7.9,8.1,7.9,8.0,35960
cmc,4.4,4.4,4.4,4.4,0
cmg,5.8,5.8,5.7,5.7,15500
cmi,5.7,5.9,5.7,5.8,20700
cms,10.2,10.4,10.1,10.1,12400
cmt,5.4,5.4,5.4,5.4,0
cmx,4.8,5.1,4.8,5.0,6240
cng,27.4,27.4,27.4,27.4,6200
cpc,13.8,13.8,13.8,13.8,3000
csc,8.4,8.4,8.4,8.4,500
csm,30.6,31.0,30.2,30.4,551700
cta,3.7,3.7,3.4,3.4,4400
ctd,36.5,37.0,36.1,36.9,8680
ctg,19.2,19.4,19.1,19.1,1531810
cti,6.6,6.6,6.4,6.6,3840
cts,7.4,7.5,7.3,7.5,48300
cvn,4.2,4.4,4.2,4.4,16300
cvt,9.0,9.0,9.0,9.0,100
d2d,17.1,18.0,17.1,17.4,1090
dad,10.7,10.8,10.7,10.8,7900
dag,14.7,14.9,14.7,14.7,17780
dbc,21.1,21.5,21.1,21.5,30800
dbt,27.6,28.0,27.5,28.0,7300
dc2,6.5,6.5,6.5,6.5,0
dc4,7.6,7.8,7.6,7.8,1000
dcl,13.4,13.4,13.4,13.4,11080
dcs,3.6,3.7,3.5,3.5,503400
dha,9.8,9.9,9.8,9.9,27510
dhc,6.7,6.8,6.5,6.5,74150
dhg,83.0,83.5,81.5,81.5,56730
dhm,14.2,14.2,13.7,13.8,201440
dhp,8.9,9.1,8.9,8.9,130200
dht,21.9,22.1,21.5,21.5,3800
dic,6.9,6.9,6.8,6.9,44120
dig,13.3,13.3,12.9,12.9,46560
dl1,8.3,8.3,7.4,7.9,39500
dlg,4.8,4.9,4.7,4.7,589360
dmc,33.8,33.8,32.3,32.3,6900
dnp,15.2,15.4,15.2,15.4,600
dny,8.8,8.8,8.8,8.8,900
dpc,11.2,11.5,11.2,11.5,4500
dpm,45.5,45.5,45.0,45.1,231800
dpr,56.5,57.0,56.5,56.5,3200
dqc,21.0,21.5,20.8,21.1,137960
drc,39.5,39.6,38.5,38.9,416000
drh,2.2,2.2,2.0,2.2,600
drl,24.0,24.2,24.0,24.2,1470
dsn,56.0,56.0,55.0,56.0,7460
dst,3.0,3.3,3.0,3.3,600
dta,4.0,4.1,4.0,4.1,1700
dtl,12.7,12.7,12.6,12.6,30010
dvp,61.5,61.5,60.0,61.0,93560
