symbol,open,high,low,close,volume
^aord,3444.2,3462.2,3444.0,3447.3,934804800
^bsesn,5026.92,5026.92,4821.59,4835.39,37000
^dji,10205.83,10216.63,10172.77,10188.45,159560000
^ftse,4453.6,4471.3,4423.1,4430.7,1807368000
^gspc,1121.28,1122.69,1118.1,1120.68,1172600000
^hsi,12089.54,12222.26,11999.61,12116.87,438692600
^ixic,1985.54,1990.81,1976.7,1986.74,1233190000
^jkse,731.02,734.59,728.48,733.99,106595200
^klse,812.71,817.17,808.44,808.44,99640600
^ks11,811.54,816.64,805.21,816.51,357800
^n225,11267.23,11345.4,11255.99,11309.57,97800
^nya,6492.3,6492.37,6469.31,6484.72,1169500000
^ssmi,5721.0,5722.8,5610.7,5627.1,56938000
^sti,1792.3,1805.48,1787.18,1787.18,136776800
^twii,6087.23,6137.26,6035.93,6137.26,3850000
^vnindex,251.39,251.46,251.39,251.46,1235020
agf,11.44,11.44,11.44,11.44,100
bbc,6.86,6.86,6.81,6.81,47870
bt6,7.05,7.05,7.05,7.05,350
btc,8.7,9.11,8.7,9.1,60
can,7.82,7.97,7.82,7.97,8260
dha,5.48,5.48,5.4,5.41,1000
gil,5.49,5.49,5.49,5.49,2500
gmd,11.45,11.45,11.45,11.45,1630
hap,6.87,6.87,6.87,6.88,7160
has,6.58,6.58,6.58,6.58,20
kha,4.68,4.68,4.64,4.64,8800
laf,8.99,8.99,8.87,8.86,9000
pms,5.63,5.63,5.56,5.56,110
ree,2.57,2.57,2.57,2.57,35130
sam,4.66,4.66,4.65,4.65,10730
sav,14.07,14.11,14.07,14.11,5690
sgh,2.44,2.44,2.44,2.44,2090
tms,15.49,15.67,15.49,15.67,12290
ts4,3.02,3.02,3.0,3.0,50
vtc,15.76,16.09,15.76,16.09,100
