symbol,open,high,low,close,volume
abt,30.6,30.6,30.6,30.6,40
acb,40.9,40.9,40.9,40.9,18200
acl,23.7,23.7,23.7,23.7,70
anv,47.2,47.2,47.2,47.2,5950
asp,12.2,12.2,12.2,12.2,790
bbs,10.2,10.3,10.1,10.3,1900
bcc,12.6,13.1,12.6,13.1,25000
bhs,19.0,19.6,19.0,19.6,18280
bmc,49.0,49.0,49.0,49.0,540
bmi,22.1,22.1,22.1,22.1,50
bmp,50.0,50.0,50.0,50.0,90
bpc,11.3,11.3,11.3,11.3,600
bts,13.5,13.5,13.5,13.5,3900
bvs,35.4,35.4,35.4,35.4,0
can,11.2,11.6,11.2,11.2,5500
cap,15.7,15.7,15.7,15.7,100
cdc,24.5,24.5,24.5,24.5,9700
cii,23.3,23.3,23.1,23.3,48610
clc,18.6,18.6,18.6,18.6,50
cmc,16.6,16.6,16.6,16.6,100
dbc,14.7,14.7,14.7,14.7,700
dcs,8.8,8.8,8.8,8.8,100
dha,17.4,17.4,17.3,17.3,32890
dhg,139.0,139.0,139.0,139.0,80
dic,18.3,18.3,18.3,18.3,10
dmc,104.0,104.0,102.0,104.0,2320
dnp,11.9,11.9,11.9,11.9,1100
dpc,13.2,13.2,13.2,13.2,200
dpm,36.6,36.6,36.6,36.6,9110
dpr,40.5,40.5,40.5,40.5,4310
dqc,56.5,56.5,56.5,56.5,10
drc,36.2,36.2,36.2,36.2,50
dst,15.8,15.8,15.8,15.8,0
dxp,13.6,13.7,13.6,13.7,74070
fmc,15.4,15.4,15.4,15.4,9550
fpt,55.5,55.5,55.5,55.5,22830
gil,17.6,17.6,17.6,17.6,4460
gmd,43.3,43.3,43.3,43.3,30
gta,12.2,12.2,12.2,12.2,14470
hai,20.5,21.1,20.5,20.5,7100
hap,25.1,25.1,25.1,25.1,2880
has,13.4,13.7,13.4,13.7,13230
hax,27.1,27.1,27.1,27.1,10
hbc,34.3,34.3,34.3,34.3,1000
hcc,11.3,11.3,11.3,11.3,2100
hdc,35.1,35.1,34.0,34.0,21240
hhc,15.5,15.5,15.5,15.5,1600
hjs,11.3,11.9,11.3,11.9,11900
hly,35.4,35.4,35.4,35.4,200
hmc,17.2,17.2,17.2,17.2,20
hpg,45.4,45.4,45.4,45.4,10500
hrc,42.5,42.5,42.5,42.5,210
ht1,15.7,15.7,15.7,15.7,3450
htp,13.4,13.4,13.4,13.4,100
hut,22.7,22.7,22.7,22.7,0
icf,9.8,10.0,9.8,10.0,23430
imp,101.0,101.0,101.0,101.0,200
ita,67.0,67.0,67.0,67.0,6010
kbc,174.0,177.0,174.0,176.0,12400
kha,11.6,11.6,11.6,11.6,450
khp,13.7,13.7,13.7,13.7,1840
l10,14.5,14.5,14.5,14.5,1000
l18,10.8,11.2,10.7,10.7,15100
laf,15.2,15.2,15.2,15.2,10
lbm,12.5,12.9,12.5,12.5,42060
lgc,40.8,40.8,40.8,40.8,10
lss,14.3,14.3,14.3,14.3,1000
lut,25.0,25.0,25.0,25.0,0
mco,11.2,11.2,11.2,11.2,2000
mcp,16.0,16.0,16.0,16.0,2000
mec,12.4,12.4,12.4,12.4,100
mhc,12.7,12.7,12.7,12.7,200
nbc,27.6,27.6,27.6,27.6,4400
nhc,23.3,23.3,23.3,23.3,500
nsc,19.8,19.8,19.8,19.8,110
nst,12.2,12.2,11.6,11.6,5300
ntl,31.3,31.3,30.7,30.7,1780
ntp,25.4,25.4,25.4,25.4,1700
pac,34.3,34.3,33.7,33.7,210
pan,19.7,19.7,19.7,19.7,3200
pet,13.0,13.0,13.0,13.0,40890
pgc,13.5,13.5,13.5,13.5,4760
pgs,9.8,9.8,9.7,9.7,21200
pjc,13.0,13.0,13.0,13.0,100
pjt,13.2,13.2,13.2,13.2,10
plc,14.8,15.2,14.8,15.2,6200
ppc,26.7,26.7,26.7,26.7,1600
ptc,13.4,13.4,13.4,13.4,600
pvc,19.7,19.7,19.7,19.7,200
pvd,67.5,67.5,67.5,67.5,6300
pve,16.1,16.1,16.1,16.1,100
pvi,19.5,19.5,19.5,19.5,4100
pvs,21.3,21.3,21.3,21.3,5300
pvt,16.3,16.3,16.0,16.0,1320
ral,27.7,27.7,27.7,27.7,13630
rcl,33.5,34.0,33.5,33.5,7200
ree,31.2,31.2,31.2,31.2,540
ric,23.1,23.1,23.1,23.1,30
s55,23.2,23.2,23.2,23.2,0
s99,25.3,26.0,25.3,25.8,18500
saf,21.7,21.7,21.7,21.7,10
sam,23.3,23.3,23.3,23.3,14840
sav,20.5,20.5,20.5,20.5,620
sbt,10.0,10.0,10.0,10.0,1950
scd,17.4,17.6,17.4,17.6,2610
sd2,43.1,43.1,43.1,43.1,0
sd5,18.4,18.4,18.4,18.4,0
sd6,11.8,12.4,11.8,12.4,52800
sd7,25.8,25.8,25.8,25.8,100
sd9,15.0,15.0,15.0,15.0,700
sda,23.1,23.1,23.1,23.1,3000
sdd,8.7,8.7,8.7,8.7,1400
