symbol,open,high,low,close,volume
aaa,17.9,18.4,17.9,18.4,102000
aam,14.3,15.1,14.3,14.5,1360
abt,48.6,50.0,48.6,50.0,2230
acb,15.5,15.6,15.5,15.6,78759
acc,31.0,32.4,31.0,32.4,15520
acl,9.7,9.7,9.7,9.7,10
adc,17.0,17.5,17.0,17.5,1000
agf,18.7,18.9,18.5,18.7,7110
agm,12.5,12.5,12.5,12.5,10
agr,6.5,6.8,6.5,6.8,990480
alv,6.0,6.0,6.0,6.0,0
amc,19.7,19.7,19.7,19.7,0
amv,5.8,5.8,5.8,5.8,0
anv,8.9,8.9,8.5,8.8,16570
apc,14.5,15.1,14.3,15.1,1010
apg,4.4,4.7,4.3,4.7,96600
api,13.5,13.5,13.5,13.5,0
aps,5.4,5.8,5.4,5.8,833700
asa,17.5,17.5,17.5,17.5,0
asm,9.1,9.5,9.0,9.5,374850
asp,6.7,6.8,6.7,6.8,62330
bbs,15.7,15.7,15.7,15.7,0
bcc,6.7,6.9,6.1,6.7,36000
bce,10.1,10.2,10.1,10.2,3510
bci,19.8,19.8,19.8,19.8,0
bhs,12.2,12.2,11.6,12.0,1230
bic,10.6,10.6,10.6,10.6,20620
bid,14.4,14.6,14.4,14.6,91870
bmc,29.8,30.2,29.4,29.9,18280
bmi,13.2,13.2,13.1,13.2,39300
bmp,68.0,71.5,68.0,71.5,93120
bpc,10.4,10.4,10.4,10.4,500
bsc,6.8,6.8,6.8,6.8,0
bsi,6.3,6.6,6.2,6.6,262880
btp,13.0,13.2,13.0,13.1,4800
bts,5.0,5.0,5.0,5.0,0
btt,40.0,40.4,40.0,40.4,20
bvh,37.5,39.0,37.5,39.0,141740
bvs,11.8,12.8,11.8,12.8,998700
bxh,11.1,11.1,11.1,11.1,100
c32,27.5,28.0,27.5,28.0,2040
c47,19.0,19.0,18.5,18.5,810
can,30.6,30.6,30.6,30.6,0
cap,30.9,31.2,30.9,31.2,15100
cci,10.9,10.9,10.9,10.9,0
ccl,5.0,5.2,4.9,5.2,194220
ccm,12.0,12.0,12.0,12.0,335
cdc,6.0,6.3,6.0,6.1,114530
chp,10.8,10.8,10.7,10.8,12400
cig,3.6,3.6,3.3,3.3,520
cii,18.1,18.3,17.8,18.3,603690
clc,28.0,28.7,28.0,28.7,480
clg,7.4,7.7,7.4,7.7,19180
clw,15.4,15.4,15.4,15.4,0
cmc,6.0,6.0,6.0,6.0,0
cmg,5.7,5.9,5.7,5.7,8040
cmi,16.0,16.7,16.0,16.3,60100
cms,10.3,10.3,10.2,10.2,33200
cmt,9.2,9.6,9.2,9.6,20
cmx,4.9,4.9,4.8,4.9,1580
cng,38.9,38.9,37.0,38.4,20340
cpc,20.6,20.6,20.6,20.6,0
csc,16.4,16.4,16.4,16.4,0
csm,40.5,40.5,40.0,40.4,124030
cta,3.6,3.6,3.6,3.6,500
ctd,60.0,61.5,59.5,61.5,9670
ctg,14.5,14.6,14.5,14.6,123700
cti,12.9,12.9,11.3,11.3,120
cts,8.2,8.8,8.0,8.8,899010
cvn,2.7,2.9,2.7,2.9,36300
cvt,14.9,15.2,14.8,14.9,15700
cx8,5.5,5.5,5.5,5.5,0
d2d,22.5,22.5,22.5,22.5,1000
dad,16.3,16.3,16.3,16.3,200
dag,12.6,12.6,12.6,12.6,0
dbc,19.7,20.0,19.6,20.0,48700
dbt,26.6,26.6,26.6,26.6,0
dc2,4.1,4.1,4.1,4.1,100
dc4,8.2,8.2,8.2,8.2,18000
dcl,26.5,26.6,26.3,26.5,24730
dcs,5.4,5.7,5.3,5.7,1263062
dha,9.1,9.2,8.9,9.1,11500
dhc,13.3,13.4,13.3,13.4,23000
dhg,99.0,99.0,97.5,97.5,17450
dhm,6.6,6.6,6.5,6.6,284460
dhp,7.7,7.8,7.7,7.7,40500
dht,29.5,32.0,29.5,32.0,800
dic,7.7,7.9,7.6,7.9,119000
dig,14.8,15.5,14.4,15.5,282720
dih,10.2,10.2,10.2,10.2,0
dl1,9.1,9.1,9.1,9.1,0
dlg,7.7,8.0,7.7,8.0,1135560
dmc,38.2,39.8,38.2,39.8,3680
dnc,11.0,11.0,11.0,11.0,100
dnm,30.0,30.0,30.0,30.0,200
dnp,15.0,15.0,15.0,15.0,200
dny,5.9,6.0,5.9,6.0,1200
dpc,12.5,12.5,12.5,12.5,0
dpm,32.0,32.2,31.6,32.0,749420
dpr,39.7,39.7,39.5,39.5,3530
dqc,36.1,36.1,36.0,36.0,7600
drc,43.0,43.2,42.6,43.0,86930
drh,3.3,3.3,3.2,3.3,54690
drl,29.9,29.9,29.9,29.9,150
dsn,55.5,55.5,55.5,55.5,220
dst,4.8,4.8,4.8,4.8,100
dta,3.9,3.9,3.9,3.9,10
dtl,9.9,9.9,9.9,9.9,1000
dtt,6.3,6.3,6.3,6.3,0
dvp,38.5,38.8,38.4,38.8,2610
dxg,14.4,14.6,14.0,14.6,122550
dxp,38.0,38.1,38.0,38.0,300
dzm,5.7,5.7,5.7,5.7,100
eib,13.1,13.3,13.1,13.3,77900
eid,11.8,11.8,11.8,11.8,0
elc,16.0,16.8,16.0,16.5,2050
eve,25.3,25.3,25.3,25.3,0
fcm,12.9,13.3,12.7,12.7,980480
