symbol,open,high,low,close,volume
^aex,356.66,357.37,353.42,354.04,157195200
^aord,3956.6,3973.9,3936.7,3949.1,639842000
^atx,2582.81,2602.84,2578.58,2588.52,3320800
^bfx,3083.14,3088.6,3061.07,3066.43,5244400
^bsesn,6486.08,6494.91,6439.69,6454.71,12600
^dji,10382.94,10382.94,10250.23,10281.11,234910000
^fchi,4021.25,4035.65,3990.58,4000.25,81995400
^ftse,4910.3,4929.1,4880.2,4892.4,1611329700
^gspc,1178.84,1178.84,1162.98,1166.22,1889660000
^hsi,14097.19,14112.61,13991.19,14018.38,235428800
^ixic,1968.08,1971.25,1957.29,1962.77,1595520000
^jkse,1080.36,1080.95,1067.31,1071.16,107347800
^klse,901.22,904.34,899.79,902.84,44766400
^ks11,939.18,941.45,933.56,934.28,347600
^n225,11193.22,11211.36,11125.0,11159.46,85200
^nya,7144.6,7144.6,7054.42,7066.81,1889660000
^nz50,2900.78,2914.56,2899.11,2901.64,25802200
^smsi,993.73,994.53,986.6,986.6,279148600
^ssmi,6007.9,6015.9,5917.5,5917.5,90458400
^sti,2171.79,2173.57,2164.81,2165.85,160106000
^twii,5973.37,5976.83,5939.48,5949.8,2560800
^vnindex,244.43,244.43,244.14,244.14,230120
bbc,7.47,7.47,7.47,7.47,7800
bpc,5.08,5.08,5.05,5.04,2820
bt6,6.32,6.32,6.32,6.32,1820
dha,5.31,5.31,5.25,5.25,2960
gil,5.4,5.4,5.4,5.4,140
gmd,10.75,10.75,10.75,10.75,6540
hap,4.37,4.39,4.37,4.39,3280
has,5.97,5.97,5.97,5.98,20
kha,4.91,4.91,4.91,4.91,1380
laf,13.89,13.89,13.81,13.81,20550
mhc,6.03,6.03,6.0,6.0,24450
ree,2.67,2.67,2.66,2.66,57200
sam,4.54,4.56,4.54,4.56,580
sav,12.79,12.79,12.7,12.7,2590
sfc,1.98,1.99,1.98,1.99,6360
sgh,2.5,2.5,2.5,2.5,700
ssc,8.96,8.96,8.94,8.94,3510
tms,10.58,10.58,10.42,10.43,100
