symbol,open,high,low,close,volume
abt,121.0,121.0,118.0,118.0,25380
acb,156.0,160.0,155.0,157.8,80600
agf,121.0,121.0,120.0,120.0,38970
bbs,13.0,13.0,13.0,13.0,200
bcc,22.8,23.6,22.0,23.1,586600
bhs,49.7,49.7,49.5,49.7,127110
bmc,60.0,60.0,60.0,60.0,10
bmi,150.0,150.8,137.0,144.8,21500
bmp,163.0,163.0,159.0,159.0,220860
bpc,24.5,24.5,24.0,24.0,1850
bts,24.0,25.7,24.0,25.1,232500
bvs,239.6,239.6,228.0,237.1,4700
can,25.0,25.0,25.0,25.0,24930
cii,55.0,55.0,55.0,55.0,171100
clc,50.0,50.0,50.0,50.0,650
cmc,38.0,38.0,38.0,38.0,2500
dha,70.0,70.0,69.0,69.0,84040
dhg,268.0,268.0,267.0,268.0,25450
dic,38.5,38.5,38.5,38.5,1000
dmc,139.0,139.0,137.0,139.0,70250
dnp,48.3,48.3,47.5,47.5,31370
dpc,31.0,31.0,30.0,30.0,49450
drc,99.0,99.0,99.0,99.0,143090
dtt,46.6,46.6,46.6,46.6,27230
dxp,47.3,47.3,45.5,45.5,11280
fmc,94.5,94.5,94.5,94.5,56000
fpt,495.0,495.0,495.0,495.0,377800
gil,55.0,55.0,54.5,55.0,50400
gmc,60.0,60.0,55.5,60.0,7840
gmd,152.0,152.0,150.0,150.0,396730
hai,62.0,64.0,60.0,62.1,18900
hap,36.1,36.1,35.9,35.9,39270
has,57.0,57.0,56.0,56.5,9600
hax,48.8,48.8,48.8,48.8,1460
hbc,89.0,89.0,81.0,89.0,36670
hjs,26.0,26.0,26.0,26.0,300
hly,20.1,20.1,20.1,20.1,0
hmc,33.9,33.9,33.0,33.9,1900
hnm,55.9,55.9,55.9,55.9,54100
hrc,187.0,187.0,187.0,187.0,42440
htp,22.9,22.9,22.9,22.9,100
htv,28.0,28.0,28.0,28.0,33860
icf,35.3,36.0,33.0,35.1,42800
imp,110.0,110.0,108.0,108.0,123610
ita,95.5,95.5,94.0,95.5,293840
kdc,171.0,171.0,171.0,171.0,27130
kha,25.0,25.0,24.8,24.8,28600
khp,32.5,32.5,32.5,32.5,182300
laf,14.9,14.9,14.2,14.9,30420
lbm,24.2,24.2,23.1,23.1,71290
lgc,54.0,54.0,54.0,54.0,33330
ltc,41.5,41.5,41.5,41.5,0
mco,25.0,25.0,25.0,25.0,0
mcp,34.3,34.3,34.0,34.0,4500
mec,32.3,32.3,32.3,32.3,0
mhc,35.0,35.0,35.0,35.0,102310
nbc,52.9,52.9,52.9,52.9,1000
nhc,39.0,39.0,38.5,39.0,5300
nsc,50.0,50.0,50.0,50.0,26820
nst,31.0,31.5,31.0,31.1,12000
ntp,162.0,162.0,153.0,161.1,92600
pac,50.0,50.0,50.0,50.0,137190
pan,87.8,87.8,87.8,87.8,36000
pgc,60.0,60.0,59.0,59.5,220680
pjc,34.5,34.5,34.0,34.3,2600
pjt,45.5,45.5,43.0,43.0,25750
plc,75.1,76.0,74.0,75.0,9600
pms,27.0,27.0,27.0,27.0,26610
pot,56.2,56.4,53.5,55.1,8700
ppc,50.0,51.0,48.8,50.2,663200
psc,38.6,38.6,38.6,38.6,0
ptc,45.0,46.4,44.5,45.4,15500
pvd,184.0,184.0,184.0,184.0,120020
ral,113.0,113.0,112.0,113.0,34340
ree,147.0,147.0,147.0,147.0,326290
s55,26.2,26.2,26.2,26.2,0
s99,42.0,48.1,42.0,45.7,1800
saf,51.0,51.0,50.0,50.0,13180
sam,170.0,170.0,170.0,170.0,76140
sav,46.5,46.5,46.2,46.2,8100
scd,43.5,43.5,42.5,42.5,7500
sd5,36.3,36.3,36.3,36.3,1000
sd6,25.6,25.6,25.6,25.6,0
sd7,39.3,39.3,39.3,39.3,500
sd9,36.6,36.6,33.0,34.0,68200
sda,72.0,75.0,70.5,73.5,7700
sdn,57.5,57.5,55.0,55.0,1010
sdt,69.5,72.5,69.5,70.6,39000
sfc,42.0,42.0,42.0,42.0,5690
sfi,132.0,132.0,132.0,132.0,14300
sgd,53.8,53.8,53.8,53.8,0
sgh,57.0,57.0,57.0,57.0,2560
sic,38.9,38.9,37.0,37.4,500
sj1,40.9,40.9,40.9,40.9,100
sjd,51.0,51.0,49.0,49.0,65890
sjs,604.0,604.0,604.0,604.0,49240
smc,37.5,37.5,37.5,37.5,58600
ssc,74.0,74.0,73.0,74.0,49740
ssi,185.5,185.5,185.5,185.5,357100
stb,76.0,76.0,75.5,75.5,602830
stc,80.1,80.1,80.1,80.1,0
stp,27.0,27.1,26.0,26.9,13600
svc,120.0,120.3,116.0,120.0,29800
tac,65.0,65.0,64.0,64.0,88740
tcr,35.0,35.0,34.2,34.2,7050
tct,57.0,57.0,55.0,57.0,8860
tdh,191.0,191.0,191.0,191.0,510280
tku,30.0,30.0,29.0,29.5,6200
tmc,46.8,46.8,46.7,46.7,31780
tms,70.0,70.0,67.5,68.0,15990
tna,42.0,42.0,42.0,42.0,12400
ts4,34.1,34.1,34.1,34.1,21380
ttc,16.8,16.8,16.5,16.8,10010
tya,50.5,50.5,50.0,50.5,37360
uni,39.0,39.0,38.7,39.0,2300
vc2,70.0,73.0,69.5,70.9,13000
vgp,43.7,43.7,43.0,43.7,15800
vid,78.5,78.5,78.5,78.5,12580
vip,64.0,64.0,64.0,64.0,15560
vis,36.2,36.2,35.5,36.2,4300
vmc,68.5,68.8,68.0,68.5,6000
vnc,34.0,34.0,32.0,32.9,12200
vnm,143.0,143.0,143.0,143.0,632890
vnr,62.0,64.7,62.0,64.4,22800
vpk,23.9,23.9,23.9,23.9,11850
vsh,55.5,55.5,55.5,55.5,223260
vtb,61.5,61.5,61.5,61.5,36200
vts,21.7,21.7,21.7,21.7,1000
vtv,27.5,27.5,27.5,27.5,8800
