symbol,open,high,low,close,volume
^dji,9098.16,9134.23,8811.7,8813.5,383600000
^ftse,4542.9,4542.9,4420.1,4420.1,1679877000
^gspc,952.83,956.34,920.29,920.47,1816900000
^hsi,10774.35,10829.54,10747.92,10787.54,156649400
^ixic,1396.67,1396.95,1345.22,1346.01,1846320000
^jkse,480.39,480.39,472.51,477.38,137676800
^klse,743.33,743.37,740.03,743.17,29143600
^ks11,795.02,802.75,790.45,794.71,731600
^n225,10865.93,10975.72,10752.66,10752.66,448201800
^nya,5254.51,5254.51,5254.51,5254.51,1816900000
^sti,1637.2,1653.07,1631.94,1631.94,102876600
^vnindex,197.27,197.27,197.27,197.27,257400
agf,8.38,8.38,8.38,8.39,16300
bbc,9.4,9.4,9.4,9.4,27700
bpc,6.84,6.84,6.84,6.84,100
bt6,4.62,4.62,4.62,4.62,3700
can,11.56,11.56,11.56,11.56,3600
dpc,8.66,8.66,8.66,8.65,1800
gil,6.97,6.97,6.97,6.97,1700
gmd,8.17,8.17,8.17,8.17,600
hap,7.41,7.41,7.41,7.41,1200
ree,3.34,3.34,3.34,3.34,36100
sam,3.45,3.45,3.45,3.45,23800
sav,9.37,9.37,9.37,9.37,11700
sgh,3.2,3.2,3.2,3.2,500
tms,11.8,11.8,11.8,11.79,1900
