symbol,open,high,low,close,volume
abt,59.0,59.0,57.0,57.0,12910
acb,35.5,35.5,35.0,35.0,648600
acc,27.1,27.1,27.1,27.1,160000
acl,35.7,35.7,34.0,34.0,92270
agr,22.2,22.2,21.8,22.0,65530
amv,14.8,14.8,14.6,14.7,5600
anv,17.8,18.2,17.4,17.8,365760
apc,31.4,31.5,31.0,31.5,387990
api,7.8,8.0,7.8,8.0,34200
aps,12.5,12.6,12.3,12.5,51640
asm,47.1,47.5,46.3,46.3,326190
asp,13.9,14.0,13.6,13.7,42480
bbs,22.5,22.5,22.4,22.4,1100
bcc,13.5,13.5,13.3,13.4,155800
bci,62.0,62.0,61.0,62.0,272510
bhs,38.6,38.9,38.0,38.0,239400
bmc,60.0,60.0,59.0,59.5,7660
bmi,23.0,23.0,22.2,22.5,2380
bmp,64.5,65.5,64.0,64.5,83110
bpc,22.2,22.2,21.3,21.3,11900
btp,11.9,11.9,11.7,11.7,14790
bts,12.0,12.0,11.8,11.9,30800
bvh,42.9,44.0,42.0,42.0,107650
bvs,39.6,40.8,39.0,39.6,592700
bxh,22.0,23.0,22.0,23.0,29300
can,14.8,15.1,14.8,15.0,7700
cap,19.1,19.1,18.7,18.7,1200
ccm,37.0,37.0,36.0,36.0,16700
cdc,35.5,37.2,35.5,36.7,147700
cii,41.9,42.4,41.6,41.9,836210
clc,25.3,25.4,25.3,25.4,4110
cmc,21.5,22.0,19.6,19.6,26000
cmg,24.3,24.6,24.1,24.1,32100
cmt,60.0,60.0,46.0,50.0,82450
cpc,18.0,18.2,17.7,18.2,4200
csc,33.0,33.0,32.1,33.0,7500
csm,71.0,72.0,70.0,70.5,380640
ctd,130.0,131.0,130.0,130.0,32350
ctg,31.5,32.0,31.2,31.3,116510
cts,19.6,20.0,19.0,19.1,162200
cvt,24.1,24.1,21.2,21.5,105200
d2d,55.0,57.0,54.5,57.0,137660
dad,11.1,11.5,10.9,10.9,3200
dbc,36.0,36.2,35.4,35.7,128000
dbt,25.1,25.1,24.5,24.5,10500
dc4,33.7,34.5,33.5,33.6,45600
dcl,58.0,58.0,56.5,57.0,5480
dcs,17.2,17.2,16.6,17.2,214700
dha,49.0,50.0,48.5,49.6,111330
dhc,16.1,16.6,15.9,15.9,7840
dhg,126.0,126.0,125.0,125.0,6030
dht,29.5,30.0,29.5,30.0,2100
dic,22.5,22.8,22.3,22.8,214410
dig,78.0,78.0,76.5,77.0,459620
dl1,24.3,24.3,24.3,24.3,6100
dmc,50.0,50.5,50.0,50.0,49830
dnc,11.2,11.2,11.2,11.2,600
dnp,21.9,23.0,21.9,22.2,48800
dpc,21.5,22.2,21.5,22.2,13200
dpm,34.9,35.1,34.7,34.7,816970
