symbol,open,high,low,close,volume
^aord,3491.2,3493.3,3479.3,3480.7,327084200
^bsesn,5105.26,5114.79,5056.07,5102.37,24600
^dji,9825.35,9967.08,9825.35,9954.55,176390000
^ftse,4301.5,4353.4,4283.0,4350.2,1132853000
^gspc,1064.8,1080.66,1064.8,1079.34,1206200000
^hsi,12320.77,12338.86,12150.71,12219.75,257946200
^ixic,1759.58,1789.49,1759.58,1782.84,1289730000
^jkse,754.37,754.8,748.47,751.95,125534200
^klse,816.68,816.68,805.95,809.12,62352400
^ks11,774.29,777.96,767.26,773.85,307800
^n225,10728.98,10730.53,10545.89,10687.81,59800
^nya,6234.84,6317.81,6234.84,6315.95,1206200000
^ssmi,5289.5,5354.7,5264.5,5354.2,38319800
^sti,1871.54,1879.89,1870.3,1877.6,150568800
^twii,5380.64,5380.71,5352.01,5352.01,1384800
^vnindex,221.13,221.13,221.0,221.0,404801
agf,10.17,10.17,10.17,10.17,500
bbc,6.81,6.81,6.81,6.81,500
bpc,5.47,5.5,5.47,5.49,2350
bt6,5.52,5.52,5.52,5.52,1600
btc,8.81,8.98,8.81,8.99,1650
can,6.81,6.81,6.81,6.81,610
dha,4.31,4.31,4.17,4.17,1020
dpc,4.9,5.11,4.9,5.11,370
gil,4.65,4.65,4.65,4.65,90
gmd,10.44,10.44,10.44,10.44,1870
hap,6.49,6.49,6.49,6.49,2500
has,6.0,6.0,5.82,5.82,2000
kha,4.2,4.2,4.2,4.2,4700
laf,8.82,8.82,8.53,8.53,1000
pms,4.71,4.78,4.71,4.78,30
ree,2.11,2.12,2.11,2.12,19200
sam,4.3,4.3,4.3,4.3,1000
sav,11.42,11.42,11.38,11.38,4660
sgh,2.44,2.51,2.44,2.51,100
tms,9.56,9.56,9.34,9.34,3100
ts4,2.87,2.87,2.77,2.76,10
vtc,12.62,12.62,12.62,12.62,10
