symbol,open,high,low,close,volume
^aord,2942.2,2971.8,2942.2,2964.0,351190800
^dji,8484.92,8526.38,8451.45,8515.66,271240000
^ftse,3917.7,3997.3,3917.7,3966.5,1707235000
^gspc,911.37,919.74,909.89,919.02,1667200000
^hsi,8641.4,8654.62,8493.95,8519.6,320239200
^ixic,1453.95,1468.08,1447.65,1466.16,1818020000
^jkse,442.74,447.69,440.54,447.69,175999100
^klse,633.35,633.69,627.1,629.62,27602400
^ks11,609.2,611.92,597.93,598.09,748000
^n225,7829.01,7895.6,7756.75,7793.38,52000
^nya,5101.79,5137.95,5093.96,5135.12,1620600000
^ssmi,4581.2,4631.6,4569.4,4586.9,58039600
^sti,1278.71,1283.35,1261.74,1266.08,113404000
^twii,4611.46,4621.78,4546.2,4564.93,2778400
^vnindex,152.58,152.58,152.58,152.58,94400
agf,7.65,7.65,7.65,7.65,6900
bbc,5.83,5.83,5.83,5.83,1000
bpc,5.14,5.14,5.14,5.14,500
bt6,3.25,3.25,3.25,3.25,1400
btc,10.43,10.43,10.43,10.43,100
can,7.97,7.97,7.97,7.97,1700
dpc,6.31,6.31,6.31,6.31,1100
gil,4.05,4.05,4.05,4.05,3700
gmd,6.63,6.63,6.63,6.63,1000
hap,5.35,5.35,5.35,5.35,1300
has,4.28,4.28,4.28,4.28,200
kha,4.21,4.21,4.21,4.2,300
laf,9.07,9.07,9.07,9.07,4200
ree,1.32,1.32,1.32,1.32,17600
sam,2.3,2.3,2.3,2.3,15200
sav,6.93,6.93,6.93,6.93,36400
sgh,2.33,2.33,2.33,2.33,200
tms,9.06,9.06,9.06,9.06,200
ts4,2.83,2.83,2.83,2.83,100
vtc,8.07,8.07,8.07,8.07,1300
