symbol,open,high,low,close,volume
^aex,373.51,376.19,373.45,375.71,243224600
^aord,4156.9,4164.4,4140.1,4164.3,729209200
^atx,2703.97,2743.3,2698.79,2702.39,3132200
^bfx,3101.12,3122.08,3099.47,3117.76,13978000
^bsesn,6725.92,6725.92,6628.22,6651.08,16800
^dji,10769.04,10849.14,10769.04,10830.0,247210000
^fchi,4025.84,4067.09,4023.61,4054.98,106744600
^ftse,4968.5,5004.9,4966.9,5000.5,1797019200
^gspc,1203.6,1212.25,1203.6,1210.41,1708060000
^hsi,14031.22,14085.85,13954.58,14061.15,274503200
^ixic,2057.47,2073.74,2057.19,2071.25,1941180000
^jkse,1074.25,1096.98,1074.25,1093.28,189854800
^klse,904.92,906.22,894.57,898.49,106439200
^n225,11734.14,11780.53,11719.77,11780.53,103200
^nya,7321.23,7358.58,7321.23,7351.03,1708060000
^nz50,3208.42,3208.98,3191.48,3196.02,22445000
^smsi,1003.23,1013.37,1003.23,1013.37,129438800
^ssmi,5918.0,5982.1,5915.5,5975.5,59055600
^sti,2120.94,2136.44,2119.59,2125.11,146126200
^twii,6227.42,6260.32,6207.78,6259.69,4353800
^vnindex,235.96,235.96,235.81,235.81,165270
agf,9.71,9.71,9.71,9.71,10
bbc,7.71,7.76,7.71,7.75,17640
bt6,6.34,6.34,6.32,6.32,380
btc,8.7,8.7,8.47,8.46,80
can,7.27,7.37,7.27,7.37,1210
dha,4.97,4.99,4.97,4.98,2090
gil,5.43,5.46,5.43,5.47,1790
gmd,10.54,10.54,10.44,10.44,120
hap,4.56,4.58,4.56,4.58,2650
has,5.75,5.77,5.75,5.78,40
kha,4.8,4.82,4.8,4.82,2840
laf,13.19,13.27,13.19,13.27,11810
ree,2.41,2.41,2.41,2.41,26320
sam,4.44,4.45,4.44,4.45,9810
sav,12.53,12.57,12.53,12.57,4450
sfc,1.74,1.74,1.74,1.74,200
sgh,2.41,2.45,2.41,2.44,340
ssc,7.93,7.93,7.93,7.93,27280
tms,9.87,9.93,9.87,9.93,980
ts4,2.98,2.98,2.98,2.99,700
vtc,14.48,14.48,14.48,14.48,200
