symbol,open,high,low,close,volume
^aord,3556.1,3556.1,3533.1,3546.2,589903400
^bsesn,5178.61,5257.32,5178.61,5252.78,24000
^dji,10127.1,10129.09,9955.73,9963.03,178250000
^ftse,4408.1,4432.5,4408.1,4413.4,1628680200
^gspc,1098.63,1098.79,1079.98,1080.7,1397400000
^hsi,12319.33,12518.55,12315.64,12491.92,311346400
^ixic,1856.99,1859.77,1820.21,1821.63,1574660000
^jkse,757.96,762.01,756.28,762.01,137537700
^klse,824.73,826.43,822.51,824.37,40621200
^ks11,730.64,743.37,726.87,743.35,394200
^n225,11060.18,11104.69,10981.32,11060.89,74200
^nya,6385.07,6385.53,6294.01,6295.1,1397400000
^ssmi,5540.1,5543.1,5510.1,5515.2,43222000
^sti,1909.89,1942.8,1909.62,1935.7,323382400
^twii,5334.61,5442.32,5255.06,5427.61,3394800
^vnindex,228.84,228.84,228.64,228.64,224350
agf,10.76,10.76,10.76,10.76,17630
bbc,6.81,6.81,6.81,6.81,14200
bpc,6.36,6.36,6.07,6.07,340
bt6,5.73,5.73,5.67,5.66,4400
can,7.47,7.47,7.32,7.32,5400
dha,4.54,4.54,4.51,4.51,1000
dpc,5.31,5.31,5.21,5.21,40
gil,5.26,5.26,5.1,5.1,5950
gmd,10.24,10.34,10.24,10.34,12250
hap,6.49,6.57,6.49,6.57,12790
has,6.35,6.35,6.19,6.2,10
kha,4.44,4.44,4.44,4.43,4960
laf,8.24,8.61,8.24,8.61,160
pms,5.12,5.12,5.12,5.12,2960
ree,2.25,2.25,2.24,2.24,63000
sam,4.48,4.48,4.48,4.48,34100
sav,11.98,11.98,11.93,11.93,24990
tms,9.62,9.62,9.59,9.59,4100
ts4,2.75,2.75,2.75,2.74,10
vtc,14.56,14.56,14.39,14.39,1100
