symbol,open,high,low,close,volume
agf,11.49,11.49,11.46,11.46,25450
bbc,10.2,10.2,10.2,10.2,2700
bpc,5.14,5.3,5.14,5.3,100
can,8.48,8.53,8.48,8.53,4050
dha,7.45,7.45,7.42,7.41,4400
dpc,6.36,6.36,6.36,6.36,9970
gil,5.58,5.61,5.58,5.61,7620
gmd,15.0,15.0,14.89,14.89,12690
hap,4.78,4.8,4.78,4.81,10810
has,7.56,7.61,7.56,7.6,4890
htv,4.16,4.16,4.16,4.16,3050
kdc,4.4,4.44,4.4,4.44,15130
kha,4.04,4.04,4.04,4.04,35730
khp,2.81,2.81,2.81,2.82,100
laf,8.04,8.04,8.04,8.04,11510
mhc,7.87,7.87,7.87,7.87,9630
nhc,3.37,3.37,3.37,3.37,4730
pms,5.17,5.17,5.17,5.17,2000
pnc,8.89,9.15,8.89,9.14,22400
ree,3.59,3.6,3.59,3.6,14030
sam,5.92,5.93,5.92,5.93,31910
sav,13.17,13.17,13.17,13.17,300
sfc,2.66,2.66,2.66,2.66,300
sgh,3.31,3.31,3.31,3.31,210
ssc,11.2,11.2,11.2,11.2,1000
tms,13.34,13.5,13.34,13.5,2550
tna,5.18,5.18,5.18,5.18,1590
ts4,4.33,4.4,4.33,4.4,1670
