symbol,open,high,low,close,volume
^aord,3050.2,3057.4,3043.2,3053.4,545911200
^dji,9197.88,9222.67,9074.08,9117.12,189390000
^ftse,4161.3,4180.1,4124.9,4134.1,1179668000
^gspc,998.51,1000.92,984.27,988.61,1271600000
^hsi,9728.2,9866.66,9692.83,9855.64,343513400
^ixic,1656.61,1660.43,1624.12,1626.49,1813140000
^jkse,503.75,511.59,503.75,510.48,181224900
^klse,690.57,693.92,689.07,689.94,112804200
^ks11,663.1,670.2,655.76,665.24,503000
^n225,8941.79,9020.89,8891.18,8980.64,126000
^nya,5650.66,5655.62,5582.56,5598.61,1271600000
^ssmi,4876.0,4895.1,4787.5,4795.1,53848400
^sti,1485.17,1490.1,1470.89,1479.3,174900000
^twii,4878.47,4904.36,4865.91,4881.9,4350800
^vnindex,152.59,152.59,152.2,152.2,60120
agf,7.95,7.95,7.95,7.95,4860
bbc,4.88,4.88,4.88,4.89,1600
bpc,5.24,5.24,5.21,5.2,10
bt6,3.31,3.31,3.31,3.31,800
btc,9.85,9.85,9.85,9.85,20
can,8.12,8.12,8.12,8.12,3260
dpc,6.0,6.0,5.9,5.89,1300
gil,4.0,4.0,4.0,4.0,110
gmd,6.67,6.67,6.61,6.61,1510
hap,5.62,5.62,5.6,5.6,410
has,4.37,4.37,4.3,4.3,2200
kha,4.11,4.11,4.11,4.11,20
laf,9.11,9.11,9.07,9.07,1340
ree,1.26,1.28,1.26,1.28,2250
sam,2.35,2.35,2.35,2.35,12400
sav,6.97,6.97,6.97,6.97,23510
sgh,2.33,2.35,2.33,2.35,380
tms,9.22,9.22,9.06,9.06,620
vtc,8.68,8.68,8.19,8.19,3010
