symbol,open,high,low,close,volume
^dji,8425.88,8558.01,8315.47,8519.38,230080000
^ftse,4107.2,4107.2,4035.5,4062.4,1008748000
^gspc,893.92,907.34,882.92,902.96,1130600000
^hsi,9781.54,9783.44,9672.19,9723.67,165390800
^ixic,1286.75,1310.33,1270.73,1304.6,1247540000
^jkse,429.18,430.45,427.29,430.27,125924400
^klse,694.2,694.83,679.68,683.2,36978800
^ks11,714.58,716.72,696.15,697.89,904400
^n225,9221.5,9353.44,9221.5,9306.26,417316000
^nya,5172.03,5172.03,5172.03,5172.03,1130600000
^sti,1446.96,1448.59,1422.0,1423.89,59919600
^vnindex,190.21,190.21,190.21,190.21,102700
agf,8.44,8.44,8.44,8.44,7300
bbc,7.85,7.85,7.85,7.85,5500
bpc,6.59,6.59,6.59,6.59,200
bt6,4.07,4.07,4.07,4.07,1000
btc,11.13,11.13,11.13,11.13,1800
can,10.7,10.7,10.7,10.7,100
dpc,8.45,8.45,8.45,8.45,1500
gil,7.58,7.58,7.58,7.58,2200
gmd,8.03,8.03,8.03,8.03,1000
hap,7.16,7.16,7.16,7.16,300
kha,4.3,4.3,4.3,4.3,3400
laf,9.06,9.06,9.06,9.07,200
ree,2.07,2.07,2.07,2.07,30200
sam,3.71,3.71,3.71,3.72,5200
sgh,2.73,2.73,2.73,2.73,900
tms,11.82,11.82,11.82,11.82,500
ts4,3.37,3.37,3.37,3.37,2800
