symbol,open,high,low,close,volume
abt,28.6,29.5,28.6,29.0,6990
acb,40.0,42.0,40.0,40.6,605500
acl,36.7,37.0,34.5,36.0,5920
anv,22.5,22.5,22.5,22.5,77710
asp,11.5,12.0,11.5,12.0,27690
bbs,11.0,11.6,10.8,11.6,2400
bcc,13.0,13.4,13.0,13.2,50800
bhs,15.0,15.0,14.3,15.0,8450
bmc,81.5,81.5,81.5,81.5,14800
bmi,18.5,18.5,18.5,18.5,8500
bmp,34.5,34.7,34.1,34.1,14940
bpc,11.9,12.5,11.9,11.9,11050
bvs,26.7,28.5,26.7,27.2,147500
cap,16.0,16.0,16.0,16.0,0
cdc,25.3,25.5,25.3,25.3,42000
cii,24.5,24.5,24.5,24.5,52550
clc,16.1,16.1,16.1,16.1,2800
cmc,12.9,12.9,12.0,12.3,24700
dbc,26.5,27.0,26.0,26.0,185200
dcl,39.2,39.2,39.2,39.2,15100
dcs,8.5,8.5,8.2,8.2,29300
dha,20.4,20.4,19.7,20.0,58040
dhg,104.0,106.0,104.0,104.0,38550
dic,16.7,16.8,16.5,16.7,62370
dmc,54.5,54.5,54.5,54.5,20640
dnp,10.2,10.7,10.2,10.3,25430
dpc,11.9,12.5,11.9,12.5,1040
dpm,46.7,47.0,46.6,46.6,911800
dpr,40.4,40.4,40.4,40.4,31850
dqc,18.2,18.2,18.2,18.2,50680
drc,22.7,22.8,22.7,22.7,17850
dst,9.2,9.2,9.1,9.2,6400
dxp,27.0,28.0,26.7,26.8,15790
fmc,12.4,12.4,12.4,12.4,14640
fpt,70.5,71.0,69.5,69.5,398060
gil,15.5,15.6,15.1,15.1,37000
gmd,36.2,36.5,36.2,36.2,116520
gta,10.9,11.4,10.9,11.4,1340
hai,23.9,23.9,22.4,22.4,1700
hap,21.9,23.0,21.7,21.7,81250
has,12.4,12.5,12.3,12.5,20060
hax,19.0,19.1,19.0,19.0,4290
hbc,17.2,18.0,17.2,18.0,40840
hcc,15.4,15.4,15.3,15.3,2500
hdc,22.7,23.6,22.2,23.6,36520
hjs,12.0,12.5,11.6,12.0,12600
hmc,16.4,16.6,16.3,16.3,81430
hpg,36.1,37.0,36.1,36.1,437000
ht1,13.9,14.0,13.9,14.0,23550
htp,12.9,12.9,11.3,11.4,6800
hut,10.0,10.0,9.6,9.6,3500
imp,78.0,80.0,78.0,78.0,15760
ita,32.6,33.5,32.3,32.3,341670
kbc,57.3,62.0,57.3,57.3,21700
kha,11.4,11.8,11.4,11.6,24410
khp,11.0,11.0,10.7,10.7,48460
kkc,29.1,29.9,29.1,29.1,106400
kmr,8.6,8.6,8.4,8.5,28690
l10,12.2,12.8,12.2,12.8,19560
laf,14.3,14.3,14.3,14.3,22150
lbm,24.4,24.4,24.4,24.4,12540
lgc,22.2,22.2,22.2,22.2,3800
lss,14.5,14.5,13.4,14.0,6620
lut,12.4,12.4,12.4,12.4,0
mco,10.7,10.7,9.8,10.0,2000
mec,20.2,20.2,19.9,19.9,24600
mhc,11.6,11.6,11.6,11.6,38190
nbc,38.5,39.6,38.5,38.5,55300
nsc,27.5,27.5,27.1,27.1,10870
nst,12.0,12.0,11.5,11.5,2700
ntl,40.7,40.7,40.7,40.7,3040
ntp,45.4,45.4,42.6,42.6,227900
one,11.6,11.6,11.6,11.6,13500
pac,40.3,41.9,40.3,40.3,34150
pan,27.5,28.0,26.6,26.8,183700
pet,17.7,18.0,17.7,17.7,95000
pgc,11.9,11.9,11.3,11.5,25500
pgs,11.9,11.9,11.7,11.8,20500
pjt,12.7,13.3,12.7,13.2,11590
plc,23.0,23.1,22.1,22.2,19900
ppc,21.7,21.7,21.7,21.7,237150
ptc,11.1,11.2,10.6,11.2,7700
pvc,22.5,23.5,22.5,22.5,65000
pvd,76.5,77.0,75.5,75.5,246620
pve,17.0,18.7,17.0,18.7,400
pvi,21.6,23.0,21.5,21.5,546600
pvs,41.0,41.3,38.5,38.7,506100
pvt,18.2,18.9,18.1,18.2,346090
ral,31.0,31.0,30.3,30.3,3040
rcl,33.5,33.5,33.2,33.3,2900
ree,26.9,27.5,26.7,26.7,172520
s55,19.5,19.5,19.0,19.0,27200
s99,37.0,37.0,35.8,36.0,73600
sam,16.5,16.9,16.4,16.4,371900
sav,12.8,12.8,12.4,12.4,23700
sbt,9.7,9.7,9.5,9.7,93280
scd,17.1,17.1,17.1,17.1,6330
sd2,26.7,30.0,26.7,26.7,9000
sd5,41.6,41.6,36.3,36.5,19900
sd6,20.8,20.8,19.8,19.8,13400
sd7,24.5,24.5,23.7,23.7,78900
sd9,24.1,25.0,23.9,23.9,107100
sda,26.8,27.0,26.5,26.5,59600
sdd,10.4,10.5,10.4,10.4,29400
sdt,22.5,23.5,21.8,22.0,80500
sfc,37.5,39.2,37.5,39.2,310
sfi,44.1,44.1,44.1,44.1,28920
