symbol,open,high,low,close,volume
^aord,3298.4,3315.2,3298.4,3310.6,562737200
^bsesn,4868.0,4880.66,4727.43,4755.72,39400
^dji,9778.31,9784.31,9736.68,9747.64,207690000
^ftse,4347.5,4377.6,4347.1,4352.3,1805893600
^gspc,1044.68,1048.57,1042.59,1046.03,1498000000
^hsi,12190.08,12297.46,12161.25,12250.69,373099600
^ixic,1929.31,1944.34,1922.78,1940.9,1735740000
^jkse,653.46,658.1,644.22,646.97,135191800
^klse,782.46,792.02,782.39,790.31,88059200
^ks11,780.56,785.02,772.91,779.89,448400
^n225,11234.31,11238.63,10996.54,11031.52,105800
^nya,5930.68,5950.02,5920.6,5937.99,1443100000
^ssmi,5293.3,5297.9,5241.5,5257.9,50554600
^sti,1794.34,1804.95,1787.88,1792.86,191704600
^twii,6105.03,6116.58,6017.26,6061.46,5632800
^vnindex,134.06,134.06,133.69,133.69,58910
agf,6.86,6.86,6.86,6.86,40
bbc,3.62,3.62,3.62,3.62,3660
bpc,4.66,4.66,4.66,4.66,1000
bt6,3.07,3.07,3.07,3.07,3500
can,6.15,6.15,6.05,6.06,700
dpc,4.12,4.12,3.96,3.96,740
gil,3.0,3.0,2.9,2.9,140
gmd,6.23,6.23,6.23,6.23,200
hap,4.51,4.51,4.43,4.43,1920
has,4.26,4.26,4.26,4.26,60
kha,3.1,3.1,3.1,3.1,2000
laf,6.88,6.88,6.8,6.8,440
ree,1.03,1.03,1.03,1.03,17450
sam,2.1,2.1,2.1,2.09,2220
sav,6.29,6.29,6.25,6.24,3910
tms,8.29,8.29,8.29,8.29,620
vtc,8.35,8.35,8.14,8.15,110
