symbol,open,high,low,close,volume
^dji,10819.55,10878.76,10800.13,10877.33,151230000
^ftse,5896.8,5896.8,5690.5,5690.5,970099000
^gspc,1245.67,1249.68,1241.02,1248.92,858200000
^ixic,2105.36,2105.38,2052.41,2081.92,1338540000
^jkse,370.43,370.92,367.86,368.28,35101400
^klse,570.35,570.35,562.49,566.69,27497400
^ks11,585.13,588.13,580.82,584.08,52695500
^nya,6730.5,6730.5,6730.5,6730.5,858200000
^sti,1697.2,1697.2,1677.2,1680.07,72406400
^vnindex,357.65,357.65,357.65,357.65,60350
hap,18.34,18.34,18.34,18.34,100
laf,18.71,18.71,18.71,18.71,500
ree,5.49,5.49,5.49,5.49,3200
sam,6.35,6.35,6.35,6.35,11700
tms,26.23,26.23,26.23,26.22,4200
