symbol,open,high,low,close,volume
^dji,8678.65,8736.73,8537.1,8736.59,328050000
^ftse,4180.9,4306.1,4169.4,4246.2,2186077000
^gspc,902.78,911.64,889.88,911.62,2049360000
^hsi,10169.28,10290.07,10123.2,10267.36,161412800
^ixic,1331.82,1335.79,1307.01,1328.26,1633300000
^jkse,462.79,463.77,456.76,463.67,156597100
^klse,722.11,723.93,721.17,721.59,32491800
^ks11,725.03,727.58,717.42,717.99,1956000
^n225,9964.75,9965.02,9831.59,9877.94,480490400
^nya,5195.61,5195.61,5195.61,5195.61,2049360000
^sti,1515.7,1522.12,1507.14,1508.36,62690200
^vnindex,197.57,197.57,197.57,197.57,181600
agf,8.71,8.71,8.71,8.71,23200
bbc,9.21,9.21,9.21,9.21,14400
bpc,7.07,7.07,7.07,7.07,2000
bt6,4.27,4.27,4.27,4.27,2400
btc,13.21,13.21,13.21,13.22,600
can,10.95,10.95,10.95,10.95,1700
dpc,8.45,8.45,8.45,8.45,1100
gil,7.05,7.05,7.05,7.05,10500
gmd,8.33,8.33,8.33,8.33,1300
hap,6.96,6.96,6.96,6.95,1900
laf,8.69,8.69,8.69,8.7,1400
ree,2.19,2.19,2.19,2.19,25100
sam,3.74,3.74,3.74,3.74,33000
sav,8.55,8.55,8.55,8.55,7600
tms,11.95,11.95,11.95,11.95,10900
