symbol,open,high,low,close,volume
aaa,9.26,9.26,9.05,9.26,301200
aam,11.16,11.16,11.16,11.16,5900
abt,40.81,40.81,40.81,40.81,10
acb,14.39,14.48,14.31,14.39,44975
acc,25.07,25.07,25.07,25.07,10
acl,8.71,8.71,8.43,8.71,800
adc,14.29,14.29,14.29,14.29,100
agf,15.51,15.51,15.51,15.51,60
agm,8.68,8.93,8.68,8.92,1970
agr,5.9,6.0,5.7,5.8,111160
amd,14.44,14.62,14.17,14.53,80600
ame,3.6,3.6,3.6,3.6,1000
amv,3.9,3.9,3.7,3.8,800
anv,8.54,8.54,8.28,8.37,44160
apc,15.9,16.0,15.72,15.99,53240
apg,5.3,5.3,5.2,5.2,10000
api,14.5,14.6,14.2,14.4,167300
app,8.98,8.98,8.98,8.98,204
aps,4.3,4.3,4.2,4.3,141400
arm,18.82,18.82,18.82,18.82,10900
asa,4.64,4.64,4.45,4.64,59600
asm,8.1,8.2,7.91,8.0,2278500
asp,5.31,5.31,5.12,5.21,10520
bbs,16.32,16.32,16.32,16.32,3
bcc,16.53,16.61,16.44,16.52,207220
bce,6.98,7.13,6.98,7.13,970
bci,16.41,16.72,16.33,16.72,60800
bgm,3.7,3.8,3.7,3.8,60120
bhs,6.99,7.14,6.99,7.14,2110
bht,5.67,5.67,5.67,5.67,700
bic,16.91,16.91,16.05,16.53,88500
bid,16.45,16.54,16.28,16.37,1284590
bii,8.91,8.91,8.73,8.82,103800
bmc,17.33,17.79,17.33,17.79,15850
bmi,12.32,12.47,12.25,12.47,27510
bmp,40.01,40.01,39.76,40.01,4660
bpc,10.97,11.22,10.97,11.22,6300
brc,7.81,7.89,7.81,7.89,2190
bsc,7.53,7.71,7.27,7.27,5100
bsi,9.95,9.95,9.86,9.86,18010
btp,13.28,13.36,12.96,13.12,174710
bts,11.0,11.0,10.5,10.5,11100
bvh,32.96,33.33,32.86,33.24,168960
bvs,14.3,14.3,13.9,14.0,72200
bxh,8.47,8.47,8.47,8.47,100
c32,23.91,24.05,23.83,24.06,10470
c47,12.45,12.45,12.45,12.46,1000
cap,16.53,16.53,16.48,16.48,15000
cav,19.7,19.7,19.55,19.65,14500
ccl,4.0,4.1,3.9,4.1,250890
cdc,7.97,7.97,7.7,7.7,1570
cdo,15.03,15.1,14.62,14.76,786990
ceo,9.6,9.75,9.53,9.53,1176610
chp,13.08,13.16,13.08,13.16,36000
cig,2.1,2.1,2.0,2.1,260
cii,18.24,18.5,17.98,18.51,1841930
cjc,18.98,18.98,18.98,18.98,100
clc,30.01,30.54,28.06,29.92,6530
clg,8.2,8.2,7.9,7.9,2700
cll,23.68,23.68,23.68,23.68,500
clw,15.54,16.32,15.54,16.32,1180
cmg,11.44,11.53,11.34,11.34,91050
cmi,14.4,14.7,14.3,14.4,22700
cms,9.25,9.32,9.1,9.25,58800
cmv,11.94,11.94,11.94,11.94,610
cmx,6.3,6.3,6.1,6.2,18630
cng,25.36,25.44,25.28,25.36,5220
csc,12.16,13.33,12.16,13.24,36300
csm,19.5,19.5,19.26,19.3,60280
csv,17.04,17.04,16.43,16.44,12860
ct6,6.46,6.46,6.46,6.46,100
ctc,5.43,5.43,5.43,5.43,100
ctd,51.7,52.04,51.36,51.7,17860
ctg,16.55,16.64,16.37,16.55,1836360
cti,9.83,9.83,9.41,9.41,90
cts,7.16,7.25,7.16,7.16,81703
cvn,1.9,2.0,1.9,2.0,6800
cvt,13.52,13.79,13.52,13.69,162200
