symbol,open,high,low,close,volume
aaa,34.3,34.6,33.7,34.2,287911
abt,47.5,47.5,47.5,47.5,120
acb,17.7,18.0,17.6,17.6,113815
acc,30.0,31.0,30.0,31.0,1010
acl,9.3,9.3,9.3,9.3,10
acm,2.1,2.1,2.0,2.0,507800
adc,16.0,16.0,16.0,16.0,1000
ads,13.9,13.9,13.9,13.9,2000
agm,9.7,9.7,9.6,9.6,2200
agr,2.5,2.6,2.5,2.6,72550
alv,4.6,4.6,4.5,4.5,44700
amc,34.0,34.0,34.0,34.0,10800
amd,11.6,11.7,11.5,11.7,93460
amv,3.4,3.4,3.4,3.4,7500
anv,6.2,6.3,6.1,6.1,45500
apc,20.5,20.5,20.0,20.4,30130
apg,9.0,9.8,9.0,9.8,154000
api,8.4,8.4,8.1,8.2,22500
aps,2.7,2.7,2.7,2.7,50800
asa,2.4,2.4,2.3,2.4,37800
asm,15.5,15.7,15.4,15.7,1196450
asp,3.9,4.0,3.9,4.0,24100
ats,7.8,8.3,7.8,8.3,13400
bbs,13.4,13.4,13.4,13.4,100
bcc,17.0,17.3,16.8,16.9,183100
bce,6.7,6.8,6.7,6.8,46900
bcg,6.4,6.4,6.2,6.4,205690
bci,23.7,23.7,23.5,23.5,73430
bfc,40.0,40.0,39.1,39.4,94200
bhs,17.2,17.2,16.4,16.5,1443690
bic,28.5,28.5,27.8,28.0,8580
bid,16.8,16.8,16.5,16.7,1343540
bii,22.2,22.3,22.1,22.2,494500
bmc,15.1,15.3,15.0,15.0,8760
bmi,28.0,29.0,28.0,28.5,914950
bmp,160.0,163.0,159.0,160.0,96830
bpc,21.6,22.0,21.6,22.0,8000
bsi,10.4,10.4,10.2,10.4,5770
btp,13.6,14.4,13.6,14.4,228210
btt,37.0,39.8,36.9,37.2,90
bvh,59.0,59.5,58.5,58.5,79130
bvs,14.7,15.7,14.7,15.4,873216
c32,64.0,64.5,62.5,63.5,148820
c47,12.9,13.1,12.8,13.1,46850
cap,47.3,47.4,47.3,47.3,7600
cav,110.0,114.0,104.0,110.0,211240
ccl,3.2,3.3,3.1,3.2,106280
cdc,12.2,12.2,11.7,11.7,100610
cdn,26.0,26.0,26.0,26.0,0
cdo,33.1,33.1,32.9,33.1,827280
ceo,10.3,10.4,10.2,10.3,555100
chp,20.0,20.0,19.9,19.9,2510
cig,3.7,3.7,3.5,3.6,40600
cii,25.9,27.2,25.9,27.2,4336900
clc,63.0,63.0,62.0,63.0,5360
clg,4.3,4.3,4.1,4.1,10720
cll,27.0,28.0,27.0,28.0,2020
cmc,5.1,5.1,5.1,5.1,0
cmg,13.8,13.8,13.8,13.8,50
cmi,7.6,7.6,7.5,7.5,29400
cms,6.5,6.5,6.0,6.2,23500
cmt,11.0,11.5,10.9,11.5,4740
cmx,5.0,5.1,4.8,5.0,45190
cng,42.0,42.5,42.0,42.0,66750
cpc,21.6,21.6,21.6,21.6,488
csc,15.8,16.0,15.7,15.9,58000
csm,23.2,23.2,22.5,22.7,803900
csv,29.7,29.7,28.8,29.3,312580
cta,2.2,2.2,2.1,2.1,38700
ctd,224.0,228.0,222.0,228.0,158760
ctg,17.3,17.4,17.2,17.3,269640
cti,27.3,27.8,27.3,27.5,252080
cts,6.1,6.2,6.1,6.2,114705
cvn,1.6,1.6,1.6,1.6,0
cvt,36.9,37.3,36.3,36.4,452640
d2d,46.0,46.0,45.8,46.0,45870
dad,17.5,17.5,17.5,17.5,0
dag,14.8,15.0,14.4,14.4,968420
dbc,35.7,36.5,35.7,36.2,298090
dbt,22.6,23.0,22.6,22.6,37700
dc2,4.0,4.0,4.0,4.0,400
dc4,7.4,7.4,7.4,7.4,0
dcl,24.7,24.7,23.9,24.1,765100
dcm,11.6,11.6,11.4,11.5,115380
dcs,3.4,3.5,3.3,3.3,636703
dgc,43.0,46.3,42.5,44.0,120563
dgw,17.0,17.1,16.5,16.7,21100
dha,34.8,36.1,34.8,35.0,148960
dhc,37.9,37.9,34.8,35.5,132100
dhg,102.0,103.0,99.5,100.0,101480
dhm,15.2,15.2,14.9,15.0,633420
dhp,10.7,10.7,10.6,10.7,6600
dht,53.0,53.0,53.0,53.0,1000
dic,6.9,7.1,6.8,6.9,109840
dig,7.6,7.7,7.5,7.7,132560
dl1,10.8,10.8,10.7,10.7,51400
dlg,5.3,5.4,5.3,5.3,10914540
dmc,94.0,97.5,91.0,92.0,116800
dnp,23.5,24.3,23.5,24.3,32100
dny,7.0,7.0,7.0,7.0,7500
dp3,30.2,30.4,29.6,29.6,23500
dpc,33.5,34.0,33.5,34.0,1600
dpm,28.8,29.0,28.8,28.9,431330
dpr,35.4,35.6,35.4,35.4,14090
dps,6.9,6.9,6.5,6.7,574700
dqc,81.0,82.5,80.5,82.5,12760
drc,39.2,39.4,38.7,39.2,331370
drh,20.5,20.5,20.5,20.5,1290
drl,32.0,32.0,32.0,32.0,4400
