symbol,open,high,low,close,volume
aaa,6.9,6.95,6.8,6.95,162000
abt,25.23,25.23,25.23,25.22,10
acb,13.0,13.08,12.91,13.0,75688
acc,17.64,17.71,17.57,17.64,5570
acl,8.67,8.76,8.67,8.76,1110
adc,6.55,6.55,6.55,6.55,400
agf,17.43,18.62,17.43,17.43,137180
agm,10.06,10.06,10.06,10.06,20
agr,4.3,4.39,4.3,4.39,21140
alv,2.86,2.86,2.86,2.86,100
ame,2.4,2.4,2.4,2.4,100
amv,3.9,3.9,3.9,3.9,10400
anv,5.12,5.19,5.12,5.12,10250
apc,9.1,9.74,9.1,9.58,11290
apg,3.4,3.7,3.4,3.7,25700
api,4.8,4.8,4.6,4.6,17400
app,6.17,6.17,6.17,6.17,100
aps,3.3,3.4,3.3,3.4,116000
asm,3.88,4.12,3.88,4.06,638070
asp,4.62,4.8,4.62,4.8,88150
bbc,27.68,28.49,26.88,28.49,121910
bbs,6.55,6.55,6.55,6.56,300
bcc,4.37,4.45,4.28,4.45,96060
bce,5.18,5.18,5.11,5.18,14390
bci,9.49,9.71,9.49,9.71,56760
bgm,2.95,3.13,2.95,3.12,174810
bhs,7.8,7.86,7.68,7.74,15760
bht,2.74,3.01,2.74,3.02,1100
bic,7.41,7.41,7.25,7.33,35880
bkc,12.8,12.8,12.6,12.6,1500
blf,3.19,3.29,3.14,3.29,27300
bmc,35.06,35.06,34.7,34.78,49030
bmi,8.13,8.13,7.72,7.92,8070
bmp,36.95,37.42,36.71,36.95,94210
bpc,5.93,5.93,5.93,5.93,500
brc,7.9,7.9,7.9,7.91,250
bsi,3.26,3.35,3.16,3.16,24720
btp,9.98,10.44,9.98,10.44,449340
btt,20.4,20.4,20.4,20.4,40
bvh,37.95,38.59,37.95,38.04,683660
bvs,10.1,10.2,10.0,10.2,267300
c32,9.64,9.83,9.51,9.77,10100
c47,10.42,10.48,10.42,10.47,8270
cap,10.42,10.42,10.15,10.19,6200
cci,6.71,6.78,6.71,6.78,200
ccl,3.23,3.23,3.23,3.24,7000
ccm,6.96,7.04,6.96,7.04,2500
cdc,3.42,3.42,3.42,3.42,9340
cig,2.3,2.3,2.1,2.2,41980
cii,12.8,13.02,12.8,12.95,98280
clc,15.73,16.45,15.73,16.45,14170
clg,10.84,10.84,10.84,10.84,103980
cmc,4.0,4.3,4.0,4.3,500
cmg,3.59,3.59,3.4,3.4,3450
cmi,4.16,4.25,4.16,4.25,54400
