symbol,open,high,low,close,volume
^dji,8033.8,8043.11,7935.27,8000.6,199120000
^ftse,3729.5,3738.5,3657.9,3658.3,1689451000
^gspc,851.17,851.17,838.79,845.13,1075600000
^hsi,9461.13,9463.99,9389.4,9427.63,171202200
^ixic,1343.37,1344.59,1322.12,1334.32,1179700000
^jkse,403.59,404.35,400.3,401.95,115565000
^klse,657.38,660.96,657.38,660.96,35498200
^ks11,613.15,616.79,600.51,600.83,531000
^n225,8756.61,8772.95,8667.17,8678.44,540626400
^nya,4805.73,4805.73,4739.86,4763.45,1075600000
^ssmi,4320.5,4324.3,4210.9,4210.9,58649200
^sti,1302.5,1315.53,1293.69,1315.53,86845600
^twii,4670.15,4672.03,4550.83,4550.83,3635200
^vnindex,166.31,166.31,166.31,166.31,66600
agf,7.48,7.48,7.48,7.48,9900
bbc,6.91,6.91,6.91,6.91,2000
bpc,5.56,5.56,5.56,5.56,500
bt6,3.5,3.5,3.5,3.5,12000
can,8.58,8.58,8.58,8.58,1400
dpc,7.2,7.2,7.2,7.19,200
gmd,6.99,6.99,6.99,6.99,2600
hap,6.55,6.55,6.55,6.55,500
has,4.35,4.35,4.35,4.35,100
kha,4.4,4.4,4.4,4.39,1100
laf,9.89,9.89,9.89,9.89,100
ree,1.63,1.63,1.63,1.63,24800
sam,3.52,3.52,3.52,3.52,2400
sav,7.06,7.06,7.06,7.06,2100
tms,10.49,10.49,10.49,10.49,500
vtc,8.69,8.69,8.69,8.69,2400
