symbol,open,high,low,close,volume
agf,19.5,19.94,19.5,19.94,6330
bbc,18.6,18.6,18.55,18.6,54460
bbs,4.94,4.97,4.94,4.97,1200
bmp,7.31,7.36,7.31,7.36,101840
bpc,8.32,8.32,8.29,8.29,2740
can,14.33,14.33,13.8,13.8,5530
cii,7.68,7.7,7.68,7.7,54780
com,11.0,11.0,10.98,10.97,310
dha,10.98,10.98,10.89,10.9,40440
dpc,10.4,10.4,10.34,10.4,15710
dxp,1.62,1.62,1.62,1.62,200
gil,7.61,7.61,7.54,7.54,26330
gmd,25.61,25.8,25.61,25.8,48070
hap,6.87,6.89,6.83,6.89,23960
has,12.67,12.67,12.67,12.66,15560
htv,7.49,7.49,7.43,7.43,11200
kdc,8.05,8.05,8.05,8.05,1570
kha,6.32,6.32,6.32,6.32,19570
khp,3.86,3.93,3.86,3.91,4400
laf,7.99,7.99,7.99,8.0,12060
mhc,10.19,10.19,10.15,10.15,9050
nhc,5.6,5.6,5.6,5.6,400
pms,9.87,9.87,9.8,9.83,21280
pnc,13.44,13.44,13.18,13.18,2230
ppc,14.87,14.97,14.77,14.92,108600
ree,8.66,8.71,8.66,8.72,46530
sam,13.86,13.86,13.76,13.86,67010
sav,18.55,18.55,18.09,18.32,14800
sfc,3.97,3.97,3.95,3.97,7590
sgh,6.42,6.42,6.42,6.42,1000
sjs,6.65,6.7,6.65,6.7,34410
ssc,15.71,15.71,15.58,15.58,710
stb,10.19,10.19,10.11,10.11,87030
tku,12.98,13.23,12.98,13.13,22700
tms,15.21,15.21,15.05,15.05,400
tna,7.97,7.99,7.97,7.99,770
ts4,6.42,6.44,6.42,6.44,7240
ttc,10.03,10.03,9.89,9.89,15400
tya,29.26,29.45,29.26,29.45,44220
uni,3.13,3.13,3.13,3.12,2240
vnm,7.01,7.01,7.01,7.01,92150
vnr,5.82,5.82,5.82,5.82,800
vsh,10.81,10.81,10.81,10.81,266720
vtc,24.04,24.04,23.63,23.63,4810
vtl,9.02,9.22,9.02,9.14,6000
