symbol,open,high,low,close,volume
^aex,472.11,473.13,469.47,469.76,107050600
^aord,5009.9,5045.1,5009.9,5045.1,716250600
^atx,4070.3,4079.69,4036.47,4050.8,3278600
^bfx,3964.74,3969.89,3943.73,3944.35,6750200
^bsesn,10996.36,11101.42,10996.36,11079.02,22400
^dji,11280.13,11280.45,11229.86,11250.11,226240000
^fchi,5212.39,5218.85,5162.07,5162.44,93518000
^ftse,6036.3,6047.0,5971.4,5972.2,1526643600
^gspc,1302.95,1303.74,1299.09,1301.61,2029700000
^hastc,163.6,163.6,163.6,163.6,105300
^hsi,15743.67,15847.75,15694.11,15815.87,416034600
^ixic,2312.47,2319.93,2310.02,2315.58,1850220000
^jkse,1307.53,1312.48,1306.19,1311.95,74030200
^klse,926.49,928.48,924.7,928.48,104626800
^ks11,1317.46,1335.25,1317.25,1330.34,323600
^n225,16599.92,16711.16,16599.92,16650.1,92600
^nya,8252.38,8252.38,8216.77,8232.02,2029700000
^nz50,3580.79,3640.81,3580.47,3640.44,33276400
^smsi,1294.33,1294.81,1283.82,1283.82,157015800
^ssmi,8053.1,8059.5,7980.1,7980.9,78164000
^sti,2495.72,2507.78,2493.89,2504.23,134160400
^twii,6408.2,6430.23,6399.08,6421.85,2107000
^vnindex,460.46,463.0,460.46,463.0,2077880
agf,18.18,18.18,18.03,18.03,31430
bbc,17.23,17.23,17.13,17.13,220110
bbs,4.88,4.88,4.61,4.68,12900
bpc,7.76,8.03,7.76,8.03,37630
bt6,8.47,8.47,8.41,8.41,42890
btc,7.88,7.88,7.88,7.88,6720
can,13.47,13.47,13.12,13.12,10600
cid,5.14,5.14,5.14,5.14,200
dha,12.24,12.24,12.24,12.24,29700
dpc,9.2,9.71,9.2,9.71,21840
dxp,1.26,1.27,1.26,1.26,2500
gil,7.46,7.55,7.46,7.55,78870
gmd,25.0,25.0,24.82,24.82,22440
hap,8.52,8.62,8.52,8.62,53170
has,12.45,12.56,12.45,12.56,4310
htv,5.82,5.96,5.82,5.96,11530
kdc,6.61,6.78,6.61,6.79,17720
kha,5.0,5.0,4.98,4.98,39040
khp,4.31,4.33,4.15,4.29,28400
laf,10.76,10.76,10.51,10.51,99700
mhc,10.98,11.39,10.98,11.39,59000
nhc,4.53,4.53,4.44,4.45,4970
pms,7.32,7.43,7.32,7.43,28470
pnc,17.22,17.22,16.76,16.76,2930
ree,6.89,7.0,6.89,7.0,244440
sam,10.09,10.38,10.09,10.38,37580
sav,18.91,19.0,18.91,19.01,51350
sfc,3.25,3.41,3.25,3.41,14230
sgh,5.21,5.21,5.21,5.21,11300
ssc,15.97,16.23,15.97,16.23,16720
tms,19.24,19.24,19.24,19.24,24460
ts4,5.18,5.18,4.97,4.97,810
tya,19.66,19.77,19.66,19.77,38960
vnm,6.45,6.45,6.45,6.46,167410
vnr,7.97,7.97,7.91,7.95,3800
vsh,7.06,7.4,6.85,7.03,40600
vtc,19.55,19.55,19.55,19.55,3380
vtl,10.84,11.03,10.84,11.03,4000
