symbol,open,high,low,close,volume
^aex,339.82,342.22,338.58,342.22,138420400
^aord,3877.7,3892.2,3875.9,3889.9,591815400
^atx,2182.89,2217.04,2182.39,2216.11,2527600
^bfx,2828.48,2841.07,2816.63,2841.07,8095600
^bsesn,6000.11,6036.7,5997.74,6016.58,14800
^dji,10481.83,10602.85,10481.83,10549.57,295230000
^fchi,3801.5,3844.14,3793.98,3844.14,111938400
^ftse,4770.4,4800.4,4770.2,4795.9,2146880400
^gspc,1175.43,1188.46,1175.43,1181.94,1684200000
^hsi,13787.39,13858.63,13770.27,13824.98,469039200
^ixic,2090.94,2112.18,2090.72,2099.68,2223370000
^klse,885.53,902.37,885.53,901.66,164178700
^ks11,881.26,889.71,876.75,885.42,279000
^n225,11132.05,11192.33,11127.2,11131.29,69400
^nya,6959.3,7042.22,6959.3,7013.46,1684200000
^nz50,2906.89,2906.89,2897.53,2900.62,25933200
^smsi,896.73,909.71,896.0,909.71,337519400
^ssmi,5658.1,5682.4,5622.9,5681.5,43381800
^sti,2038.31,2047.12,2033.65,2046.4,135072600
^twii,5916.12,6028.68,5904.61,6028.68,4473800
^vnindex,226.18,226.18,225.76,225.76,589170
agf,10.23,10.26,10.23,10.26,150
bbc,7.85,7.85,7.8,7.8,12150
bpc,5.37,5.4,5.37,5.4,930
bt6,6.42,6.42,6.42,6.42,4150
can,7.06,7.06,6.96,6.96,4000
dha,4.73,4.83,4.73,4.83,2850
gil,5.02,5.02,4.91,4.91,330
gmd,9.34,9.34,9.32,9.32,11930
hap,7.09,7.09,7.07,7.07,2060
has,6.33,6.36,6.33,6.35,770
kha,4.07,4.09,4.07,4.09,5460
laf,11.58,11.62,11.58,11.62,10
ree,2.43,2.43,2.42,2.42,17650
sam,4.33,4.33,4.32,4.32,5420
sav,12.79,12.79,12.79,12.79,2460
sfc,1.64,1.64,1.64,1.64,2500
sgh,2.58,2.58,2.58,2.59,1060
tms,9.87,9.87,9.87,9.87,500
vtc,13.57,13.57,13.57,13.57,20
