symbol,open,high,low,close,volume
aaa,19.2,19.5,19.1,19.2,374200
abt,50.5,50.5,46.5,47.2,15270
acb,15.6,15.6,15.3,15.5,176864
acc,29.9,29.9,28.1,28.2,1120
acl,9.5,9.5,9.4,9.5,8560
adc,21.0,21.0,21.0,21.0,0
agm,11.7,12.1,11.7,12.1,130
agr,7.7,7.9,7.6,7.8,1586110
alv,6.0,6.0,6.0,6.0,0
amc,22.0,22.0,22.0,22.0,0
amv,5.0,5.2,5.0,5.2,5600
anv,9.8,9.8,9.7,9.8,12140
apc,15.0,15.4,15.0,15.4,210
apg,5.7,5.9,5.5,5.7,51110
api,10.7,11.2,10.7,11.2,600
aps,6.2,6.3,6.1,6.1,505300
asa,17.7,17.8,17.4,17.6,25200
asm,10.9,10.9,10.7,10.7,602460
asp,7.8,7.8,7.8,7.8,82420
bbs,16.2,16.2,16.2,16.2,100
bcc,7.9,7.9,7.7,7.9,32400
bce,11.3,11.4,11.0,11.0,189160
bci,19.9,21.1,19.9,20.0,22290
bhs,12.4,12.4,11.9,12.2,19780
bic,10.8,11.0,10.7,10.8,99060
bid,15.1,15.2,15.0,15.0,252570
bmc,35.1,35.5,34.7,34.7,58030
bmi,15.4,15.5,14.9,14.9,262850
bmp,70.5,71.5,70.5,70.5,7120
bpc,11.1,11.4,11.1,11.4,1300
bsi,7.7,8.0,7.7,8.0,214310
btp,13.8,13.9,13.7,13.9,43740
btt,32.7,33.6,32.7,33.5,12110
bvh,43.6,44.2,43.5,43.5,149410
bvs,13.5,13.7,13.4,13.4,504700
c32,31.7,31.7,30.9,31.0,9890
c47,17.5,19.0,17.5,19.0,5010
cap,24.8,24.9,24.7,24.9,14900
ccl,5.6,5.8,5.5,5.7,451240
cdc,6.7,7.1,6.7,7.0,158920
chp,10.9,11.0,10.9,10.9,8400
cig,3.7,3.7,3.5,3.7,22740
cii,20.4,20.8,20.2,20.2,1399570
clc,28.5,30.5,28.3,28.3,2120
clg,8.9,9.3,8.9,9.2,178940
cmc,5.9,5.9,5.9,5.9,3000
cmg,7.4,7.5,7.2,7.5,198390
cmi,17.9,17.9,17.7,17.9,46100
cms,10.7,10.9,10.7,10.7,20100
cmt,10.2,10.6,9.8,10.4,4790
cmx,5.3,5.3,5.2,5.3,30940
cng,37.0,38.5,36.9,38.2,112490
cpc,19.5,19.6,19.5,19.6,1730
csc,9.0,9.6,9.0,9.6,6200
csm,43.9,44.0,43.7,43.9,594280
cta,4.1,4.1,4.0,4.1,9000
ctd,62.5,63.0,62.5,63.0,3590
ctg,14.7,14.8,14.6,14.7,334300
cti,13.2,13.2,13.2,13.2,0
cts,9.3,9.4,9.1,9.2,301000
cvn,3.0,3.1,2.9,3.1,69500
cvt,17.5,18.1,17.5,18.1,196235
d2d,23.3,23.5,23.3,23.5,5540
dad,18.1,18.1,18.1,18.1,0
dag,13.8,14.0,13.8,14.0,17810
dbc,21.8,21.9,21.5,21.6,168300
dbt,32.8,32.8,32.8,32.8,0
dc2,3.9,3.9,3.9,3.9,3900
dc4,9.1,9.1,9.1,9.1,0
dcl,30.6,30.8,30.3,30.3,35030
dcs,6.2,6.5,6.2,6.4,1319803
dha,10.1,10.1,10.1,10.1,20
dhc,15.4,16.4,15.4,15.9,156290
dhg,97.5,98.5,97.0,98.5,18100
dhm,7.9,8.1,7.8,7.9,543170
dhp,8.3,8.4,8.3,8.4,15400
dht,30.2,30.2,27.0,27.0,11400
dic,8.6,8.7,8.5,8.5,272690
dig,16.8,17.0,16.6,16.9,127220
dl1,9.0,9.0,8.9,8.9,17000
dlg,9.4,9.5,9.2,9.3,1418000
dmc,39.6,41.0,39.6,40.3,15790
dnp,18.7,18.7,18.7,18.7,100
dny,6.0,6.0,6.0,6.0,6800
dpc,14.0,14.0,14.0,14.0,0
dpm,32.5,33.7,32.4,33.4,2244730
dpr,39.9,40.0,39.9,39.9,86400
dqc,37.0,37.2,36.7,37.0,11830
drc,52.5,52.5,51.5,51.5,127670
drh,4.4,4.4,4.2,4.4,1014550
drl,30.0,30.0,30.0,30.0,100
dsn,59.5,59.5,59.0,59.5,3970
dst,5.0,5.5,4.8,5.5,3000
dta,3.6,3.8,3.6,3.8,3860
dtl,9.1,9.6,9.1,9.6,700
dvp,41.1,41.1,41.0,41.0,3450
dxg,15.7,15.7,15.3,15.4,895670
dxp,38.0,38.0,38.0,38.0,2600
dzm,5.0,5.2,4.9,4.9,8700
eib,13.2,13.3,13.1,13.3,597570
elc,14.5,14.7,14.5,14.7,6720
eve,26.0,27.1,26.0,27.1,16960
fcm,14.4,14.5,14.2,14.2,743500
fcn,24.9,25.6,24.9,25.0,900290
fit,14.8,14.9,14.6,14.7,1660200
flc,12.3,12.7,12.1,12.6,13963350
fmc,16.8,16.9,16.7,16.9,9170
fpt,49.9,51.5,49.9,50.0,1768130
gas,111.0,112.0,110.0,110.0,229150
