symbol,open,high,low,close,volume
abt,40.1,40.1,39.5,39.5,14110
acb,87.0,92.0,84.0,88.3,946300
acl,44.0,45.0,44.0,45.0,52030
anv,49.5,49.8,48.1,48.9,64630
asp,17.0,17.0,17.0,17.0,73780
bbs,18.0,18.4,17.0,18.3,29800
bcc,26.5,26.5,23.1,23.2,482900
bhs,22.4,22.5,22.0,22.0,51310
bmc,132.0,132.0,132.0,132.0,34660
bmi,39.9,39.9,38.1,38.1,77690
bmp,63.0,63.0,60.0,60.0,3820
bpc,16.3,16.3,16.0,16.0,46790
bvs,80.0,82.0,74.7,74.7,255800
cap,23.7,23.7,20.7,20.7,4100
cdc,63.3,72.7,63.3,66.0,193900
cii,39.2,39.5,38.0,38.4,129840
clc,21.0,23.0,21.0,22.7,9790
cmc,25.2,25.2,25.2,25.2,6000
dbc,39.0,42.0,37.2,37.7,255500
dcs,14.1,14.1,14.1,14.1,5900
dha,28.0,28.6,27.5,27.5,51050
dhg,140.0,141.0,139.0,139.0,24850
dic,26.6,26.6,25.4,26.6,163140
dmc,76.0,76.5,73.0,73.0,51500
dnp,17.5,18.0,16.7,16.8,64820
dpc,16.0,16.3,15.5,15.5,7830
dpm,61.0,62.5,60.0,61.0,520710
dpr,67.0,70.0,67.0,68.0,60300
dqc,41.0,42.6,41.0,42.0,166260
drc,43.0,43.0,41.0,41.0,29530
dst,21.2,21.2,21.2,21.2,8700
dxp,33.7,35.5,33.7,33.7,66300
fmc,18.0,18.0,18.0,18.0,153600
fpt,115.0,123.0,115.0,115.0,550610
gil,22.8,24.5,22.8,22.8,229370
gmd,66.0,68.0,64.5,64.5,205470
gta,16.0,16.3,15.6,15.6,21340
hai,34.5,36.0,34.5,35.2,9100
hap,33.6,33.6,31.3,32.2,293360
has,21.4,21.4,21.4,21.4,49030
hax,30.0,31.0,30.0,30.0,24060
hbc,33.5,36.0,33.5,33.5,107610
hcc,28.5,28.5,27.0,28.5,44400
hdc,40.4,41.3,40.4,40.4,78960
hjs,17.0,17.0,17.0,17.0,12200
hmc,26.6,28.9,26.6,26.6,177560
hpg,63.0,64.5,61.0,63.0,652420
ht1,21.8,21.8,21.8,21.8,109510
