symbol,open,high,low,close,volume
aam,15.61,15.61,14.99,15.48,187690
abi,4.51,4.51,4.29,4.29,2000
abt,17.75,19.21,17.75,18.88,547570
acb,21.46,21.58,21.06,21.18,383800
acc,12.13,12.13,12.13,12.13,30000
ace,5.14,5.14,5.14,5.14,1500
acl,9.7,9.7,9.25,9.35,30880
agf,13.43,13.81,13.43,13.54,68560
agr,13.34,13.39,12.99,13.09,200790
alt,17.65,17.65,17.65,17.65,100
amv,19.79,19.99,19.59,19.59,68300
anv,9.95,10.11,9.74,10.06,225520
api,9.2,9.2,7.6,9.2,386415
aps,10.7,11.3,10.5,11.0,102620
asp,9.88,10.38,9.88,9.88,53890
ata,21.25,21.25,20.2,20.2,29760
b82,8.05,8.78,8.0,8.78,7500
bbc,23.12,24.19,23.04,23.04,39830
bcc,10.22,10.29,9.7,9.92,91000
bci,27.91,28.38,27.21,27.68,296860
bhc,10.85,10.85,10.5,10.5,5400
bhs,7.78,8.17,7.58,8.17,542800
bhv,45.69,45.69,45.69,45.69,100
bkc,31.89,31.97,29.3,29.73,29900
blf,6.28,6.28,5.9,6.0,31300
bmc,20.27,20.27,19.31,19.47,29770
bmi,9.72,10.09,9.67,9.81,44430
bmp,20.17,20.17,19.57,19.72,37050
bpc,9.82,9.82,9.22,9.22,7400
bst,4.99,4.99,4.64,4.68,2200
bt6,15.59,16.25,15.59,16.25,4060
btp,7.6,7.72,7.42,7.42,9670
bts,10.08,10.08,9.91,10.08,54800
bvh,26.54,27.32,26.54,27.32,278200
bvs,41.4,41.5,38.1,38.6,442200
bxh,9.81,9.81,9.32,9.32,300
c92,7.71,7.75,7.71,7.71,900
cad,12.64,12.73,12.09,12.45,81120
can,9.74,10.01,9.74,10.01,1000
cap,1.88,1.88,1.87,1.86,1400
ccm,26.78,26.92,25.35,26.93,77700
cdc,22.85,22.85,22.73,22.86,321700
cid,15.82,15.82,15.82,15.82,200
cii,19.57,19.57,19.44,19.57,2314920
cjc,12.87,12.87,12.87,12.87,3000
clc,10.83,10.83,10.42,10.83,2030
cmc,14.26,14.26,14.26,14.26,100
cnt,24.58,25.03,24.14,25.03,21030
csc,12.78,12.78,12.78,12.78,100
csm,16.2,16.2,15.77,15.88,96930
ctc,5.77,5.82,5.52,5.51,7700
ctg,11.8,11.92,11.8,11.8,199230
ctn,17.35,17.35,15.5,16.01,50200
cts,14.09,14.09,13.4,13.54,198600
cvt,2.03,2.03,1.99,2.03,4500
cyc,9.1,9.1,8.9,8.9,2810
d2d,28.56,28.56,27.32,27.32,38260
dac,48.96,55.32,48.96,48.96,400
dad,3.87,3.97,3.87,3.87,2100
dae,6.08,6.08,6.08,6.08,100
dbc,13.57,13.85,13.57,13.69,7700
dbt,6.2,6.2,5.76,5.76,4000
dc4,10.94,11.16,10.52,10.62,21600
dcl,12.81,12.81,12.58,12.58,4130
dcs,12.9,12.9,11.98,12.47,48300
dct,12.47,12.47,11.99,12.07,66270
ddm,11.92,11.92,11.44,11.44,49230
dha,14.6,14.64,14.44,14.44,8780
dhc,7.68,7.68,7.44,7.58,4160
dhg,18.95,18.95,18.79,18.95,19230
dht,6.4,6.49,6.35,6.5,1500
dic,10.37,10.37,9.97,10.05,71240
did,14.5,14.5,14.25,14.25,38600
dig,32.57,32.99,31.93,32.36,268010
dmc,18.33,18.33,17.83,17.83,18800
dnc,4.75,4.78,4.75,4.75,900
dnp,3.07,3.09,2.94,2.94,10000
dpc,14.03,14.03,13.14,13.77,3100
dpm,15.12,15.7,15.12,15.31,124940
dpr,33.01,33.27,32.48,33.0,142460
dqc,12.26,12.79,12.1,12.13,528940
drc,12.18,12.46,11.9,11.9,120590
dst,4.08,4.08,4.08,4.08,800
dtc,39.12,39.12,39.12,39.12,100
