symbol,open,high,low,close,volume
^atx,2506.6,2508.96,2490.86,2498.45,4716100
^bds,399.8,402.27,392.14,393.93,33216556
^bsesn,28022.14,28218.37,27986.48,28198.29,6000
^caosu,585.29,591.39,577.44,581.28,1927300
^ck,554.84,560.82,540.09,543.53,16152373
^congnghe,564.43,567.12,557.1,559.69,4783266
^daukhi,588.98,591.38,578.81,581.15,11262687
^dichvu,930.81,942.53,910.78,919.95,133740
^dji,18053.38,18090.39,18010.15,18050.17,80460000
^dtpt,752.34,759.71,742.08,751.4,5856520
^dtxd,464.43,469.58,446.2,449.97,9987194
^duocpham,572.21,577.48,565.93,574.55,8929633
^fchi,5027.91,5055.6,5017.83,5047.24,93627300
^ftse,6753.8,6775.9,6728.5,6753.8,549549300
^gdaxi,11508.34,11566.02,11475.96,11539.66,64691500
^giaoduc,1095.63,1119.28,1092.91,1117.36,52320
^gold,0.0,0.0,0.0,1149.2,123700
^gspc,2109.01,2114.14,2102.49,2107.4,3261810000
^hastc,88.6,89.3,87.7,87.7,55964614
^hk,1759.31,1787.96,1736.49,1766.39,30000
^hsi,25219.45,25219.45,24862.65,25055.76,1603476600
^ixic,5111.11,5125.32,5088.12,5098.94,1691350000
^jkse,4894.95,4897.86,4854.45,4869.85,2602155600
^khoangsan,153.19,154.97,148.94,151.65,4775448
^ks11,2068.38,2079.9,2060.66,2072.91,619100
^largecap,539.91,544.93,527.05,530.82,34854480
^midcap,601.18,609.65,585.26,591.16,29484140
^n225,20478.85,20496.6,20401.09,20463.33,127100
^nangluong,992.16,999.21,978.82,986.22,1707940
^nganhang,588.9,593.16,568.11,569.93,30642456
^nhua,878.48,880.94,870.05,873.94,938066
^nya,10989.37,10996.44,10934.67,10958.83,3261810000
^oil,0.0,0.0,0.0,51.6,27908
^phanbon,542.97,559.97,540.13,552.06,7311152
^smallcap,462.55,468.19,450.6,455.86,12022467
^smsi,1142.85,1152.41,1139.98,1150.3,270685800
^ssmi,9299.3,9349.5,9277.3,9319.3,61063300
^sti,3323.28,3342.33,3322.12,3338.86,157448600
^sxkd,1011.69,1031.69,994.32,1013.49,12146208
^ta100,1449.4,1452.41,1446.63,1449.01,47122700
^thep,729.92,732.91,713.25,713.93,1279068
^thucpham,468.21,477.28,464.39,473.76,5636415
^thuongmai,434.83,436.57,427.26,432.05,3679820
^thuysan,972.05,984.05,956.23,971.03,1682134
^twii,9063.54,9089.47,9005.1,9054.2,1789400
^upcom,55.5,55.7,55.2,55.4,2686216
^vantai,712.84,722.16,702.56,710.91,3114833
^vlxd,927.59,932.97,913.79,922.62,1065629
^vn30,658.8,662.0,651.5,651.5,48799450
^vn50,568.8,573.95,555.39,559.19,50050170
^vnindex,640.43,641.06,630.89,630.89,136744360
^xaydung,514.21,520.15,500.8,504.46,6755208
aaa,9.83,9.83,9.47,9.83,188600
aam,11.43,11.52,11.43,11.52,200
abi,13.91,13.91,12.95,12.95,1100
abt,44.52,46.99,44.52,47.0,450
acb,21.3,21.3,20.57,20.57,1158668
acc,22.42,22.5,22.42,22.5,1270
ace,12.48,12.83,12.48,12.83,4600
acl,7.96,8.05,7.96,7.96,4720
adc,17.27,17.27,17.27,17.27,100
adp,13.76,13.76,13.76,13.76,100
agf,14.5,14.5,14.33,14.5,10140
agr,5.7,5.9,5.6,5.7,447870
alt,9.77,10.71,9.68,10.71,300
alv,6.4,6.4,6.3,6.3,400
amd,17.37,17.37,16.18,16.45,966460
anv,4.64,4.64,4.5,4.59,7830
apc,18.38,18.38,17.81,17.8,84000
apg,5.2,5.2,5.2,5.2,3000
api,8.5,8.6,8.3,8.3,126600
app,10.55,10.55,10.55,10.55,17
aps,4.1,4.2,4.0,4.2,93200
arm,22.82,22.82,21.41,21.41,300
asa,4.45,4.64,4.35,4.35,85600
asm,7.71,7.81,7.52,7.62,1454090
asp,5.68,5.77,5.4,5.78,116480
ata,3.1,3.2,3.1,3.1,87590
avf,1.2,1.2,1.0,1.2,233230
b82,6.77,6.77,6.77,6.78,1000
bbc,62.6,62.6,58.23,61.14,1600
bbs,13.86,13.86,13.86,13.86,700
bcc,12.17,12.61,12.17,12.52,100271
bce,6.32,6.4,6.24,6.4,29080
bci,18.56,19.22,18.28,18.28,534390
bgm,3.2,3.2,3.0,3.1,667640
bhs,11.05,11.05,10.9,10.9,1045260
bht,5.95,5.95,5.95,5.95,100
bic,25.33,25.33,23.61,23.7,678820
bid,23.3,23.65,22.68,22.85,2917830
bii,7.27,7.27,7.0,7.18,131300
blf,3.57,3.57,3.57,3.57,1000
bmc,16.72,17.64,16.72,17.02,22980
bmi,17.74,17.74,17.28,17.5,859120
