symbol,open,high,low,close,volume
^aord,3013.6,3014.3,3001.9,3008.3,484706600
^dji,9221.9,9229.11,9108.24,9156.21,273640000
^ftse,4073.6,4086.6,4048.6,4054.7,1581459600
^gspc,1007.84,1010.43,998.17,1002.21,1618000000
^hsi,10028.23,10069.71,9997.67,10027.41,283513000
^ixic,1743.66,1758.18,1735.3,1747.46,2113620000
^jkse,519.03,521.09,517.09,519.81,185463600
^klse,727.67,728.19,722.64,725.67,86096200
^ks11,708.55,710.28,704.34,705.5,543800
^n225,9894.79,9990.95,9813.29,9990.95,89200
^nya,5642.44,5642.44,5596.72,5617.17,1572800000
^ssmi,4904.2,4918.4,4864.4,4869.0,43169000
^sti,1522.69,1535.83,1522.42,1523.15,304283800
^twii,5365.98,5410.62,5342.03,5358.91,6787000
^vnindex,152.22,152.22,151.1,151.1,55090
agf,7.48,7.48,7.45,7.45,2370
bbc,4.61,4.61,4.56,4.56,6700
bpc,5.01,5.01,4.98,4.98,3230
bt6,3.46,3.46,3.32,3.31,7010
btc,9.68,9.68,9.68,9.68,410
can,8.18,8.18,8.13,8.12,20
dpc,5.74,5.74,5.53,5.53,620
gil,3.95,3.95,3.95,3.95,3010
gmd,6.69,6.69,6.67,6.67,2160
hap,5.52,5.52,5.5,5.5,2580
has,4.26,4.29,4.26,4.28,850
kha,3.88,3.88,3.84,3.84,3300
laf,9.07,9.07,9.07,9.07,240
ree,1.26,1.26,1.25,1.25,13500
sam,2.39,2.39,2.37,2.37,5810
sav,7.19,7.19,7.06,7.06,2740
sgh,2.37,2.42,2.37,2.42,20
tms,8.88,8.88,8.88,8.88,320
