symbol,open,high,low,close,volume
aaa,22.2,22.3,21.5,21.6,425600
aam,26.3,26.6,25.9,26.6,24920
abt,39.7,39.7,38.3,38.3,2770
acb,26.2,26.6,26.0,26.2,759500
acc,23.2,23.5,23.0,23.1,12100
acl,18.1,18.5,17.6,18.5,151080
adc,8.2,8.2,8.2,8.2,0
agf,25.5,25.5,25.5,25.5,12740
agr,9.9,10.1,9.9,10.1,345020
alv,5.7,5.7,5.6,5.7,84700
amc,15.7,15.7,15.7,15.7,0
amv,4.5,4.6,4.3,4.5,16100
anv,10.2,10.7,10.1,10.3,153150
apc,14.6,15.3,14.6,15.2,35350
apg,4.6,4.8,4.6,4.6,20500
api,5.1,5.1,4.7,4.8,439600
aps,5.0,5.2,4.8,4.8,1410400
asa,14.3,14.3,14.3,14.3,0
asm,24.0,24.4,23.8,24.1,540870
asp,5.2,5.2,5.2,5.2,162750
bbs,7.5,7.7,7.5,7.6,15300
bcc,5.4,5.5,5.2,5.3,615800
bce,8.9,8.9,8.7,8.9,55030
bci,22.7,22.9,22.1,22.9,130370
bhs,22.0,22.0,22.0,22.0,49550
bic,7.1,7.2,7.0,7.1,156180
bmc,72.0,72.0,72.0,72.0,45650
bmi,11.0,11.4,10.9,11.4,195820
bmp,43.0,43.3,42.4,43.3,27950
bpc,7.9,8.0,7.9,8.0,3000
bsc,7.9,7.9,7.9,7.9,0
bsi,6.9,7.2,6.9,7.2,284700
btp,5.7,5.7,5.5,5.7,240680
bts,4.7,4.8,4.7,4.7,3500
btt,23.7,23.7,23.6,23.6,6010
bvh,72.5,73.0,71.5,72.0,90550
bvs,16.8,16.8,15.8,15.9,1254000
bxh,13.6,13.6,13.6,13.6,0
c32,3.5,3.5,3.5,3.5,0
c47,10.8,10.9,10.7,10.9,27320
can,32.5,32.5,32.5,32.5,100
cap,24.4,25.1,24.4,24.9,2700
cci,11.1,11.1,10.7,11.0,6450
ccl,7.5,7.6,7.3,7.6,128790
ccm,10.5,10.6,10.1,10.6,29400
cdc,8.9,8.9,8.7,8.9,181140
chp,5.3,5.3,5.2,5.2,19500
cig,4.8,4.8,4.7,4.8,77570
cii,34.6,36.3,34.5,36.3,158040
clc,16.5,16.5,16.2,16.2,2450
clg,15.0,15.5,14.5,15.5,148450
clw,10.0,10.0,10.0,10.0,530
cmc,6.0,6.2,5.8,6.1,10700
cmg,6.8,7.1,6.8,7.1,27300
cmi,5.1,5.1,4.8,5.0,144400
cms,9.5,10.1,9.5,10.0,23900
cmt,7.3,7.5,7.3,7.5,8210
cmx,4.3,4.3,4.1,4.2,7040
cng,36.2,36.2,36.2,36.2,106040
cpc,12.5,12.6,12.3,12.5,19100
csc,11.7,11.7,11.7,11.7,67500
csm,19.3,19.4,19.2,19.4,664950
cta,4.9,4.9,4.8,4.9,24000
ctd,42.0,43.0,40.0,42.0,10440
ctg,22.9,23.2,22.6,22.8,1740760
cti,16.2,16.4,15.5,15.5,3180
cts,11.2,11.2,10.7,10.8,496000
cvn,21.4,21.4,21.4,21.4,0
cvt,11.9,12.1,11.8,12.0,45200
cx8,4.7,4.7,4.5,4.7,13500
d2d,19.0,19.0,17.6,17.8,4160
dad,7.4,7.4,7.3,7.4,29700
dag,7.3,7.6,7.3,7.6,107530
dbc,23.4,23.4,23.2,23.4,3188600
dbt,16.0,16.0,16.0,16.0,2300
dc2,9.7,9.7,9.7,9.7,100
dc4,7.9,8.1,7.9,8.0,11100
dcl,12.7,12.7,12.7,12.7,0
dcs,6.9,6.9,6.4,6.5,2135200
dha,13.7,14.4,13.6,14.4,53820
dhc,8.8,9.0,8.8,9.0,2780
dhg,63.0,63.0,62.5,63.0,3150
dht,32.1,35.8,32.1,35.7,8600
dic,12.7,12.7,12.2,12.5,451790
dig,22.2,22.6,21.6,22.6,639290
dih,19.0,19.2,18.8,18.9,86700
dl1,11.5,11.5,11.5,11.5,400
dlg,20.4,21.9,20.4,21.9,6660
dmc,33.3,34.0,31.8,31.8,13890
dnc,7.3,7.3,7.3,7.3,0
dnm,11.5,11.5,11.3,11.3,3100
dnp,20.5,20.6,20.5,20.6,7600
dny,12.5,12.8,11.9,12.3,43600
dpc,14.0,14.0,14.0,14.0,1000
dpm,32.8,34.0,32.5,34.0,1617000
dpr,55.0,55.0,54.0,54.0,9700
dqc,18.6,18.6,18.6,18.6,38040
drc,39.0,39.0,38.9,39.0,147730
drh,4.2,4.4,4.2,4.2,174120
drl,17.6,17.6,17.6,17.6,1680
dsn,29.5,29.8,29.5,29.5,3740
dst,5.1,5.1,5.0,5.1,7100
dta,5.8,5.8,5.6,5.8,26520
dtl,15.2,15.2,14.8,14.8,13750
dtt,6.9,6.9,6.9,6.9,2400
dvp,38.8,39.0,38.7,38.8,13090
dxg,12.0,12.0,12.0,12.0,174380
dxp,24.5,25.1,24.2,24.7,20600
dzm,12.5,12.9,12.2,12.9,170500
eib,18.5,18.5,18.3,18.4,1878050
eid,8.0,8.2,8.0,8.1,26400
elc,28.5,28.5,28.0,28.5,19060
eve,28.3,28.7,26.8,26.9,19760
fdc,26.2,26.2,26.2,26.2,5000
flc,25.8,25.8,24.4,24.4,141400
fmc,11.7,12.1,11.7,12.1,182100
fpt,63.0,63.0,61.5,62.5,118660
gdt,18.2,18.5,18.2,18.3,1600
gil,34.6,34.6,34.0,34.4,16430
glt,14.6,15.6,14.6,15.6,2700
gmc,16.7,17.0,16.5,17.0,3880
gmd,29.8,30.2,29.5,29.5,427620
gmx,11.6,11.7,11.6,11.7,8000
gsp,9.0,9.1,8.9,9.1,66250
gta,8.3,8.7,8.3,8.7,13030
had,24.8,24.8,24.8,24.8,1100
hag,32.2,32.7,31.5,31.8,974240
hai,17.0,17.0,16.8,16.9,4200
hap,7.0,7.0,7.0,7.0,220770
has,5.2,5.4,5.2,5.3,14610
hat,23.0,23.0,22.0,22.0,5000
hax,5.2,5.4,5.2,5.4,46810
hbc,31.0,32.5,31.0,32.5,408540
hbs,11.8,11.8,11.3,11.5,70500
hcc,12.4,12.4,12.2,12.3,8300
hcm,22.8,22.9,22.4,22.9,715250
hct,6.8,7.1,6.8,7.1,300
hda,7.9,7.9,7.9,7.9,0
hdc,18.5,19.2,18.5,19.1,36310
hdg,20.4,20.5,20.0,20.5,217770
hdo,11.5,12.3,11.5,11.9,374900
hev,9.3,9.3,9.3,9.3,3000
hhc,24.1,24.2,23.2,23.2,11700
hhg,3.4,3.4,3.4,3.4,500
hhs,36.5,36.5,36.5,36.5,120
hjs,6.6,7.0,6.6,7.0,286800
hlc,12.0,12.1,12.0,12.1,7300
hlg,10.1,10.4,10.0,10.1,299140
hly,16.1,16.1,16.1,16.1,1000
hmc,12.6,12.7,12.2,12.5,243730
hmh,16.6,16.6,15.5,16.0,7600
hnm,7.7,8.0,7.5,7.5,41200
hom,7.2,7.2,7.0,7.1,194300
hot,28.0,28.1,27.5,28.1,140
hpg,26.8,27.2,26.2,26.6,1330890
hqc,6.0,6.0,5.9,6.0,667630
hrc,43.8,43.8,42.1,42.1,1010
hsg,16.9,16.9,16.9,16.9,195310
ht1,5.1,5.2,4.9,5.2,1133450
htc,14.1,14.7,14.1,14.7,11600
hti,8.7,8.7,8.4,8.7,15780
htl,7.6,7.6,7.6,7.6,10
htp,4.4,4.5,4.4,4.4,9500
htv,12.3,12.5,12.0,12.2,9320
