symbol,open,high,low,close,volume
^dji,9409.07,9409.07,9193.73,9344.16,275630000
^ftse,5164.9,5187.5,5081.2,5145.5,1401111000
^gspc,1097.43,1097.43,1072.15,1091.65,1331400000
^hsi,10614.69,10614.69,10243.68,10274.13,388528000
^ixic,1690.21,1707.43,1651.24,1703.4,2185970000
^jkse,371.03,379.11,371.03,378.6,41773200
^klse,610.96,613.74,610.35,611.32,44569600
^ks11,526.06,526.2,510.93,516.4,628200
^nya,5942.23,5942.23,5942.23,5942.23,1331400000
^sti,1417.04,1423.18,1402.22,1416.24,153119400
^vnindex,225.27,225.27,225.27,225.27,1200
hap,16.24,16.24,16.24,16.23,100
laf,14.1,14.1,14.1,14.1,100
ree,3.24,3.24,3.24,3.25,100
sam,4.09,4.09,4.09,4.09,500
sgh,4.21,4.21,4.21,4.21,100
tms,12.38,12.38,12.38,12.38,100
