symbol,open,high,low,close,volume
abt,7.88,8.3,7.88,8.3,15440
acb,16.48,16.48,15.4,16.48,1593600
acl,12.73,12.73,12.41,12.72,66770
agf,8.66,8.84,8.59,8.85,144050
alt,14.15,14.15,13.61,13.66,2420
anv,22.79,23.18,22.54,23.13,72590
asp,4.93,4.97,4.93,4.97,15710
b82,4.13,4.13,3.98,4.12,29400
bbc,15.06,15.06,15.06,15.06,4220
bbs,4.55,4.59,4.35,4.39,23400
bcc,9.17,9.17,8.49,8.69,40500
bhs,4.24,4.24,4.24,4.24,38170
blf,6.2,6.2,5.81,5.9,214500
bmc,33.6,33.6,33.3,33.59,145450
bmi,8.73,8.73,8.55,8.73,62080
bmp,7.67,7.67,7.25,7.66,56510
bpc,4.27,4.27,4.15,4.26,22780
bts,10.05,10.13,9.36,9.75,6800
bvs,20.63,20.63,20.63,20.62,6200
c92,4.02,4.16,4.02,4.15,5300
can,7.37,7.65,7.37,7.65,19310
cap,1.93,1.93,1.86,1.91,3500
cdc,11.16,11.16,11.16,11.16,1300
cii,7.62,7.72,7.49,7.7,53660
cjc,9.51,9.55,9.29,9.29,2600
clc,7.08,7.08,6.89,7.08,3800
cmc,12.35,12.35,11.44,12.05,20800
com,10.63,10.63,10.63,10.63,2340
ctb,3.7,3.79,3.7,3.79,4600
dae,4.59,4.59,4.53,4.6,19600
dbc,7.12,7.12,6.7,7.12,320100
dcs,6.12,6.12,5.74,5.93,32600
dha,7.86,8.06,7.86,8.0,36840
dhg,16.07,16.07,15.84,16.07,113560
dic,6.68,6.68,6.61,6.61,36670
dmc,20.21,20.58,20.09,20.58,6380
dnp,1.26,1.28,1.26,1.26,13280
dpc,8.15,8.21,7.92,8.2,3280
dpm,25.76,26.18,25.13,25.76,1669870
dpr,31.25,31.99,31.25,31.5,85100
dqc,10.9,11.13,10.56,10.74,272030
drc,3.21,3.21,3.04,3.2,60020
dst,4.17,4.17,4.05,4.13,6600
dtt,7.7,7.94,7.7,7.7,9170
dxp,2.21,2.3,2.21,2.25,33160
dxv,5.68,5.81,5.55,5.81,50140
ebs,5.67,5.67,5.32,5.67,128800
fmc,1.84,1.88,1.84,1.87,54190
fpt,11.28,11.28,11.28,11.27,221080
gil,5.48,5.48,5.21,5.39,100320
gmc,2.8,2.82,2.72,2.72,3310
gmd,17.51,17.51,17.27,17.52,189930
gta,7.13,7.33,7.13,7.33,8450
hai,7.16,7.16,6.7,7.05,11600
hap,7.67,7.73,7.34,7.73,223160
has,9.98,9.98,9.74,9.98,15800
hax,5.39,5.39,5.39,5.4,11140
hbc,2.52,2.52,2.52,2.52,64450
hbe,6.44,6.44,6.24,6.44,9500
hcc,2.12,2.12,2.09,2.1,20200
hct,9.72,9.72,9.46,9.71,6000
hdc,5.65,5.65,5.65,5.64,5100
hev,5.53,5.91,5.53,5.91,2400
hhc,7.95,7.95,7.38,7.95,29400
hjs,3.71,3.83,3.67,3.7,6500
