symbol,open,high,low,close,volume
aaa,15.8,16.0,15.2,15.3,592800
abt,36.4,36.4,35.5,35.5,100
acb,23.5,23.9,22.4,22.6,468700
acc,17.5,17.6,17.5,17.6,3220
acl,17.2,17.4,17.1,17.1,154620
adc,8.0,8.5,8.0,8.5,200
agr,5.7,5.7,5.3,5.3,78140
alv,4.4,4.4,4.3,4.3,5600
amc,18.9,18.9,18.0,18.9,4300
amv,4.7,4.7,4.5,4.5,18100
anv,8.7,8.7,8.4,8.4,126090
apc,16.3,16.3,15.5,16.1,35710
apg,2.7,2.8,2.6,2.6,8800
api,3.3,3.3,3.0,3.1,391500
aps,2.2,2.2,2.1,2.1,340500
asm,20.6,20.6,19.6,19.7,116380
asp,4.3,4.3,4.1,4.1,120840
bbs,7.6,8.2,7.6,7.6,11000
bcc,3.5,3.5,3.3,3.4,139700
bce,7.6,7.6,7.5,7.5,2530
bci,15.8,16.2,15.8,16.0,72960
bhs,19.1,20.1,19.1,19.9,26630
bic,7.0,7.0,7.0,7.0,9600
bmc,41.8,41.8,40.1,40.3,86440
bmi,9.2,9.2,8.9,9.0,70980
bmp,34.0,34.0,32.5,32.5,18560
bpc,7.3,7.3,7.3,7.3,3100
bsi,5.0,5.3,4.9,5.2,124410
btp,3.9,3.9,3.8,3.8,60010
btt,18.7,18.7,18.5,18.5,14600
bvh,60.5,60.5,58.0,58.0,356730
bvs,10.8,10.8,10.4,10.4,2325800
c32,2.5,2.5,2.5,2.5,0
c47,9.3,9.3,9.0,9.1,31420
cap,18.5,18.5,17.5,17.5,8800
ccl,12.5,13.0,12.4,13.0,520
cdc,6.0,6.2,5.9,5.9,16860
chp,5.1,5.1,5.1,5.1,1700
cig,3.3,3.4,3.3,3.4,11920
cii,22.6,23.0,22.5,22.6,47110
clc,13.5,13.8,13.0,13.8,4080
clg,11.0,11.0,10.6,10.6,188500
cmc,3.9,4.0,3.9,4.0,2500
cmg,6.4,6.4,6.3,6.4,28320
cmi,3.9,4.1,3.7,3.8,89200
cms,10.5,10.5,10.5,10.5,200
cmt,7.8,8.0,7.8,8.0,1620
cmx,4.7,4.7,4.7,4.7,670
cng,23.8,23.8,23.0,23.1,68980
cpc,10.9,10.9,10.9,10.9,0
csc,11.0,11.5,11.0,11.5,2200
csm,12.0,12.0,11.4,11.4,349080
cta,4.0,4.0,4.0,4.0,500
ctd,30.6,30.6,29.6,29.6,8730
ctg,25.0,25.0,24.2,24.6,481440
cti,15.7,15.7,15.0,15.0,60070
cts,6.4,6.8,6.4,6.5,440300
cvn,26.0,26.0,26.0,26.0,0
cvt,8.4,8.4,8.1,8.1,46100
d2d,16.7,16.7,15.9,15.9,1010
dad,6.7,6.7,6.7,6.7,2000
dag,6.1,6.1,5.9,6.0,2530
dbc,16.5,16.6,15.9,16.0,151800
dbt,15.2,15.6,15.2,15.3,4700
dc2,7.4,7.4,7.4,7.4,100
dc4,8.0,8.0,7.6,7.6,8600
dcl,15.6,15.6,15.6,15.6,0
dcs,5.2,5.2,4.7,4.8,1603400
dha,11.1,11.1,10.8,10.9,40340
dhc,8.5,8.5,8.1,8.1,110
dhg,66.0,66.0,63.0,63.0,37170
dht,37.3,39.3,36.1,36.9,14800
dic,7.3,7.4,7.1,7.3,131960
dig,14.1,14.3,13.8,14.1,364630
dl1,12.4,12.4,12.4,12.4,400
dlg,18.0,18.0,17.9,17.9,10460
dmc,30.5,31.0,30.1,30.2,13550
dnp,22.5,22.6,21.2,21.2,17700
dny,16.3,16.3,16.3,16.3,900
dpc,10.3,10.3,10.3,10.3,0
dpm,30.5,30.5,29.4,29.4,471280
dpr,52.5,52.5,51.0,51.5,2330
dqc,13.5,13.6,12.8,12.8,149370
drc,22.2,22.2,20.9,20.9,256330
drh,3.3,3.3,3.2,3.3,89540
dsn,29.5,29.5,28.0,29.1,13770
dst,3.5,3.5,3.5,3.5,3000
dta,4.3,4.5,4.3,4.3,5090
dtl,15.5,15.6,15.0,15.5,25600
dvp,36.9,37.5,36.8,37.5,1470
dxg,8.1,8.1,7.8,7.8,128730
dxp,23.6,24.0,23.6,23.7,1900
dzm,12.0,12.4,11.2,11.6,71700
eib,16.9,16.9,16.2,16.4,4112220
elc,28.0,28.0,25.7,27.0,13510
eve,25.1,26.0,25.1,26.0,15970
flc,35.0,35.0,34.3,34.5,118500
fmc,10.1,10.3,10.0,10.2,61390
fpt,54.0,54.5,53.5,54.0,328510
gdt,16.5,16.5,16.5,16.5,40
gil,30.8,30.8,30.8,30.8,100
glt,12.1,12.1,12.1,12.1,2000
gmd,19.0,19.0,18.5,18.5,154010
gta,8.1,8.1,8.1,8.1,4700
had,23.0,23.0,23.0,23.0,0
hag,26.0,26.1,24.9,25.1,1531460
hai,19.5,20.0,19.0,20.0,27220
hap,3.8,3.8,3.7,3.8,426390
has,4.8,4.8,4.6,4.6,8480
hat,17.8,17.8,17.8,17.8,100
hax,4.6,4.8,4.6,4.8,220
hbc,25.5,25.5,25.0,25.3,133020
hbs,14.2,14.2,13.9,14.0,580700
hcc,8.7,8.8,8.6,8.6,23600
hcm,16.2,16.2,15.4,15.5,369470
hda,8.1,8.1,8.1,8.1,100
hdc,17.3,17.4,17.3,17.4,4870
hdg,13.7,13.7,13.0,13.3,80670
hhg,3.9,3.9,3.6,3.6,700
hhs,32.9,32.9,32.0,32.0,25160
hjs,5.7,5.7,5.5,5.7,123300
hlg,9.2,9.4,8.8,9.4,21990
hmc,9.6,9.6,9.4,9.4,18030
hom,4.7,4.8,4.5,4.5,206900
hpg,20.5,20.5,19.5,19.5,430160
hqc,5.2,5.2,5.0,5.1,980770
hsg,10.7,10.8,10.2,10.8,752560
ht1,3.1,3.1,2.9,3.0,138190
hti,7.0,7.0,6.8,7.0,1110
htp,4.1,4.1,4.0,4.0,9600
hu3,10.5,10.5,10.5,10.5,2100
hut,7.8,7.8,7.2,7.2,1018500
hvg,24.7,24.7,24.3,24.3,104270
hvt,10.4,10.5,10.4,10.5,900
idi,9.3,9.3,8.9,8.9,135910
idj,3.5,3.5,3.2,3.3,1680100
idv,39.0,39.0,39.0,39.0,0
ijc,11.1,11.1,10.5,10.5,2835240
imp,42.0,42.0,42.0,42.0,7050
inn,15.2,15.2,15.2,15.2,0
ita,9.3,9.3,9.0,9.0,3906750
itc,7.9,7.9,7.7,7.8,1257370
itd,7.1,7.6,7.1,7.6,1110
ivs,5.2,5.6,5.0,5.0,115000
jvc,18.7,18.7,17.8,18.0,295900
kbc,14.6,14.6,14.1,14.1,151010
kdh,19.5,19.6,18.7,18.7,84800
kha,9.0,9.1,8.9,9.1,31980
khb,6.0,6.0,5.7,5.8,582700
khp,7.6,7.6,7.2,7.5,54950
kkc,9.6,9.6,9.4,9.4,13700
kmr,3.2,3.2,3.1,3.1,146130
ksa,6.7,6.7,6.7,6.7,54630
ksb,26.0,26.0,25.5,26.0,7580
ksh,7.2,7.2,6.7,6.7,132160
