symbol,open,high,low,close,volume
aaa,11.0,11.0,10.8,10.8,83800
abt,52.0,52.0,52.0,52.0,20
acb,19.7,19.7,19.0,19.4,65564
acc,24.4,24.4,24.4,24.4,0
acl,9.3,9.6,9.3,9.6,3830
acm,4.9,4.9,4.5,4.6,1079500
adc,40.1,40.1,40.1,40.1,100
agm,10.5,10.5,10.0,10.0,18170
agr,3.8,3.9,3.8,3.8,158680
alv,5.2,5.2,5.2,5.2,0
amc,23.1,23.1,23.1,23.1,0
amd,10.7,10.7,10.5,10.6,443830
amv,4.1,4.1,4.1,4.1,0
anv,8.7,8.9,8.7,8.7,61810
apc,17.9,18.2,17.9,18.2,11300
apg,4.1,4.1,4.1,4.1,500
api,9.8,9.8,9.5,9.5,239540
aps,3.0,3.2,3.0,3.1,229100
asa,3.5,3.5,3.4,3.4,94600
asm,13.9,14.0,13.8,13.9,687100
asp,4.4,4.5,4.3,4.5,1430
bbs,17.0,17.0,17.0,17.0,0
bcc,14.7,14.7,14.4,14.6,69800
bce,6.8,6.8,6.7,6.7,270
bcg,18.9,19.1,18.8,18.9,540920
bci,23.7,24.0,23.4,23.8,185380
bfc,27.6,27.6,26.5,26.6,36360
bhs,20.7,21.1,20.3,20.3,809540
bic,19.8,19.8,18.3,18.4,33920
bid,21.0,21.0,20.1,20.4,1245420
bii,8.3,8.5,8.2,8.4,1020310
bmc,17.5,17.5,17.2,17.5,14160
bmi,24.2,24.5,23.8,24.0,185960
bmp,126.0,126.0,122.0,123.0,92220
bpc,13.0,13.0,13.0,13.0,100
bsc,16.0,17.0,16.0,16.1,5900
bsi,9.4,9.4,9.2,9.4,22380
btp,10.4,10.9,10.3,10.8,27070
bts,8.5,8.5,8.5,8.5,500
btt,41.7,44.0,41.7,41.7,13880
bvh,55.0,56.5,54.0,54.0,255200
bvs,12.4,12.5,12.1,12.2,87100
bxh,13.5,13.5,13.5,13.5,0
c32,33.8,33.9,33.5,33.9,3740
c47,13.4,13.6,13.4,13.5,101360
can,23.1,23.1,23.1,23.1,0
cap,35.5,36.0,35.5,35.7,8800
cav,48.1,48.5,46.5,48.1,178740
ccl,3.1,3.2,3.0,3.2,439710
ccm,15.0,15.0,15.0,15.0,2600
cdc,7.8,7.8,7.3,7.5,16020
cdo,25.4,25.4,25.2,25.3,1082590
ceo,15.6,15.6,15.0,15.4,249800
chp,21.1,21.2,21.0,21.2,54140
cig,1.5,1.5,1.5,1.5,20
cii,21.7,21.7,21.2,21.5,1405380
clc,47.6,49.0,47.6,49.0,1800
clg,5.2,5.3,5.1,5.3,23220
cll,26.5,26.7,25.8,25.8,12140
clw,16.0,16.0,16.0,16.0,0
cmc,4.3,4.3,4.3,4.3,100
cmg,14.3,14.3,14.0,14.2,3280
cmi,9.3,9.4,9.0,9.1,97900
cms,9.2,9.3,9.1,9.2,33200
cmt,15.6,16.6,14.6,15.5,1890
cmx,5.3,5.4,5.3,5.3,15390
cng,31.0,33.9,31.0,33.9,3830
cpc,20.5,21.0,19.1,21.0,1200
csc,15.3,16.1,15.3,16.1,10400
csm,27.8,27.8,27.5,27.5,152960
csv,19.5,21.2,19.5,21.2,2980
cta,3.6,3.9,3.6,3.7,44400
ctd,147.0,148.0,145.0,148.0,31990
ctg,19.0,19.0,18.0,18.4,871270
cti,19.5,20.2,19.5,20.1,8860
cts,7.2,7.3,7.2,7.3,55618
cvn,2.1,2.2,2.0,2.2,27100
cvt,25.5,26.1,25.3,25.8,571540
d2d,33.0,33.0,33.0,33.0,10
dad,17.7,18.5,17.6,18.5,6100
dag,12.1,12.1,11.7,11.8,611760
dbc,25.6,26.0,25.6,26.0,14634
dbt,19.0,19.0,19.0,19.0,100
dc2,4.0,4.0,4.0,4.0,0
dc4,6.2,6.2,6.2,6.2,1805
dcl,22.0,22.5,22.0,22.5,24950
dcm,12.6,12.6,12.5,12.6,437430
dcs,3.6,3.6,3.4,3.4,352500
dgc,45.8,45.8,43.5,44.0,83670
dgw,32.2,34.0,32.2,33.9,71600
dha,19.0,19.0,18.7,18.9,67940
dhc,28.1,28.6,28.1,28.5,20070
dhg,66.5,67.0,66.0,66.0,12940
dhm,3.6,3.8,3.5,3.7,1146120
dhp,9.7,9.8,9.7,9.8,27002
dht,36.5,36.5,36.5,36.5,0
dic,7.1,7.2,7.0,7.1,199450
dig,10.3,10.3,10.0,10.1,418830
dl1,10.2,10.3,10.2,10.3,53400
dlg,8.9,9.1,8.8,9.1,3279300
