symbol,open,high,low,close,volume
aaa,21.3,21.4,20.5,20.7,903600
abt,48.7,48.7,48.7,48.7,0
acb,15.3,15.4,15.2,15.3,4699
acc,28.0,28.0,28.0,28.0,0
acl,9.6,10.2,9.6,10.1,25340
adc,21.0,21.0,21.0,21.0,700
agm,11.5,11.5,10.8,10.8,20
agr,6.8,6.9,6.7,6.7,407650
alv,5.5,5.5,5.5,5.5,0
amc,24.2,24.2,24.2,24.2,150
amv,5.3,5.7,5.3,5.7,10400
anv,9.8,9.8,9.6,9.7,34150
apc,13.5,13.5,13.2,13.4,9330
apg,6.2,6.2,6.1,6.2,90900
api,9.5,9.5,9.5,9.5,0
aps,6.0,6.1,5.9,5.9,478800
asa,17.4,17.6,17.3,17.4,82200
asm,11.6,11.7,11.4,11.4,831570
asp,7.1,7.2,7.0,7.0,183380
bbs,16.1,16.8,16.1,16.8,8800
bcc,8.1,8.1,7.9,8.1,185360
bce,10.6,10.6,10.5,10.6,144700
bci,18.6,18.6,18.2,18.2,7600
bhs,11.4,11.5,11.1,11.4,22420
bic,10.9,10.9,10.7,10.7,115780
bid,13.9,14.0,13.9,13.9,343930
bmc,30.6,30.7,30.5,30.6,29260
bmi,15.0,15.5,15.0,15.4,490520
bmp,69.0,69.0,68.5,68.5,28470
bpc,11.5,11.6,11.5,11.6,4100
bsi,8.2,8.2,7.8,8.0,203220
btp,12.7,12.7,12.5,12.5,54420
btt,31.0,31.0,30.2,30.2,2500
bvh,42.5,42.7,42.5,42.5,103200
bvs,14.0,14.1,13.5,13.6,795020
c32,32.8,33.0,32.8,32.9,17880
c47,16.0,16.3,16.0,16.3,1010
cap,25.8,26.0,25.7,25.7,30300
ccl,5.2,5.3,5.2,5.3,303540
cdc,7.5,7.7,7.3,7.6,111530
chp,11.5,11.5,11.4,11.4,9500
cig,3.4,3.5,3.4,3.4,3920
cii,22.1,22.1,21.6,21.8,2097000
clc,29.5,29.5,29.2,29.5,6040
clg,8.1,8.1,7.9,8.0,55360
cmc,5.6,5.6,5.6,5.6,0
cmg,7.1,7.2,7.0,7.2,78120
cmi,16.5,16.8,16.4,16.6,244400
cms,11.6,11.6,11.3,11.3,64600
cmt,11.0,11.0,11.0,11.0,0
cmx,6.9,7.1,6.9,6.9,269650
cng,38.0,38.0,37.0,37.0,63270
cpc,21.3,21.5,21.3,21.5,3200
csc,8.2,8.2,8.2,8.2,100
csm,44.3,44.5,43.7,44.0,173460
cta,3.7,3.9,3.7,3.9,2400
ctd,61.0,61.0,61.0,61.0,360
ctg,14.5,14.7,14.5,14.5,255530
cti,13.2,13.4,13.0,13.4,770
cts,9.4,9.5,9.1,9.2,355337
cvn,3.0,3.0,2.9,3.0,19600
cvt,20.0,21.0,19.9,20.6,141125
d2d,27.1,27.2,27.0,27.1,21800
dad,18.0,18.0,18.0,18.0,800
dag,13.7,13.7,13.6,13.7,3020
dbc,23.5,23.6,23.3,23.3,417269
dbt,45.6,45.6,44.0,44.8,9500
dc2,3.7,3.7,3.7,3.7,0
dc4,8.7,8.7,8.7,8.7,200
dcl,29.0,29.5,28.9,29.0,42620
dcs,6.1,6.3,6.0,6.1,1234000
dha,10.8,10.9,10.7,10.9,51660
dhc,16.2,16.3,16.1,16.3,117140
dhg,96.0,96.0,95.0,95.5,9360
dhm,7.3,7.4,7.2,7.2,248970
dhp,9.5,9.5,9.2,9.3,44700
dht,28.8,29.0,28.1,28.7,2210
dic,8.4,8.7,8.3,8.7,505410
dig,16.1,16.2,15.9,15.9,292530
dl1,8.9,8.9,8.9,8.9,23
dlg,11.4,11.4,10.9,11.3,1973440
dmc,42.8,43.0,42.5,42.5,66500
dnp,18.9,19.0,18.9,19.0,1000
dny,6.3,6.3,6.3,6.3,0
dpc,11.9,11.9,11.9,11.9,0
dpm,29.8,29.8,29.3,29.4,856800
dpr,38.5,38.5,38.3,38.3,6240
dqc,47.3,47.3,44.5,45.5,59190
drc,53.5,54.5,53.0,53.5,130890
drh,4.0,4.2,4.0,4.2,435900
drl,32.3,32.3,32.3,32.3,0
dsn,60.0,60.0,60.0,60.0,1680
dst,5.5,5.5,5.5,5.5,5000
dta,3.4,3.4,3.4,3.4,0
dtl,9.4,9.4,9.4,9.4,0
dvp,44.5,45.0,44.5,44.5,32270
dxg,15.5,15.6,15.2,15.2,888810
dxp,39.5,39.5,39.5,39.5,2000
dzm,4.6,4.6,4.3,4.3,5100
eib,12.7,12.9,12.7,12.7,334880
elc,14.4,14.8,14.4,14.8,160
eve,28.6,28.6,28.5,28.5,20
fcm,13.0,13.0,12.7,12.9,566820
fcn,23.6,23.7,23.2,23.5,198660
fit,14.1,14.2,13.9,13.9,1451400
flc,13.4,13.6,12.9,13.2,15784230
fmc,23.5,24.5,23.5,24.4,231530
fpt,52.5,54.0,52.5,53.0,3127310
