symbol,open,high,low,close,volume
aaa,17.2,17.4,17.1,17.4,426170
abt,48.2,50.0,48.2,49.9,130
acb,18.8,18.9,18.6,18.8,349539
acc,26.7,27.4,26.0,27.0,3340
acl,9.2,9.2,9.2,9.2,0
acm,4.6,4.7,4.6,4.7,1147200
adc,26.0,26.0,26.0,26.0,1000
agm,10.9,10.9,10.4,10.5,280
agr,3.2,3.3,3.1,3.3,231310
alv,4.6,4.6,4.6,4.6,500
amc,26.0,26.0,26.0,26.0,0
amd,10.5,10.7,10.5,10.7,932460
amv,3.5,3.5,3.3,3.3,6500
anv,7.7,8.0,7.6,7.8,2980
apc,17.3,17.3,17.0,17.3,39450
apg,5.7,5.7,5.6,5.7,117100
api,9.2,9.8,9.2,9.8,108220
aps,2.9,3.0,2.9,3.0,152600
asa,3.0,3.2,3.0,3.2,273500
asm,16.8,17.4,16.8,17.4,1175380
asp,3.9,4.0,3.9,4.0,39520
bbs,16.2,16.2,16.2,16.2,100
bcc,15.6,15.8,15.6,15.6,315000
bce,7.0,7.1,6.8,6.9,7360
bcg,9.5,10.1,9.4,9.8,1889130
bci,23.5,23.7,23.2,23.7,59400
bfc,29.2,29.5,28.8,29.5,28230
bhs,18.8,19.2,18.8,19.2,4659060
bic,19.6,20.2,19.4,19.5,95790
bid,17.3,17.6,17.3,17.6,994300
bii,13.3,13.4,13.0,13.3,605702
bmc,17.0,17.1,16.3,16.9,19160
bmi,24.8,25.3,24.8,25.2,28300
bmp,139.0,143.0,139.0,142.0,64630
bpc,13.2,13.2,13.2,13.2,0
bsc,18.7,18.7,18.7,18.7,100
bsi,9.7,9.9,9.5,9.8,82550
btp,15.3,15.5,15.1,15.2,153990
bts,8.7,8.7,8.7,8.7,100
btt,38.0,40.5,38.0,40.5,30
bvh,53.0,53.5,52.0,53.5,573570
bvs,13.5,13.6,13.3,13.5,77710
bxh,17.6,17.6,17.6,17.6,0
c32,48.9,48.9,47.5,48.0,75060
c47,11.1,11.9,11.1,11.8,45500
can,24.0,24.0,24.0,24.0,0
cap,55.4,56.6,55.4,56.1,22608
cav,74.0,76.5,72.5,75.5,180940
ccl,4.5,4.6,4.4,4.5,1210160
ccm,13.5,13.5,13.5,13.5,0
cdc,10.0,10.1,9.9,10.0,35280
cdo,28.9,29.1,28.8,29.0,1457640
ceo,12.3,12.6,12.2,12.5,383200
chp,20.0,20.1,20.0,20.0,11400
cig,1.9,1.9,1.9,1.9,1140
cii,23.4,23.8,23.4,23.8,1188640
clc,53.0,53.5,53.0,53.5,5390
clg,4.3,4.4,4.3,4.3,1120
cll,25.3,25.5,25.3,25.3,7510
clw,18.4,18.4,18.4,18.4,0
cmc,4.5,4.5,4.5,4.5,0
cmg,16.3,16.3,16.0,16.3,32250
cmi,9.4,10.2,9.4,10.0,39800
cms,8.1,8.3,8.0,8.2,47050
cmt,11.9,11.9,10.7,10.7,610
cmx,5.3,5.3,5.0,5.2,33030
cng,31.4,32.1,31.4,32.1,62000
cpc,20.6,20.6,20.6,20.6,0
csc,14.5,14.5,14.4,14.5,6600
csm,28.7,29.1,28.5,28.9,235070
csv,21.0,22.0,20.7,21.7,214620
cta,4.4,4.6,4.4,4.4,19220
ctd,171.0,177.0,171.0,175.0,98170
ctg,17.1,17.3,17.1,17.2,206120
cti,20.8,22.2,20.6,22.2,901530
cts,7.1,7.2,7.1,7.2,35850
cvn,2.4,2.4,2.3,2.3,8900
cvt,22.2,23.8,22.2,23.8,680863
d2d,32.1,33.0,32.0,33.0,370
dad,17.8,18.9,17.8,18.9,3100
dag,10.9,11.2,10.9,11.1,763990
dbc,29.4,29.6,29.0,29.3,55869
dbt,17.0,17.0,16.4,16.4,2400
dc2,3.8,4.4,3.8,4.4,600
dc4,6.0,7.0,6.0,7.0,300
dcl,34.0,34.7,33.9,34.5,47590
dcm,12.7,12.8,12.7,12.8,63630
dcs,3.3,3.5,3.3,3.4,597057
dgc,46.5,46.5,45.7,46.0,35500
dgw,29.2,29.2,28.5,29.2,30880
dha,24.3,26.0,24.3,25.1,44540
dhc,32.5,34.4,32.5,34.4,279140
dhg,84.0,87.0,83.0,87.0,133060
dhm,9.3,9.6,8.9,8.9,1534900
dhp,12.5,12.6,12.3,12.4,61662
dht,44.9,44.9,41.5,44.5,3600
dic,6.4,6.9,6.4,6.9,272970
dig,7.7,7.7,7.5,7.6,701570
dl1,10.4,10.5,10.4,10.5,43400
dlg,7.5,7.5,7.2,7.5,1942480
dmc,64.0,68.5,64.0,68.0,127710
dnc,20.9,20.9,20.9,20.9,500
dnp,29.6,30.8,29.6,30.7,86710
dny,6.5,6.5,6.3,6.3,20200
dp3,18.5,18.5,17.0,17.0,2500
dpc,27.5,27.5,27.5,27.5,500
dpm,28.9,29.1,28.9,29.0,384250
dpr,37.4,39.5,36.2,38.0,16630
dps,6.4,6.6,6.4,6.6,376900
dqc,61.0,62.0,61.0,62.0,32880
drc,43.5,43.9,43.3,43.4,196690
drh,32.7,33.1,32.7,32.9,71320
drl,32.7,33.4,32.7,33.4,171980
dsn,65.5,66.5,65.5,66.5,6090
dst,32.0,32.5,31.1,31.6,446500
dta,4.3,4.4,4.3,4.4,4210
dtl,9.7,9.7,9.7,9.7,10
dvp,72.5,73.0,71.0,72.0,26950
dxg,15.3,15.6,15.2,15.5,957550
dxp,66.6,69.8,65.0,68.5,2500
dzm,6.0,6.0,6.0,6.0,0
e1vfvn30,9.3,9.3,9.3,9.3,40
eib,10.4,10.4,10.2,10.3,66540
elc,23.3,23.9,22.6,23.9,292370
eve,37.0,37.0,35.5,35.5,438930
fcm,5.6,5.8,5.6,5.8,340480
fcn,20.3,20.5,20.1,20.4,156270
fit,7.8,7.9,7.7,7.9,773450
flc,6.7,6.9,6.7,6.8,11850170
fmc,21.0,21.1,20.7,20.8,237970
fpt,48.7,49.0,48.5,48.7,573490
gas,45.5,46.5,45.4,46.4,612230
gdt,43.0,43.3,42.3,42.3,2330
gil,36.3,36.3,36.3,36.3,3100
glt,29.0,30.0,29.0,29.9,703
gmd,39.3,39.3,38.9,39.0,287630
gmx,20.5,20.5,20.5,20.5,0
gsp,14.3,14.5,14.1,14.4,23540
gta,19.0,19.0,19.0,19.0,0
gtn,15.8,15.9,15.8,15.9,268150
had,46.8,46.8,46.8,46.8,0
hag,8.5,8.7,8.3,8.5,4213490
hah,43.5,44.5,43.5,44.3,107660
hai,5.1,5.4,5.1,5.4,2683840
hap,5.3,5.6,5.3,5.5,751930
har,5.7,5.8,5.7,5.7,371280
has,6.0,6.0,6.0,6.0,10
hat,60.0,60.0,60.0,60.0,200
hax,19.8,20.3,19.6,20.3,190440
hbc,19.3,19.6,19.1,19.4,542970
hbs,3.6,3.6,3.6,3.6,600
hcc,24.2,24.3,24.2,24.3,1100
hcm,31.6,32.1,31.3,32.0,670830
hda,12.7,12.7,12.4,12.6,7100
hdc,13.4,13.5,13.1,13.4,118230
hdg,23.9,23.9,23.9,23.9,0
hhc,30.0,30.1,30.0,30.1,2200
hhg,9.4,9.4,9.1,9.3,92700
hhs,9.8,9.9,9.6,9.7,1383390
hjs,14.5,14.5,14.5,14.5,12000
hkb,19.1,19.3,18.9,19.1,240500
hlc,8.4,8.4,8.4,8.4,0
hld,14.5,14.5,14.3,14.4,29300
