symbol,open,high,low,close,volume
aaa,9.12,9.26,9.12,9.26,87700
aam,11.43,11.43,11.43,11.43,10
abt,41.64,44.52,41.23,42.46,1260
acb,14.3,14.48,14.22,14.22,30752
acc,25.85,25.85,25.85,25.85,50
acl,8.52,8.71,8.15,8.71,2100
agf,15.51,15.51,15.43,15.43,1030
agr,5.7,5.9,5.7,5.8,58810
amd,14.44,14.62,14.35,14.53,35000
amv,4.1,4.1,4.1,4.1,100
anv,8.72,8.72,8.27,8.28,1610
apc,15.9,16.27,15.81,16.18,39420
apg,6.1,6.1,5.8,5.8,11000
api,14.5,14.6,14.4,14.4,153500
aps,4.1,4.2,4.0,4.0,221420
arm,19.57,19.57,19.57,19.57,100
asa,4.25,4.34,4.15,4.25,63000
asm,7.81,7.91,7.71,7.81,534310
asp,5.21,5.49,5.21,5.49,242370
b82,7.44,7.57,7.44,7.57,900
bbc,55.27,56.23,55.27,56.22,1210
bbs,15.0,17.11,15.0,17.1,3500
bcc,16.61,16.61,16.26,16.43,414180
bce,6.62,6.77,6.55,6.54,21630
bci,16.87,16.87,15.62,15.62,9530
bgm,3.7,3.8,3.7,3.8,63040
bhs,7.29,7.29,7.14,7.14,9370
bht,5.29,5.76,5.29,5.76,7600
bic,15.87,16.54,15.87,16.34,51230
bid,16.03,16.28,16.03,16.28,684920
bii,8.27,8.36,8.09,8.27,97000
blf,3.33,3.43,3.33,3.43,4000
bmc,16.87,17.48,16.72,16.87,62350
bmi,12.61,12.75,12.61,12.76,40
bmp,39.25,39.5,39.0,39.0,5840
bpc,10.55,10.55,10.55,10.55,100
brc,7.82,7.82,7.82,7.82,10
bsc,7.54,7.54,7.54,7.53,300
bsi,9.77,9.77,9.58,9.58,7560
bst,10.93,10.93,10.93,10.93,200
btp,12.15,12.23,12.15,12.15,136240
bts,11.8,12.3,11.6,12.1,97100
bvh,33.42,33.52,33.05,33.24,183630
bvs,13.7,13.7,13.5,13.7,130700
bxh,9.5,9.5,9.5,9.5,100
c32,24.85,25.5,24.63,25.29,11950
c47,12.46,12.46,12.31,12.46,1210
c92,9.93,9.93,9.93,9.93,100
cap,16.53,16.53,16.12,16.53,6400
cav,18.43,19.54,18.43,19.43,2740
ccl,4.0,4.0,3.9,3.9,52760
cdc,7.88,7.97,7.88,7.97,17080
cdo,14.83,14.9,14.69,14.76,809740
ceo,9.23,9.45,9.23,9.45,783000
chp,13.49,13.65,13.41,13.65,127900
cig,2.1,2.2,2.0,2.2,820
cii,18.68,18.94,17.81,18.33,5429140
ckv,11.36,11.36,11.36,11.36,100
clc,29.56,29.56,29.56,29.56,10
clg,7.6,7.6,7.6,7.6,23000
cll,24.14,24.14,22.38,24.06,3130
clw,14.51,15.88,14.51,15.89,7630
cmg,11.05,11.14,10.96,11.05,73000
cmi,14.3,14.3,14.0,14.0,66200
cms,8.96,9.03,8.88,9.03,24500
cmt,11.9,11.9,10.7,11.5,270
cmx,6.0,6.1,5.9,5.9,47170
cng,25.28,25.36,25.28,25.28,120
cpc,16.03,16.75,16.03,16.75,4400
csc,18.33,18.33,17.24,17.58,24200
csm,18.97,19.21,18.92,19.06,31220
csv,16.61,16.7,16.53,16.7,6840
ctd,52.72,52.72,52.04,52.04,1140
ctg,16.09,16.36,16.09,16.18,1127530
cti,9.15,9.4,9.07,9.07,2080
cts,6.9,6.9,6.64,6.64,706000
cvn,1.9,2.0,1.9,2.0,12100
cvt,13.47,13.47,13.37,13.42,37000
cx8,5.26,5.26,4.99,5.08,600
d2d,25.22,26.96,25.22,26.96,20
dae,13.68,13.68,13.68,13.68,200
dag,10.6,10.81,10.6,10.81,70320
dbc,20.24,20.39,20.24,20.39,9000
dbt,12.8,13.11,12.61,13.11,1200
dc2,3.1,3.7,3.1,3.7,600
dcl,12.1,12.2,11.43,11.97,26570
dcm,11.7,11.79,11.62,11.7,265140
dcs,4.2,4.2,4.1,4.1,89200
dgc,25.52,25.52,21.87,22.32,400
dha,14.14,14.14,14.06,14.14,65020
dhc,16.08,16.08,15.78,16.01,6730
dhg,52.26,52.26,51.36,52.26,4480
dhm,3.55,3.55,3.46,3.55,35810
dhp,7.13,7.2,7.13,7.13,11500
dht,14.17,14.17,14.17,14.17,600
dic,7.35,7.35,7.26,7.26,43500
dig,10.29,10.55,10.29,10.55,438430
dih,7.67,7.67,7.67,7.68,4000
dl1,8.47,8.47,8.47,8.47,200
dlg,8.95,9.05,8.76,8.86,1152090
dmc,29.89,30.25,29.74,30.25,8600
dpc,12.19,14.57,12.19,14.57,3200
dpm,22.58,22.66,22.43,22.58,162060
dpr,27.02,27.1,27.02,27.1,220
dqc,41.05,42.15,41.05,42.15,41710
drc,34.56,34.85,34.56,34.85,16900
drh,5.6,5.7,5.6,5.7,5450
drl,31.83,31.83,31.83,31.84,2000
dsn,36.52,36.52,36.52,36.52,300
dst,5.81,5.81,5.81,5.8,200
dta,5.4,5.8,5.4,5.8,14180
dtt,7.32,7.32,7.32,7.32,10
dvp,42.23,42.64,42.23,42.64,6680
dxg,9.36,9.48,9.3,9.42,1078810
dxp,12.74,12.74,12.71,12.71,2500
dxv,4.5,4.5,4.5,4.5,3880
dzm,4.59,4.67,4.59,4.67,500
e1vfvn30,9.1,9.1,9.1,9.1,1010
ebs,7.1,7.1,7.1,7.1,23800
eib,13.0,13.0,12.8,12.8,154230
eid,10.78,10.86,10.78,10.86,6700
elc,13.43,13.51,13.43,13.51,30580
emc,6.04,6.5,6.04,6.32,5490
eve,14.72,14.72,14.61,14.61,500
fcm,6.73,6.9,6.73,6.81,117390
fcn,20.35,20.44,19.92,19.92,504000
fdc,16.13,16.38,15.97,16.3,3240
fit,13.43,13.62,13.15,13.52,5396610
flc,8.75,8.83,8.67,8.67,1765410
fmc,9.76,9.96,9.76,9.8,41460
fpt,29.85,30.15,29.55,29.85,268410
g20,10.25,10.25,10.25,10.24,1500
gas,55.98,57.7,55.12,56.84,869410
gdt,22.14,22.69,20.19,22.57,22260
gil,21.55,21.7,21.55,21.7,10980
glt,13.95,14.88,13.95,14.88,399900
gmc,26.29,26.36,26.07,26.07,1080
gmd,17.81,17.99,17.75,17.81,166910
gsp,9.57,9.8,9.57,9.79,145440
gta,13.51,13.51,13.51,13.51,20
gtn,14.82,15.0,14.82,14.91,732490
had,43.08,43.08,43.08,43.08,100
hag,20.3,20.3,20.1,20.3,1772990
hah,20.76,20.82,20.25,20.77,17710
hai,9.13,9.3,9.04,9.04,2573550
hap,4.86,4.94,4.78,4.86,70300
har,7.92,8.12,7.92,7.92,424100
has,5.6,5.7,5.6,5.6,5370
hat,50.41,50.41,50.41,50.41,100
hax,6.06,6.06,6.06,6.06,4020
hbc,8.24,8.49,8.2,8.45,534710
hbs,4.7,5.1,4.7,4.7,4600
hcc,8.47,8.57,8.47,8.57,6800
hcm,26.61,26.96,26.61,26.87,119780
hct,8.59,9.77,8.59,9.78,600
hda,8.59,8.59,8.59,8.59,10300
hdc,11.25,11.49,11.17,11.5,3070
hdg,22.98,22.98,22.98,22.98,30360
hdo,2.8,2.8,2.8,2.8,3200
hev,9.56,10.21,9.06,10.22,13500
hhc,18.26,19.89,18.07,19.83,1700
hhg,6.91,6.99,6.91,6.99,26000
hhs,13.5,13.84,12.96,13.64,4258610
hjs,8.88,8.88,8.88,8.88,100
hkb,5.57,5.71,5.43,5.44,31100
hlc,6.96,6.96,6.96,6.96,2000
hld,17.29,17.37,16.88,17.37,78100
hly,9.5,9.5,9.5,9.5,3
hmc,7.83,7.83,7.43,7.43,17060
hmh,16.39,16.39,15.57,16.19,25300
hnm,13.78,13.78,13.48,13.78,85500
hom,7.85,8.04,7.75,8.05,27300
hot,28.0,28.27,28.0,28.27,30
hpg,15.28,15.32,15.25,15.25,371010
hqc,5.78,5.87,5.78,5.87,1552320
hrc,26.57,26.57,26.57,26.57,580
hsg,9.93,10.11,9.9,9.9,84080
ht1,18.0,18.0,17.5,17.75,268850
htc,17.68,19.25,17.68,19.25,900
hti,13.11,13.19,12.64,12.64,141950
htl,38.99,38.99,37.54,37.83,1900
hu1,6.69,6.69,6.69,6.69,10
hut,10.86,10.93,10.79,10.86,808860
hvg,16.75,16.75,16.67,16.67,127760
hvt,10.82,10.82,10.82,10.82,1100
hvx,6.4,6.4,6.4,6.4,20
icf,5.2,5.2,5.1,5.2,60
icg,7.31,7.31,7.04,7.04,237200
idi,8.0,8.09,7.92,8.0,202170
idj,2.9,2.9,2.9,2.9,3000
idv,22.95,23.14,22.95,23.14,2000
ijc,10.09,10.26,10.09,10.18,236060
imp,35.32,35.4,35.32,35.4,5660
inc,5.72,5.72,5.72,5.72,100
ita,6.9,7.0,6.8,6.9,1516010
itc,8.1,8.2,8.0,8.2,849060
itd,8.73,8.99,8.73,8.73,3880
itq,9.13,9.4,8.77,8.95,1505300
ivs,11.15,12.21,11.15,11.96,490500
jvc,21.2,21.5,21.0,21.2,920210
kac,9.8,9.8,9.8,9.8,10
kbc,16.1,16.3,16.1,16.2,613870
kdc,22.61,22.76,22.61,22.61,179430
kdh,13.75,13.95,13.55,13.68,250830
kha,29.16,29.34,28.18,28.18,410
khb,3.27,3.27,3.18,3.18,12400
khl,2.8,2.8,2.6,2.7,80100
khp,10.89,10.97,10.89,10.89,38800
kkc,9.54,9.54,9.54,9.54,4500
klf,9.0,9.0,8.7,8.9,8838770
kmr,4.55,4.64,4.55,4.55,182640
ksa,7.6,7.8,7.5,7.6,972920
ksb,11.12,11.45,10.99,11.15,9770
ksd,4.6,4.6,4.5,4.6,21100
ksh,9.1,9.2,8.8,9.2,15280
ksk,2.9,2.9,2.7,2.8,159300
ksq,4.9,4.9,4.5,4.5,144500
kts,10.82,10.82,10.82,10.82,500
ktt,4.0,4.0,4.0,4.0,100
