symbol,open,high,low,close,volume
abt,7.68,8.1,7.65,7.91,61440
acb,18.77,19.71,18.32,18.43,6205600
acl,7.84,8.04,7.47,7.48,47790
agf,7.15,7.15,6.96,7.11,483220
alt,11.65,11.65,10.98,10.98,3190
anv,9.63,10.27,9.42,9.42,524580
asp,6.19,6.33,6.13,6.33,421660
b82,3.18,3.2,3.13,3.15,6600
bbc,11.71,12.39,11.56,11.63,140860
bbs,4.7,4.7,4.41,4.41,700
bcc,8.74,8.74,8.14,8.22,1254200
bci,10.44,10.84,10.39,10.39,255470
bhs,3.26,3.28,3.22,3.22,59130
blf,4.14,4.48,4.05,4.19,120700
bmc,19.74,20.83,19.74,19.74,92570
bmi,8.82,9.26,8.38,8.6,90960
bmp,4.86,4.95,4.71,4.71,72220
bpc,4.48,4.52,4.39,4.4,12660
bts,8.17,8.25,7.77,7.93,472700
bvs,17.93,17.93,17.18,17.94,2074200
c92,4.1,4.1,4.1,4.1,2000
can,7.07,7.39,7.07,7.07,66070
ccm,16.75,16.75,15.86,16.75,71900
cdc,9.88,9.88,8.93,9.05,63700
cii,8.28,8.95,8.22,8.56,258510
cjc,9.36,9.36,9.36,9.36,100
clc,6.94,7.16,6.94,6.95,18330
cmc,6.1,6.1,5.64,5.64,88900
com,13.64,14.13,13.26,14.13,5650
ctc,3.67,3.67,3.67,3.68,1000
dae,4.48,4.81,4.29,4.59,5900
dbc,8.06,8.41,7.55,7.66,443100
dc4,5.81,5.81,5.42,5.48,45600
dcl,9.08,9.98,9.06,9.86,66520
dcs,3.64,3.76,3.58,3.64,45100
dha,6.21,6.24,5.91,5.97,80770
dhg,13.02,13.38,13.02,13.14,25060
dht,4.44,4.44,4.28,4.28,3600
dic,4.83,4.97,4.83,4.83,83000
dmc,10.27,10.61,9.99,9.99,34330
dnp,1.28,1.28,1.26,1.25,44130
dpc,6.33,6.45,6.04,6.15,5980
dpm,16.16,17.16,15.81,15.81,1550340
dpr,18.28,19.64,18.07,18.07,131900
dqc,4.82,4.82,4.59,4.81,759500
drc,2.23,2.28,2.16,2.21,295600
dst,3.07,3.25,3.07,3.12,3700
dtt,7.13,7.13,7.07,7.13,107020
dxp,2.55,2.64,2.55,2.55,40340
dxv,5.08,5.28,5.08,5.08,40260
ebs,4.97,5.01,4.97,5.01,280400
fmc,1.83,1.86,1.8,1.8,38360
fpt,12.13,12.81,11.67,11.78,1548930
gil,5.15,5.33,5.08,5.15,68730
gmc,3.17,3.17,3.17,3.17,48160
gmd,13.62,14.22,12.98,13.26,308830
gta,4.44,4.64,4.44,4.45,11100
hag,17.57,18.48,17.57,17.87,201040
hai,4.27,4.27,4.1,4.18,14200
hap,4.63,4.77,4.46,4.53,139810
has,9.14,9.41,9.0,9.0,95110
hax,4.34,4.34,4.34,4.34,17170
hbc,1.85,1.91,1.82,1.82,104800
hbe,6.85,6.85,6.47,6.47,1200
hcc,1.75,1.75,1.75,1.75,100
hct,8.59,8.59,8.25,8.25,4000
hdc,4.43,4.66,4.39,4.39,35300
hev,5.16,5.16,5.16,5.16,200
hhc,5.56,5.67,5.56,5.67,600
hjs,4.23,4.23,4.2,4.2,2700
hlc,7.05,7.05,7.05,7.05,800
hly,21.52,21.52,19.86,19.86,13900
hmc,5.3,5.62,5.3,5.29,113510
hnm,11.32,11.32,10.44,10.63,270700
hpg,4.53,4.79,4.39,4.4,1417720
hrc,12.62,12.84,11.98,11.98,123360
hsg,1.79,1.88,1.75,1.78,1007870
ht1,11.03,11.03,11.03,11.03,63410
htv,4.95,4.95,4.61,4.96,317240
hut,2.07,2.07,1.94,1.98,18100
icf,5.73,6.01,5.59,5.73,147020
imp,15.71,15.86,15.71,15.71,21500
ita,9.44,9.44,9.0,9.44,1503850
kbc,18.04,19.24,18.04,18.04,150400
kdc,4.11,4.4,4.11,4.23,210140
kha,5.74,6.21,5.7,5.7,268680
khp,3.38,3.62,3.38,3.38,142700
kkc,5.03,5.47,4.85,4.89,195700
kmr,4.85,5.21,4.85,4.85,380280
ksh,11.58,11.83,11.58,11.58,7970
l10,4.76,4.84,4.76,4.76,4620
l18,4.63,4.63,4.58,4.59,11000
l43,9.58,9.65,9.52,9.65,2800
l61,4.11,4.33,4.11,4.16,9000
l62,7.58,7.8,7.58,7.81,200
laf,5.98,5.98,5.89,5.98,198480
lbe,3.41,3.41,3.15,3.15,200
lbm,6.74,7.07,6.74,6.73,148460
lcg,8.95,9.23,8.81,8.95,578220
lgc,5.93,6.21,5.9,5.9,42260
lss,6.6,6.75,6.5,6.55,37470
ltc,6.03,6.08,5.98,6.03,1600
lut,5.24,5.24,4.96,4.96,8500
mco,8.43,8.43,8.43,8.43,2000
mcp,4.47,4.82,4.44,4.72,81330
mec,8.24,8.24,7.83,7.83,7300
mhc,4.8,5.03,4.57,4.57,95880
mkv,5.13,5.13,4.62,4.88,9500
nav,5.47,5.57,5.18,5.23,37640
nbb,11.04,11.04,10.1,10.1,85740
nbc,3.32,3.32,3.09,3.09,60600
nhc,6.47,6.56,6.18,6.49,13040
nps,4.87,4.87,4.87,4.87,100
nsc,11.23,11.62,11.08,11.62,28060
nst,5.27,5.27,4.81,4.81,4500
ntl,6.23,6.34,6.09,6.13,289260
