symbol,open,high,low,close,volume
^aord,3709.5,3722.0,3702.9,3710.5,678097400
^bsesn,5718.64,5793.08,5718.64,5773.66,24600
^dji,10239.84,10240.95,10124.52,10125.4,275340000
^ftse,4706.3,4732.9,4686.0,4698.7,1637227700
^gspc,1142.05,1142.05,1130.5,1130.65,1447500000
^hsi,13333.33,13334.61,13268.77,13321.73,204195000
^ixic,1967.37,1970.26,1948.03,1948.52,1734970000
^jkse,854.0,854.0,843.08,849.83,154960100
^klse,862.49,864.16,860.48,864.16,67415300
^ks11,887.39,891.25,878.8,885.33,344400
^n225,11399.42,11410.4,11337.19,11354.59,80000
^nya,6717.42,6717.55,6653.58,6654.22,1447500000
^ssmi,5615.1,5619.5,5527.5,5534.7,62187200
^sti,2020.67,2021.91,2003.76,2006.19,152165600
^twii,6116.1,6133.96,6066.19,6103.0,4582800
^vnindex,233.14,233.35,233.14,233.35,345440
agf,10.56,10.56,10.56,10.56,1550
bbc,7.52,7.52,7.47,7.47,15920
bpc,5.59,5.59,5.52,5.53,210
bt6,6.54,6.54,6.54,6.54,1000
btc,8.99,8.99,8.93,8.93,1000
can,7.02,7.02,6.97,6.96,5000
dha,4.65,4.65,4.63,4.64,8550
dpc,4.9,4.95,4.9,4.95,350
gil,4.96,4.96,4.96,4.96,930
gmd,10.54,10.64,10.54,10.64,1190
hap,6.89,6.89,6.87,6.88,2390
has,6.44,6.46,6.44,6.47,1300
kha,4.95,4.95,4.91,4.91,7180
laf,8.74,8.74,8.66,8.66,1250
pms,4.88,4.88,4.85,4.85,770
ree,2.34,2.34,2.34,2.34,8530
sam,4.5,4.5,4.5,4.5,200
sav,12.83,12.83,12.79,12.79,3740
sfc,1.83,1.83,1.78,1.79,4360
sgh,2.55,2.55,2.55,2.55,130
tms,9.93,9.93,9.87,9.87,690
ts4,2.78,2.78,2.78,2.78,50
vtc,13.4,13.52,13.4,13.53,10
