symbol,open,high,low,close,volume
abt,22.5,22.8,22.5,22.8,13420
acb,25.0,25.5,24.8,25.2,1348500
acl,14.3,14.8,14.3,14.8,12100
anv,10.9,10.9,10.6,10.8,168800
asp,7.2,7.2,7.1,7.1,9980
bbs,9.5,10.2,9.5,10.2,8300
bcc,10.5,10.7,10.4,10.4,104400
bhs,14.5,14.7,14.5,14.7,3240
bmc,53.5,53.5,51.5,53.5,34080
bmi,14.0,14.0,13.8,13.9,16850
bmp,23.2,23.2,23.0,23.2,36590
bpc,9.9,9.9,9.9,9.9,3890
bts,9.0,9.2,8.9,8.9,29400
bvs,14.3,14.7,14.0,14.3,69200
can,9.6,9.9,9.6,9.9,260
cap,10.2,10.2,10.2,10.2,100
ccm,15.1,15.8,15.1,15.5,3300
cdc,17.0,17.2,16.6,16.6,13100
cii,22.2,22.2,21.5,21.9,35900
clc,15.5,15.9,15.5,15.9,2510
cmc,5.1,5.2,5.1,5.2,16100
dbc,13.5,13.5,13.0,13.3,71100
dc4,13.5,13.5,13.3,13.5,16000
dcl,31.5,32.0,31.5,31.8,18900
dcs,5.0,5.2,5.0,5.0,3700
dha,16.8,16.9,16.6,16.9,9910
dhg,100.0,100.0,98.0,98.0,10810
dht,20.8,20.8,20.8,20.8,100
dic,11.9,12.0,11.6,11.7,28850
dmc,38.8,39.0,38.7,38.7,360
dnp,7.8,8.0,7.4,7.7,6300
dpc,9.3,9.3,9.3,9.3,1670
dpm,28.2,28.2,27.6,27.9,239530
dpr,24.0,24.0,23.3,23.5,1830
dqc,9.4,9.4,9.2,9.4,46130
drc,17.9,18.0,17.9,17.9,9230
dst,6.7,6.7,6.7,6.7,1000
dxp,19.6,19.6,19.5,19.5,1780
fmc,9.1,9.3,9.1,9.2,3750
fpt,43.5,43.5,42.2,43.0,270690
gil,14.0,14.0,13.6,13.6,29650
gmd,24.5,24.5,24.5,24.5,31230
gta,9.3,9.3,8.8,9.3,1600
hag,52.0,52.0,51.0,51.5,21370
hai,19.9,19.9,19.0,19.5,3100
hap,10.3,10.3,10.1,10.3,151370
has,11.2,11.2,11.2,11.2,15670
hax,13.7,13.7,13.7,13.7,2010
hbc,14.2,14.2,13.9,14.1,8600
hcc,12.5,12.5,12.4,12.4,1000
hdc,20.3,20.4,20.0,20.3,2800
hhc,14.0,14.0,14.0,14.0,1000
hjs,11.7,11.7,11.7,11.7,2000
hlc,35.0,35.0,29.0,32.0,4200
hly,32.5,32.5,32.5,32.5,500
hmc,9.4,9.4,9.0,9.4,30020
hpg,25.5,25.6,25.2,25.5,264880
hrc,20.2,20.2,19.5,20.0,12400
hsg,9.1,9.2,8.8,9.0,152500
ht1,14.9,14.9,14.4,14.5,12850
htp,8.4,8.4,8.0,8.0,3200
hut,10.0,10.0,9.1,9.2,11200
icf,6.4,6.4,6.2,6.3,15200
imp,52.0,52.0,50.0,50.5,10220
ita,16.0,16.0,15.7,15.8,317400
kbc,25.2,26.0,25.0,25.6,92400
kha,10.7,10.8,10.6,10.7,18420
khp,10.7,10.8,10.7,10.7,24090
kkc,9.2,9.5,9.2,9.5,62000
kmr,5.8,5.8,5.7,5.8,33210
ksh,12.3,12.3,12.3,12.3,150
l10,11.1,11.2,11.1,11.2,1910
l18,10.0,10.2,10.0,10.2,1200
laf,7.8,7.8,7.8,7.8,11920
lbm,11.3,11.4,11.0,11.4,40090
lcg,29.8,30.1,28.2,30.1,59020
lgc,18.4,18.6,18.0,18.3,34370
lss,12.0,12.0,11.9,11.9,12160
