symbol,open,high,low,close,volume
aaa,15.1,15.5,14.6,15.5,230600
abt,38.4,38.7,37.1,37.1,3300
acb,18.5,20.1,18.5,20.0,734900
acc,24.0,24.0,24.0,24.0,230
acl,15.8,16.0,15.8,15.8,24210
adc,9.8,9.8,9.5,9.5,1100
agr,6.2,6.3,6.1,6.2,43090
alv,4.2,4.3,4.2,4.3,8000
amc,18.0,18.0,18.0,18.0,0
amv,2.9,2.9,2.9,2.9,0
anv,7.0,7.5,7.0,7.5,10070
apc,11.4,11.7,11.4,11.6,46260
apg,2.8,2.9,2.7,2.9,11500
api,3.5,3.6,3.5,3.6,97500
aps,3.8,3.9,3.8,3.9,702500
asa,13.6,14.5,13.6,14.5,119100
asm,10.1,10.3,10.1,10.3,541800
asp,4.2,4.2,4.0,4.2,10160
bbs,7.5,7.5,7.5,7.5,300
bcc,4.2,4.5,4.2,4.5,36300
bce,7.8,8.0,7.8,8.0,10980
bci,15.9,16.3,15.9,16.3,3550
bhs,16.4,17.0,16.4,16.8,45230
bic,6.8,7.1,6.8,7.1,63830
bmc,49.5,49.9,49.5,49.9,141100
bmi,8.4,8.4,8.2,8.2,15430
bmp,44.9,45.7,43.9,45.3,27380
bpc,8.0,8.0,8.0,8.0,5000
bsi,5.2,5.4,5.2,5.4,17420
btp,6.4,6.7,6.4,6.7,107820
btt,21.0,21.0,21.0,21.0,40
bvh,32.5,32.9,31.8,32.3,675580
bvs,10.7,11.2,10.7,11.2,808400
c32,2.8,2.8,2.8,2.8,0
c47,10.8,11.5,10.8,11.5,3780
cap,25.0,25.8,25.0,25.8,1400
ccl,4.4,4.4,4.2,4.2,13910
cdc,6.0,6.0,5.8,6.0,49820
chp,6.5,6.5,6.4,6.5,7000
cig,3.6,3.6,3.6,3.6,10
cii,23.5,24.3,23.3,24.3,207670
clc,14.8,15.2,14.8,15.2,10010
clg,5.6,5.6,5.6,5.6,7820
cmc,4.1,4.2,4.1,4.2,10700
cmg,4.5,4.5,4.3,4.5,1270
cmi,9.3,9.9,9.1,9.9,80000
