symbol,open,high,low,close,volume
aaa,18.8,18.8,18.5,18.6,426300
abt,40.5,40.8,40.5,40.5,6530
acb,15.9,16.2,15.8,16.0,160305
acc,26.0,26.2,26.0,26.2,2080
acl,9.3,9.3,9.3,9.3,15430
adc,15.0,15.0,15.0,15.0,100
agm,13.7,13.7,13.7,13.7,0
agr,5.2,5.3,5.1,5.1,378400
alv,4.7,4.7,4.4,4.5,2500
amc,29.0,29.0,29.0,29.0,2000
amv,7.1,7.2,6.6,6.6,11400
anv,9.2,9.2,9.0,9.1,101630
apc,13.8,14.3,13.8,14.3,520
apg,3.9,4.1,3.9,4.1,36600
api,10.6,10.6,10.3,10.4,19200
aps,5.0,5.0,4.5,4.6,1515930
asa,17.1,17.1,17.1,17.1,0
asm,6.8,7.0,6.8,6.8,508780
asp,7.4,7.4,7.2,7.3,173910
bbs,13.5,13.5,13.5,13.5,0
bcc,5.7,5.7,5.6,5.7,23605
bce,10.2,10.3,10.1,10.3,161980
bci,19.2,19.2,19.1,19.1,13210
bhs,12.3,12.9,12.1,12.3,41330
bic,12.6,12.8,12.6,12.6,10830
bmc,42.5,42.5,41.3,41.4,65410
bmi,12.5,12.6,12.5,12.6,31400
bmp,71.0,72.0,71.0,71.5,72150
bpc,11.2,11.5,11.2,11.3,7400
bsc,6.4,6.4,6.4,6.4,0
bsi,6.3,6.6,6.2,6.4,347940
btp,13.8,13.9,13.7,13.7,267790
bts,4.2,4.2,4.2,4.2,0
btt,31.5,31.5,31.5,31.5,0
bvh,38.9,39.5,38.9,39.1,551860
bvs,12.6,12.6,12.1,12.1,828561
bxh,9.7,9.7,9.6,9.6,500
c32,23.7,24.2,23.6,24.1,40290
c47,18.4,18.4,18.4,18.4,0
can,20.0,20.0,20.0,20.0,1300
cap,29.5,29.5,29.0,29.0,2100
ccl,4.3,4.3,4.1,4.1,388140
ccm,12.0,12.0,12.0,12.0,500
cdc,5.7,5.7,5.5,5.6,27770
chp,10.8,10.8,10.6,10.6,8800
cig,2.8,2.9,2.8,2.9,19370
cii,18.3,18.4,18.1,18.2,367880
clc,29.9,30.0,29.9,30.0,3200
