symbol,open,high,low,close,volume
abt,35.3,35.3,35.3,35.3,6240
acb,69.0,72.1,66.7,66.7,794600
acl,31.6,31.6,31.6,31.6,400
agf,27.7,27.7,27.7,27.7,160
anv,48.1,48.1,48.1,48.1,610
asp,14.2,14.2,14.2,14.2,560
bbs,13.2,13.2,13.2,13.2,500
bcc,14.1,14.1,14.1,14.1,6600
bhs,25.2,25.2,24.5,24.5,240
bmc,80.0,80.0,76.0,76.0,181970
bmi,21.6,21.6,21.6,21.6,2830
bmp,50.0,50.0,50.0,50.0,1090
bpc,12.4,12.4,12.4,12.4,900
bts,14.3,14.3,14.3,14.3,500
bvs,46.3,48.6,46.3,46.3,25500
can,14.8,14.8,14.8,14.8,18120
cap,21.6,21.6,21.6,21.6,0
cdc,41.8,43.5,41.8,41.8,16000
cii,30.4,30.4,30.4,30.4,470
clc,20.2,20.2,20.2,20.2,510
cmc,21.1,21.1,21.1,21.1,0
dbc,24.5,24.6,22.8,22.8,131800
dcs,12.1,12.1,12.1,12.1,6700
dha,28.5,28.5,28.5,28.5,11700
dhg,131.0,133.0,131.0,131.0,82230
dic,20.9,20.9,20.3,20.3,110
dmc,95.5,95.5,95.5,95.5,1020
dnp,12.2,12.2,12.2,12.2,4260
dpc,15.5,15.5,15.5,15.5,0
dpm,57.5,57.5,57.5,57.5,488970
dpr,69.0,69.0,69.0,69.0,64030
dqc,58.0,58.0,58.0,58.0,4490
drc,37.9,37.9,37.9,37.9,11440
dst,12.9,12.9,12.9,12.9,100
dtt,16.5,16.5,16.5,16.5,0
dxp,23.3,23.3,23.3,23.3,10000
fmc,15.2,15.2,15.2,15.2,25420
fpt,66.0,67.0,66.0,66.0,713850
gil,21.8,21.8,21.8,21.8,770
gmc,18.1,18.1,18.1,18.1,60
gmd,44.3,44.3,44.3,44.3,2670
gta,17.3,17.3,17.3,17.3,52030
hai,40.0,40.0,37.1,37.1,14900
hap,30.5,30.5,30.5,30.5,16390
has,20.6,20.6,20.6,20.6,1500
hax,29.1,29.1,29.1,29.1,2810
hbc,34.2,34.2,34.2,34.2,4720
hcc,14.5,14.5,14.5,14.5,100
hct,17.5,17.5,17.5,17.5,2400
hdc,32.4,32.4,32.4,32.4,1200
hev,18.0,18.0,18.0,18.0,600
hhc,26.2,26.2,26.2,26.2,6000
hjs,13.9,13.9,13.9,13.9,200
hly,42.0,45.2,42.0,42.2,3600
hmc,19.4,19.4,18.9,18.9,550
hnm,20.6,20.6,20.6,20.6,3000
hpg,52.5,53.5,52.0,52.0,940500
hrc,56.5,56.5,56.5,56.5,1370
ht1,15.4,15.4,15.4,15.4,3620
htp,13.6,13.6,13.6,13.6,0
htv,16.0,16.0,16.0,16.0,8950
hut,13.9,13.9,13.9,13.9,1000
icf,11.2,11.2,11.2,11.2,3800
