symbol,open,high,low,close,volume
aaa,6.7,6.8,6.7,6.74,179100
aam,15.3,15.3,14.7,14.7,250
abt,25.2,25.2,24.71,25.14,1510
acb,13.18,13.34,13.1,13.34,207300
acc,19.43,19.43,19.24,19.24,840
acl,10.01,10.01,10.01,10.01,14670
agf,13.9,13.95,13.9,13.95,620
agm,12.6,12.81,12.6,12.81,20
agr,4.48,4.66,4.39,4.48,94190
alt,8.17,8.41,8.17,8.41,1600
alv,3.3,3.3,3.3,3.3,500
amc,8.98,8.98,8.98,8.98,1000
ame,2.7,2.7,2.7,2.7,4000
amv,3.4,3.4,3.3,3.3,200
anv,4.9,4.97,4.9,4.97,8850
apc,8.36,8.36,8.28,8.28,252220
apg,3.1,3.1,3.1,3.1,100
api,3.4,3.5,3.4,3.5,13000
app,5.69,5.69,5.69,5.69,1000
aps,3.1,3.2,3.1,3.1,52600
asa,15.75,15.94,15.75,15.94,73100
asm,3.88,4.06,3.88,4.06,1315220
asp,3.84,3.93,3.84,3.93,65420
bbc,19.83,20.18,19.65,20.18,15570
bcc,4.19,4.28,4.19,4.28,37900
bce,5.24,5.24,5.24,5.24,4030
bci,11.17,11.17,11.03,11.17,24000
bgm,3.75,3.93,3.75,3.75,214230
bhs,9.05,9.05,9.05,9.05,12220
bic,7.25,7.41,7.17,7.33,68460
bkc,12.2,12.9,12.1,12.5,15900
blf,3.05,3.19,2.86,3.0,55900
bmc,35.8,36.47,35.8,36.14,77280
bmi,8.34,8.52,8.28,8.52,113990
bmp,22.77,23.13,22.77,23.13,15770
bpc,5.6,5.6,5.6,5.6,100
brc,7.58,7.79,7.58,7.79,160
bsi,2.97,3.07,2.88,3.07,20990
bst,5.76,5.76,5.76,5.76,500
btp,9.39,9.67,9.39,9.6,327670
btt,19.63,19.63,19.63,19.64,1000
bvh,45.73,46.63,45.28,46.18,255190
bvs,11.4,11.5,11.3,11.4,409100
c32,8.19,8.25,8.19,8.19,30290
c92,5.99,5.99,5.73,5.74,500
can,20.85,20.85,20.85,20.84,1000
cap,14.06,15.4,14.06,15.27,17800
cci,5.94,6.0,5.94,6.0,820
ccl,3.43,3.53,3.43,3.52,19740
cdc,3.58,3.58,3.5,3.59,3880
cig,2.5,2.5,2.5,2.5,300
cii,15.4,15.62,15.33,15.62,554340
clc,13.2,13.34,13.2,13.35,30
clg,8.3,8.4,7.91,7.91,89800
clw,9.32,9.72,9.24,9.25,430
cmg,4.25,4.72,4.25,4.54,9120
cmi,4.53,4.62,4.44,4.63,54900
cms,7.89,7.96,7.42,7.62,60100
cmt,5.2,5.2,4.7,5.2,78700
