symbol,open,high,low,close,volume
aaa,12.4,13.0,12.4,12.8,71000
abt,37.0,38.8,37.0,38.7,380
acb,20.2,20.5,20.2,20.4,137500
acc,19.5,19.5,19.5,19.5,10
acl,18.2,18.5,18.2,18.4,39150
adc,6.7,6.7,6.7,6.7,100
agr,4.8,5.1,4.8,5.1,60420
alv,4.0,4.2,4.0,4.1,24000
amv,5.2,5.2,5.2,5.2,0
anv,7.3,7.8,7.3,7.6,12370
apc,15.1,15.3,15.1,15.3,9480
apg,2.2,2.2,2.2,2.2,7800
api,2.5,2.5,2.5,2.5,78700
aps,1.9,2.0,1.8,2.0,171000
asm,20.6,22.0,20.3,21.3,70570
asp,3.6,3.7,3.6,3.7,7030
bbs,7.7,7.7,7.7,7.7,0
bcc,3.0,3.2,3.0,3.2,23800
bce,7.0,7.0,7.0,7.0,310
bci,14.0,14.0,13.9,13.9,30
bhs,18.0,18.1,18.0,18.1,7370
bic,6.9,7.0,6.9,7.0,4700
bmc,30.6,30.6,29.5,29.8,30070
bmi,8.3,8.4,8.2,8.2,23290
bmp,32.1,32.1,32.0,32.0,1400
bpc,6.5,6.6,6.5,6.6,3000
bsi,5.7,5.7,5.5,5.6,80390
btp,3.1,3.1,2.9,3.0,82750
btt,17.4,17.8,17.0,17.8,1400
bvh,49.0,50.5,48.5,50.5,40070
bvs,9.7,10.0,9.5,10.0,426100
c32,2.4,2.4,2.4,2.4,0
c47,8.5,8.5,8.5,8.5,140
cap,14.7,14.8,14.7,14.8,400
ccl,13.9,15.0,13.9,15.0,510
cdc,5.3,5.7,5.3,5.5,15200
chp,5.2,5.2,5.2,5.2,1000
cig,3.7,3.7,3.6,3.6,3200
cii,21.1,22.5,21.1,22.4,38590
clc,12.1,12.2,11.7,11.7,7130
clg,11.1,11.1,11.0,11.1,167730
cmc,7.6,7.6,7.6,7.6,0
cmg,5.9,5.9,5.8,5.9,9210
cmi,3.6,3.6,3.5,3.5,6100
cms,10.8,10.8,10.8,10.8,1000
cmt,8.0,8.1,8.0,8.0,820
cmx,5.0,5.0,5.0,5.0,10
cng,23.0,23.5,23.0,23.5,37040
cpc,9.8,9.8,9.8,9.8,1000
csc,9.7,10.2,9.7,10.2,1200
csm,9.0,9.2,9.0,9.2,109880
cta,3.8,3.9,3.8,3.8,40000
ctd,29.3,29.3,29.3,29.3,4950
ctg,22.0,23.1,22.0,23.1,329010
cti,15.3,16.2,15.3,15.3,78630
cts,5.7,6.0,5.7,6.0,80900
cvn,26.4,26.4,26.4,26.4,0
cvt,8.2,8.5,8.2,8.3,12400
d2d,16.1,16.5,16.1,16.5,700
dad,6.8,6.8,6.8,6.8,0
dag,5.4,5.5,5.4,5.5,730
dbc,15.0,15.1,14.9,15.0,34000
dbt,16.0,16.0,16.0,16.0,500
dc2,6.6,6.6,6.6,6.6,3600
dc4,6.9,6.9,6.6,6.7,2000
dcl,15.6,15.6,15.6,15.6,0
dcs,3.7,3.8,3.5,3.8,542800
dha,9.5,9.6,9.5,9.6,39540
dhc,7.9,7.9,7.6,7.6,3110
dhg,58.0,58.0,57.0,57.0,2620
dht,37.0,37.7,37.0,37.7,900
dic,6.7,7.0,6.5,7.0,151310
dig,10.6,11.1,10.6,11.1,240730
dl1,13.3,13.4,13.3,13.4,200
dlg,19.8,20.7,19.0,20.7,56190
dmc,21.2,22.1,21.2,21.2,1530
dnp,17.1,17.4,17.1,17.3,500
dny,15.3,16.7,15.3,16.7,12000
dpc,10.3,10.3,10.3,10.3,0
dpm,24.3,25.5,24.3,25.5,236780
dpr,47.0,47.0,47.0,47.0,800
dqc,12.3,12.6,12.2,12.6,46450
drc,18.6,19.0,18.4,19.0,61520
drh,3.3,3.4,3.3,3.4,6900
dsn,23.2,23.2,23.1,23.2,5640
dst,3.1,3.4,3.1,3.4,2100
dta,3.6,3.8,3.6,3.8,11530
dtl,16.0,16.0,16.0,16.0,10
dvp,35.8,37.2,33.9,33.9,3710
dxg,7.3,7.5,7.2,7.5,17360
dxp,27.4,27.4,26.2,26.8,1600
dzm,9.7,9.7,9.2,9.3,2000
eib,13.7,13.9,13.5,13.9,226250
elc,28.9,28.9,28.9,28.9,10000
eve,22.5,23.5,22.5,23.5,23100
flc,24.6,25.0,24.1,25.0,187400
fmc,10.2,10.2,10.0,10.2,4090
fpt,50.5,50.5,49.5,49.7,87760
gdt,16.6,16.6,16.5,16.6,10150
gil,29.5,29.5,29.5,29.5,20
glt,12.5,12.5,12.5,12.5,0
gmd,18.1,18.2,17.7,17.7,17410
gta,7.6,8.0,7.6,7.6,20
had,22.0,22.0,22.0,22.0,1000
hag,18.3,19.2,18.3,19.2,548990
hai,20.0,21.5,20.0,21.5,1910
hap,3.4,3.5,3.3,3.4,26330
has,4.3,4.3,4.3,4.3,1090
hat,16.6,16.6,16.6,16.6,0
hax,5.0,5.0,5.0,5.0,0
hbc,25.2,26.0,25.0,26.0,22290
hbs,14.2,14.3,13.8,14.2,515000
hcc,10.0,10.0,9.6,9.8,33700
hcm,14.5,14.9,14.4,14.9,69060
hda,7.5,7.5,7.5,7.5,0
hdc,16.5,16.5,16.5,16.5,1000
hdg,12.0,12.0,12.0,12.0,16900
hhg,3.3,3.3,3.3,3.3,100
hjs,4.4,4.6,4.4,4.6,12700
hlg,9.5,9.5,9.0,9.1,2160
hmc,8.7,8.8,8.7,8.8,120
hom,3.8,3.8,3.8,3.8,91200
hpg,17.0,17.5,16.9,17.5,223760
hqc,4.2,4.3,4.2,4.3,131520
hsg,9.2,9.6,9.2,9.6,404220
ht1,3.0,3.0,3.0,3.0,63100
hti,6.6,6.9,6.6,6.9,2280
htp,3.9,3.9,3.9,3.9,3100
hu3,9.6,9.6,9.6,9.6,500
hut,6.0,6.4,6.0,6.4,255600
hvg,21.6,22.8,21.6,22.2,16090
hvt,9.3,9.5,9.3,9.3,1100
idi,6.7,6.8,6.7,6.8,2010
idj,2.9,2.9,2.9,2.9,177300
idv,37.0,37.0,37.0,37.0,0
ijc,8.2,8.6,8.1,8.6,517050
imp,42.0,42.0,42.0,42.0,41000
inn,16.5,16.5,16.5,16.5,0
ita,6.7,7.0,6.6,7.0,872020
itc,6.5,6.8,6.5,6.8,105160
itd,7.4,7.4,7.1,7.1,1810
ivs,4.1,4.2,4.1,4.2,12000
jvc,16.4,17.2,16.4,17.1,1462600
kbc,10.8,11.4,10.8,11.4,117530
kdh,19.5,20.0,18.9,20.0,75500
kha,8.7,9.0,8.7,9.0,22070
khb,4.6,4.6,4.4,4.6,253600
khp,7.3,7.3,7.2,7.3,49390
kkc,8.6,8.8,8.5,8.8,13300
kmr,3.2,3.3,3.2,3.3,191480
ksa,4.3,4.4,4.1,4.4,1114010
ksb,36.5,36.5,36.5,36.5,1300
ksh,5.9,5.9,5.9,5.9,13970
ktt,2.4,2.4,2.4,2.4,900
l10,6.6,6.8,6.6,6.7,21180
l14,7.9,7.9,7.9,7.9,0
l44,6.5,6.5,6.5,6.5,1000
laf,14.7,14.7,14.5,14.6,30810
lbm,5.9,6.1,5.9,6.1,12800
lcg,8.4,8.7,8.4,8.7,483700
lcm,36.4,36.7,36.4,36.6,36030
lgc,18.1,18.1,18.1,18.1,190
lgl,6.0,6.3,5.7,6.3,12250
lhg,12.8,13.3,12.8,13.3,710
lig,8.8,9.0,8.8,8.8,14000
lix,31.8,32.1,31.8,31.8,890
lo5,3.2,3.2,3.2,3.2,0
lss,19.1,19.3,18.8,19.3,18360
lut,7.8,7.8,7.8,7.8,20300
mac,3.5,3.5,3.4,3.4,11900
mas,5.5,5.5,5.5,5.5,0
mbb,11.7,11.9,11.6,11.9,268670
mcg,5.1,5.3,5.1,5.3,57180
mco,4.9,4.9,4.9,4.9,0
mec,5.3,5.3,5.3,5.3,1000
mhc,2.5,2.5,2.5,2.5,2200
mhl,13.7,13.7,13.7,13.7,0
mnc,3.9,3.9,3.5,3.5,300
msn,100.0,103.0,100.0,103.0,113760
