symbol,open,high,low,close,volume
^aord,3518.3,3525.1,3508.6,3509.2,672641200
^bsesn,5248.46,5266.99,5214.99,5252.05,26000
^dji,9815.55,9944.67,9815.47,9944.67,167590000
^ftse,4314.4,4350.9,4313.1,4350.9,1300676700
^gspc,1065.22,1079.04,1065.22,1079.04,1245600000
^hsi,12455.49,12503.47,12367.68,12408.04,200405600
^ixic,1782.3,1808.7,1782.26,1808.7,1468460000
^jkse,750.19,752.44,748.72,752.44,156913400
^klse,816.04,821.59,815.93,820.78,53488000
^ks11,738.92,748.63,738.36,748.62,338000
^n225,10849.7,10972.07,10849.7,10953.55,67200
^nya,6227.46,6295.13,6227.46,6295.11,1242900000
^ssmi,5356.4,5390.0,5345.8,5383.0,34498200
^sti,1913.41,1915.13,1895.79,1901.41,167988600
^twii,5407.83,5433.32,5389.3,5393.73,2241600
^vnindex,209.41,222.46,209.41,222.46,355010
agf,9.41,10.26,9.41,10.26,5600
bbc,6.49,6.77,6.49,6.77,8580
bpc,5.39,5.52,5.39,5.53,4300
bt6,5.36,5.63,5.36,5.62,11950
can,6.41,7.01,6.41,7.01,4810
dha,4.0,4.31,4.0,4.31,4970
dpc,4.59,4.64,4.59,4.64,510
gil,4.39,4.7,4.39,4.7,7930
gmd,9.78,10.24,9.78,10.24,4800
hap,6.11,6.52,6.11,6.51,15590
has,5.55,6.02,5.55,6.02,4670
kha,3.99,4.22,3.99,4.22,10270
laf,8.16,8.2,8.16,8.2,670
pms,4.88,4.95,4.88,4.95,580
ree,2.02,2.21,2.02,2.21,129090
sam,4.02,4.35,4.02,4.34,17410
sav,10.65,11.68,10.65,11.68,12740
sgh,2.35,2.35,2.35,2.35,1200
tms,9.28,9.31,9.28,9.31,1000
ts4,2.66,2.68,2.66,2.68,150
vtc,13.32,13.32,13.24,13.24,500
