symbol,open,high,low,close,volume
^dji,9273.38,9318.1,9081.96,9096.09,255570000
^ftse,4601.3,4636.1,4493.0,4542.9,1808114000
^gspc,976.98,979.63,951.71,952.83,1348900000
^hsi,10831.12,10860.64,10786.37,10843.15,124203000
^ixic,1405.37,1415.31,1379.57,1381.12,1704220000
^jkse,484.24,487.14,478.93,480.31,127901400
^klse,735.97,743.93,735.74,743.58,32674000
^ks11,787.83,801.99,784.13,801.99,1480400
^n225,10836.19,10960.25,10770.99,10960.25,480981600
^nya,5423.58,5423.58,5423.58,5423.58,1348900000
^sti,1620.69,1652.06,1618.93,1645.26,90399600
^vnindex,199.0,199.0,199.0,199.0,187700
agf,8.5,8.5,8.5,8.5,30700
bbc,9.4,9.4,9.4,9.4,24800
bpc,6.97,6.97,6.97,6.97,600
bt6,4.62,4.62,4.62,4.62,12500
can,11.71,11.71,11.71,11.71,300
dpc,8.76,8.76,8.76,8.76,1700
gil,6.96,6.96,6.96,6.97,1900
gmd,8.33,8.33,8.33,8.33,4300
hap,7.41,7.41,7.41,7.41,3100
ree,3.34,3.34,3.34,3.34,17700
sam,3.47,3.47,3.47,3.47,22300
sav,9.53,9.53,9.53,9.54,5700
sgh,3.24,3.24,3.24,3.24,300
tms,11.89,11.89,11.89,11.89,10100
