symbol,open,high,low,close,volume
aaa,12.16,12.16,11.7,11.85,459700
aam,12.94,12.94,12.94,12.94,5500
abt,36.41,37.84,34.34,34.34,160
acb,14.17,14.25,14.08,14.08,521973
acc,22.05,22.05,22.05,22.05,11310
acl,9.38,9.38,8.84,9.11,23110
adc,10.13,10.13,10.13,10.13,700
agf,16.67,16.67,16.44,16.52,12070
agm,10.52,11.05,10.52,10.52,2920
agr,7.96,7.96,7.5,7.59,1738750
alv,5.09,5.36,5.09,5.18,31400
ame,5.5,6.1,5.3,6.0,8600
amv,6.3,6.3,6.3,6.3,3000
anv,4.74,4.74,4.48,4.48,142860
apc,11.91,11.91,11.91,11.91,100
apg,6.4,7.2,6.4,6.8,219500
api,14.0,14.0,13.5,14.0,11600
app,8.23,8.23,8.11,8.11,1500
aps,8.4,8.4,7.6,7.7,2182200
arm,14.2,14.2,13.99,13.99,21500
asm,8.43,8.5,7.99,8.21,1921750
asp,7.68,7.68,7.16,7.15,491370
b82,7.33,7.33,7.22,7.22,1200
bbc,36.76,38.36,36.29,37.61,11490
bbs,10.65,10.65,10.65,10.65,4500
bcc,7.19,7.27,7.02,7.02,246290
bce,9.19,9.19,8.67,8.75,310060
bci,19.53,20.24,19.53,19.69,30580
bdb,4.78,4.78,4.78,4.78,2700
bed,10.61,10.61,10.61,10.61,2000
bgm,7.0,7.0,6.5,6.5,1151800
bhs,8.42,8.42,8.22,8.28,107730
bht,5.76,5.76,5.76,5.76,2000
bic,11.98,11.98,11.33,11.33,475790
bid,13.27,13.27,13.03,13.11,1701600
bkc,12.9,12.9,12.8,12.8,800
blf,3.71,3.71,3.47,3.62,35600
bmc,30.22,30.22,29.48,29.62,77560
bmi,12.76,12.76,11.95,11.95,981250
bmp,37.99,38.47,37.51,37.75,45540
bpc,8.55,8.55,8.33,8.34,3420
brc,8.66,8.66,8.36,8.36,3680
bsc,6.12,6.12,5.95,5.96,500
bsi,8.37,8.37,7.81,7.91,236170
btp,12.49,12.65,12.11,12.34,477390
bts,5.9,6.0,5.5,6.0,6000
bvh,40.95,40.95,38.59,39.22,752090
