symbol,open,high,low,close,volume
aaa,5.56,5.64,5.48,5.47,79300
aam,14.65,14.78,14.35,14.65,1190
abt,17.84,18.45,17.84,17.84,30260
acb,14.87,14.94,14.79,14.94,318000
acc,10.0,10.0,9.73,9.72,70890
acl,13.47,13.47,13.16,13.39,1210
adc,2.35,2.35,2.35,2.35,100
agr,5.21,5.21,5.21,5.21,89290
alt,7.23,7.23,7.23,7.23,200
alv,3.65,3.65,3.65,3.65,100
ame,2.8,2.8,2.7,2.7,14600
anv,4.77,4.77,4.65,4.65,99850
apc,10.61,10.99,10.61,10.99,26120
apg,2.8,2.9,2.8,2.9,3600
api,3.7,3.8,3.7,3.7,34800
aps,3.3,3.3,3.2,3.3,171000
asm,14.23,14.23,13.81,13.93,150170
asp,3.16,3.16,3.0,3.08,11260
b82,4.59,4.59,4.59,4.59,400
bbc,9.5,9.5,9.16,9.16,142440
bcc,3.0,3.09,3.0,3.0,19100
bce,3.4,3.45,3.4,3.45,38240
bci,9.94,9.94,9.94,9.93,23110
bdb,2.86,2.86,2.86,2.86,100
bgm,5.45,5.63,5.27,5.36,913840
bhs,8.2,8.34,8.11,8.34,1680
bic,4.54,4.54,4.41,4.54,9180
bkc,8.3,8.3,8.2,8.2,24000
blf,1.71,1.86,1.71,1.86,3500
bmc,10.61,10.76,10.57,10.57,62890
bmi,4.95,5.0,4.95,5.0,110
bmp,11.34,11.91,11.34,11.91,1350
bpc,3.72,3.72,3.67,3.66,500
bsi,6.33,6.33,6.24,6.23,69930
bst,2.65,2.65,2.65,2.66,200
btp,1.88,1.88,1.88,1.88,2070
bts,3.9,3.9,3.9,3.9,3900
btt,9.45,9.5,9.45,9.5,1160
bvh,50.84,50.84,49.12,49.55,151400
bvs,13.1,13.5,12.9,13.0,645800
c47,3.79,3.79,3.67,3.66,2010
c92,3.69,3.8,3.69,3.81,9000
cap,2.08,2.2,2.08,2.14,3000
cci,4.7,4.75,4.7,4.7,12030
ccl,8.28,8.28,7.52,7.62,5650
ccm,6.7,6.7,5.95,6.53,3300
cdc,4.94,5.09,4.86,4.86,19300
cig,4.7,4.7,4.6,4.6,20
cii,10.52,10.52,10.47,10.52,338490
cjc,9.25,9.25,9.25,9.25,500
ckv,3.11,3.38,3.11,3.12,1100
clc,7.08,7.08,7.08,7.08,1200
clg,11.75,11.75,11.47,11.66,79150
clw,5.07,5.07,5.07,5.06,10
cmc,7.5,7.5,7.5,7.5,100
cmg,6.24,6.24,6.24,6.24,11050
cmi,3.96,3.96,3.78,3.87,38300
cms,4.62,4.66,4.62,4.67,4200
cmt,6.97,7.32,6.97,7.32,1130
cmv,11.63,11.77,11.63,11.77,5440
cmx,4.2,4.4,4.2,4.4,890
cng,9.62,9.62,9.54,9.62,59670
csc,4.45,4.45,4.36,4.36,2400
csm,2.98,2.98,2.88,2.88,104760
ct6,4.7,4.7,4.6,4.6,900
cta,4.19,4.19,3.81,3.81,27100
ctc,4.25,4.25,3.97,3.97,24000
ctd,17.66,17.72,17.36,17.37,71730
ctg,10.88,10.99,10.82,10.82,244220
cti,14.23,14.75,14.23,14.23,12820
cts,4.25,4.46,4.25,4.32,101500
cvt,1.92,1.92,1.9,1.9,5100
cx8,4.26,4.26,4.26,4.27,100
d2d,9.97,9.97,9.97,9.98,1080
dad,2.92,2.92,2.88,2.88,500
dae,4.25,4.25,4.25,4.25,100
dag,2.56,2.56,2.56,2.57,1320
dbc,8.3,8.3,8.14,8.19,67700
dbt,4.34,4.5,4.34,4.51,6000
dc2,5.06,5.56,5.06,5.56,200
dcs,5.8,6.0,5.6,5.8,237900
dha,5.88,5.88,5.75,5.81,47700
dhc,4.72,4.79,4.65,4.79,5600
dhg,23.8,23.8,23.18,23.8,250
dht,12.97,12.97,12.9,12.9,8000
dic,4.96,5.02,4.83,4.9,60140
did,5.03,5.03,5.03,5.03,100
dig,7.51,7.51,7.22,7.21,76400
dlg,16.17,16.62,16.08,16.62,50400
dlr,13.84,13.93,13.25,13.25,19500
dmc,8.12,8.39,7.78,7.78,57610
dnc,2.04,2.04,2.04,2.04,100
dnp,2.63,2.75,2.63,2.72,18700
dny,7.65,8.32,7.65,8.32,12100
dpc,8.2,8.2,8.2,8.2,200
dpm,14.69,14.69,14.23,14.38,332140
dpr,24.5,24.5,23.44,24.5,1390
dqc,6.64,6.68,6.59,6.59,124110
drc,5.24,5.24,5.12,5.15,23780
drh,4.1,4.1,3.9,3.9,9480
dsn,8.37,8.44,8.34,8.34,5910
dst,1.8,2.0,1.8,2.01,900
dta,4.0,4.2,4.0,4.2,12870
dtl,13.48,13.48,12.89,12.89,31920
