symbol,open,high,low,close,volume
aaa,14.3,15.3,14.3,14.5,184900
abt,37.2,38.4,37.0,37.0,5420
acb,19.5,20.0,18.8,19.0,757900
acc,23.8,24.0,23.8,24.0,2220
acl,15.4,15.6,15.4,15.6,3510
adc,9.5,9.5,9.5,9.5,100
agr,6.0,6.0,5.8,6.0,70920
alv,4.2,4.2,4.0,4.2,4900
amc,18.0,18.0,18.0,18.0,0
amv,2.9,2.9,2.9,2.9,0
anv,7.0,7.3,7.0,7.2,50140
apc,11.3,11.3,11.2,11.2,4590
apg,2.6,2.8,2.6,2.8,17500
api,3.3,3.4,3.2,3.4,49600
aps,3.7,3.8,3.6,3.7,527100
asa,13.6,13.7,13.4,13.7,115200
asm,10.0,10.4,9.9,9.9,1240110
asp,4.3,4.3,4.0,4.0,51610
bbs,7.7,7.7,7.7,7.7,0
bcc,4.3,4.3,4.1,4.3,94300
bce,7.7,7.7,7.6,7.7,21770
bci,16.3,16.4,16.3,16.3,3190
bhs,15.7,16.4,15.5,16.4,19610
bic,6.8,6.8,6.5,6.8,75460
bmc,48.1,49.4,47.2,47.6,214270
bmi,8.0,8.2,8.0,8.2,183850
bmp,43.9,43.9,42.0,43.8,28470
bpc,7.8,7.8,7.7,7.7,2000
bsi,5.4,5.4,5.2,5.3,1070
btp,6.4,6.6,6.4,6.4,289860
btt,21.5,21.5,20.6,21.5,840
bvh,31.9,32.7,31.8,31.8,677010
bvs,10.1,10.6,10.0,10.5,445800
c32,2.8,2.8,2.8,2.8,0
c47,11.1,11.1,11.0,11.0,13600
cap,24.2,24.2,24.2,24.2,200
ccl,4.2,4.5,4.2,4.2,62960
cdc,5.8,5.9,5.6,5.8,63470
chp,6.4,6.4,6.3,6.3,1100
cig,3.5,3.5,3.5,3.5,70
cii,22.7,23.3,22.6,23.2,106430
clc,14.5,15.2,14.5,14.5,4650
clg,5.8,5.8,5.8,5.8,12130
cmc,4.0,4.0,4.0,4.0,0
cmg,4.2,4.6,4.2,4.4,8900
cmi,9.2,9.8,9.2,9.3,153100
cms,11.0,11.1,10.7,11.1,24000
cmt,5.7,5.7,5.7,5.7,0
cmx,4.3,4.3,4.3,4.3,50
cng,25.1,26.4,24.9,25.7,31450
cpc,12.7,12.7,12.7,12.7,0
csc,8.8,8.8,8.4,8.5,26100
csm,24.2,24.9,23.6,24.9,361800
cta,4.0,4.1,4.0,4.1,6100
ctd,31.5,31.5,30.3,30.3,240
ctg,18.9,19.5,18.9,19.0,247370
cti,9.8,9.8,9.4,9.4,210
cts,6.6,7.1,6.6,6.9,23100
cvn,10.0,10.8,10.0,10.5,19500
cvt,8.5,8.6,8.5,8.6,6400
d2d,19.2,19.2,19.2,19.2,0
dad,8.1,8.1,8.0,8.1,15000
dag,12.3,12.3,12.3,12.3,1470
dbc,20.3,21.8,19.8,21.5,197200
dbt,15.4,15.4,15.4,15.4,100
dc2,6.5,7.0,6.5,7.0,400
dc4,6.2,6.8,6.2,6.8,7100
dcl,9.7,9.7,9.7,9.7,6200
dcs,4.1,4.3,4.0,4.2,435000
dha,9.1,9.5,9.0,9.5,5260
dhc,5.9,5.9,5.9,5.9,0
dhg,72.0,73.5,68.5,73.5,30530
dhm,16.4,16.4,16.4,16.4,179710
dht,25.3,26.0,25.0,26.0,2800
dic,7.1,7.1,6.8,6.9,76980
dig,13.1,13.6,12.8,13.2,183870
dl1,10.0,10.2,10.0,10.2,400
dlg,5.1,5.1,5.1,5.1,40470
dmc,26.3,26.3,26.3,26.3,10
dnp,13.0,13.0,13.0,13.0,1000
dny,8.2,8.4,8.0,8.1,34400
dpc,10.0,10.0,10.0,10.0,0
dpm,37.1,37.6,36.0,37.2,545230
dpr,48.0,48.0,48.0,48.0,50
dqc,16.2,16.2,15.6,15.8,68700
drc,25.0,25.4,24.4,25.4,421600
drh,2.9,3.0,2.9,2.9,35280
drl,23.6,23.6,23.6,23.6,1000
dsn,35.3,35.3,35.3,35.3,1100
dst,3.5,3.5,3.5,3.5,0
dta,4.1,4.3,4.1,4.3,4300
dtl,13.5,13.5,13.5,13.5,7000
dvp,39.5,39.5,39.5,39.5,0
dxg,8.8,8.9,8.8,8.8,250370
dxp,25.4,25.4,24.9,25.2,24100
dzm,7.8,7.8,7.4,7.8,1300
eib,16.1,16.3,16.1,16.1,1672640
elc,23.9,23.9,23.0,23.9,30300
eve,21.5,21.8,19.8,19.8,1620
fcn,16.8,17.4,16.3,17.4,116180
flc,7.5,7.8,7.5,7.5,179100
fmc,10.4,11.1,10.4,11.1,32770
