symbol,open,high,low,close,volume
abt,23.03,23.03,22.39,22.39,19500
acb,51.7,53.72,49.67,49.68,119900
agf,44.49,44.49,43.01,43.6,31890
alt,31.02,31.02,30.2,30.2,15270
bbc,40.68,41.54,40.68,41.54,156100
bbs,15.88,15.88,14.52,14.7,29800
bcc,32.74,32.74,29.41,30.23,140600
bhs,11.65,11.65,11.28,11.65,359350
bhv,9.13,9.13,9.13,9.13,100
bmc,20.42,19.47,19.43,19.43,16210
bmi,64.49,65.78,57.17,63.81,24800
bmp,25.4,25.4,24.26,24.26,34680
bpc,14.57,14.74,14.57,14.74,41040
bt6,19.28,19.28,19.05,19.06,24990
btc,17.04,17.04,17.04,17.04,23920
bts,40.45,42.58,35.1,37.39,49100
bvs,99.17,99.17,88.91,93.24,28700
can,23.5,23.23,22.69,23.23,86680
cid,26.23,26.23,24.19,24.41,6700
cii,19.62,19.85,19.39,19.38,48460
cjc,27.21,27.37,24.65,27.21,1600
clc,18.92,18.92,18.37,18.37,49110
cmc,31.98,31.98,31.07,31.07,1400
com,19.77,19.77,18.81,18.81,11540
ctb,11.01,11.01,10.83,11.01,18600
ctn,40.8,41.34,38.76,39.35,31300
cyc,28.0,28.0,27.0,27.5,96220
dac,23.14,23.14,22.61,22.61,14800
dae,8.43,8.43,8.43,8.43,8100
dct,29.72,29.72,29.43,29.43,383920
dha,17.77,17.77,17.77,17.76,100220
dhg,14.58,14.58,14.58,14.58,8800
dic,12.76,13.32,12.76,13.32,26690
dmc,29.85,29.85,28.79,29.86,29200
dnp,7.64,7.64,7.29,7.29,101110
dpc,31.35,31.35,31.35,31.35,36090
drc,10.71,10.76,10.27,10.76,80300
dtc,10.92,12.01,10.92,12.01,4000
dtt,22.55,23.64,22.55,22.91,5800
dxp,4.12,4.25,4.12,4.12,14690
ebs,29.19,30.17,25.9,26.78,12400
fmc,11.77,11.77,11.22,11.41,10900
fpt,54.35,54.35,53.39,53.59,100430
gil,16.88,17.32,16.44,16.44,84310
gmc,8.09,8.09,7.78,7.79,11600
gmd,71.11,71.11,69.14,69.14,81620
hac,145.7,145.7,126.01,133.11,59000
hai,14.67,15.08,14.23,14.6,24300
