symbol,open,high,low,close,volume
abt,84.5,84.5,81.0,81.5,263060
acb,46.0,46.0,44.8,44.9,1141300
acl,38.5,40.0,38.5,39.2,100060
anv,25.9,25.9,25.0,25.2,231980
aps,13.3,13.3,12.0,12.4,203195
asp,17.6,17.6,16.5,17.0,206680
bbs,23.0,23.8,23.0,23.3,26600
bcc,17.5,17.5,16.9,17.0,327800
bci,77.5,78.0,75.0,75.0,1004280
bhs,41.4,41.4,39.0,41.0,459840
bmc,76.0,76.5,75.5,76.0,66570
bmi,28.9,29.5,28.9,29.0,29880
bmp,124.0,128.0,122.0,126.0,225600
bpc,22.1,22.1,22.0,22.1,110400
bvh,35.2,35.4,34.8,35.0,256480
bvs,76.5,76.5,72.0,72.2,388300
cap,17.8,18.5,17.8,18.5,2600
cdc,67.0,67.0,61.6,61.6,99700
cii,69.5,71.0,68.0,71.0,3227170
clc,28.1,28.1,27.9,28.0,65400
cmc,31.6,31.6,28.1,29.0,65200
csm,120.0,120.0,118.0,119.0,343580
ctg,35.8,35.9,35.6,35.6,336930
cts,28.0,28.0,27.1,27.4,492700
d2d,69.5,69.5,69.5,69.5,91570
dad,16.0,16.3,16.0,16.1,20700
dbc,46.5,46.5,43.5,45.0,903800
dc4,42.2,42.2,42.0,42.2,410600
dcl,66.0,66.5,65.0,66.0,107920
dcs,19.4,20.2,19.0,20.2,87800
dha,55.5,55.5,53.0,55.5,410540
dhc,21.3,21.3,21.3,21.3,53750
dhg,170.0,170.0,165.0,167.0,47780
dht,30.5,31.0,30.5,30.6,10300
dic,22.2,23.3,22.2,23.2,404780
dig,134.0,139.0,131.0,133.0,914910
dmc,60.0,60.0,59.0,59.5,17520
dnp,31.8,31.8,28.0,28.3,198100
dpc,31.0,32.0,28.6,30.0,45000
dpm,47.7,49.1,47.7,48.4,349710
dpr,65.0,66.0,63.5,63.5,138510
dqc,34.8,34.8,34.8,34.8,40790
drc,168.0,170.0,165.0,165.0,489170
dst,11.2,11.2,11.1,11.1,1600
dxp,95.0,95.0,88.2,91.0,113700
dzm,47.4,47.4,44.5,44.5,15000
fmc,27.9,27.9,27.0,27.9,509880
fpt,87.5,88.0,87.0,87.5,466710
gil,38.0,38.0,38.0,38.0,263680
